"cpg","beta","se","p","i2","p_het","details"
"cg08394412",-2.9489,0.12943,1.96e-38,NA,NA,NA
"cg04464719",-1.6462,0.07225,1.96e-38,NA,NA,NA
"cg21801428",2.51085,0.11021,1.96e-38,NA,NA,NA
"cg03672272",2.33547,0.10251,1.96e-38,NA,NA,NA
"cg09101894",3.00778,0.13203,1.97e-38,NA,NA,NA
"cg26340700",2.38349,0.10463,1.98e-38,NA,NA,NA
"cg09287629",-2.58539,0.11349,1.98e-38,NA,NA,NA
"cg02220837",3.15792,0.13863,1.99e-38,NA,NA,NA
"cg16760587",2.07425,0.09106,1.99e-38,NA,NA,NA
"cg10859327",2.58928,0.11367,1.99e-38,NA,NA,NA
"cg21361646",2.40418,0.10555,1.99e-38,NA,NA,NA
"cg07054226",2.3767,0.10434,2e-38,NA,NA,NA
"cg24853868",-2.53624,0.11135,2e-38,NA,NA,NA
"cg01663440",-1.86185,0.08174,2.01e-38,NA,NA,NA
"cg10473059",2.13091,0.09356,2.01e-38,NA,NA,NA
"cg00340958",2.92017,0.12822,2.02e-38,NA,NA,NA
"cg26588076",-1.84415,0.08097,2.02e-38,NA,NA,NA
"cg23558438",-2.925,0.12844,2.02e-38,NA,NA,NA
"cg27064482",1.92298,0.08444,2.03e-38,NA,NA,NA
"cg20466382",1.50004,0.06587,2.03e-38,NA,NA,NA
"cg13780718",-1.98452,0.08715,2.04e-38,NA,NA,NA
"cg07518532",-1.69031,0.07423,2.04e-38,NA,NA,NA
"cg06732241",-1.96301,0.08621,2.04e-38,NA,NA,NA
"cg06110458",-1.4755,0.0648,2.05e-38,NA,NA,NA
"cg27512727",-2.24193,0.09846,2.05e-38,NA,NA,NA
"cg03531787",2.53853,0.11149,2.05e-38,NA,NA,NA
"cg14255824",2.25333,0.09897,2.06e-38,NA,NA,NA
"cg18237739",2.57265,0.113,2.07e-38,NA,NA,NA
"cg14631541",2.06234,0.09059,2.07e-38,NA,NA,NA
"cg27302255",-2.30285,0.10116,2.08e-38,NA,NA,NA
"cg20557069",2.80848,0.12337,2.08e-38,NA,NA,NA
"cg07117391",-1.70917,0.07508,2.09e-38,NA,NA,NA
"cg07805981",1.74206,0.07653,2.09e-38,NA,NA,NA
"cg08196642",2.19319,0.09634,2.09e-38,NA,NA,NA
"cg01119686",1.67482,0.07357,2.09e-38,NA,NA,NA
"cg06406619",2.12161,0.0932,2.09e-38,NA,NA,NA
"cg10840277",-2.0544,0.09025,2.09e-38,NA,NA,NA
"cg22027204",-2.12838,0.0935,2.1e-38,NA,NA,NA
"cg02217247",-2.61731,0.11498,2.1e-38,NA,NA,NA
"cg01336912",-2.175,0.09555,2.11e-38,NA,NA,NA
"cg21733927",2.1257,0.09339,2.11e-38,NA,NA,NA
"cg07621758",2.55274,0.11215,2.11e-38,NA,NA,NA
"cg07033549",2.80805,0.12338,2.13e-38,NA,NA,NA
"cg04998634",-2.3016,0.10113,2.13e-38,NA,NA,NA
"cg17983957",-2.07318,0.0911,2.13e-38,NA,NA,NA
"cg00253228",-2.27609,0.10002,2.14e-38,NA,NA,NA
"cg14562060",-1.79882,0.07905,2.15e-38,NA,NA,NA
"cg17054900",2.07492,0.09118,2.15e-38,NA,NA,NA
"cg10505257",2.62045,0.11516,2.15e-38,NA,NA,NA
"cg06900164",-2.2863,0.10048,2.16e-38,NA,NA,NA
"cg06498272",-1.92751,0.08471,2.17e-38,NA,NA,NA
"cg05964950",-1.90085,0.08354,2.17e-38,NA,NA,NA
"cg26092675",-3.3739,0.14829,2.17e-38,NA,NA,NA
"cg14833933",-2.2972,0.10097,2.17e-38,NA,NA,NA
"cg03142554",2.63437,0.11579,2.18e-38,NA,NA,NA
"cg20938454",-2.04727,0.08998,2.18e-38,NA,NA,NA
"cg03885332",-1.85809,0.08168,2.2e-38,NA,NA,NA
"cg18009021",2.19007,0.09627,2.2e-38,NA,NA,NA
"cg08651937",2.11122,0.09281,2.2e-38,NA,NA,NA
"cg02954562",-2.12567,0.09345,2.22e-38,NA,NA,NA
"cg00079598",-1.99744,0.08782,2.22e-38,NA,NA,NA
"cg03755115",-2.31915,0.10197,2.23e-38,NA,NA,NA
"cg21756806",2.35449,0.10353,2.25e-38,NA,NA,NA
"cg07015663",-1.75795,0.0773,2.26e-38,NA,NA,NA
"cg02326386",-2.15961,0.09497,2.26e-38,NA,NA,NA
"cg14709055",2.37261,0.10434,2.27e-38,NA,NA,NA
"cg17840166",-1.90652,0.08385,2.28e-38,NA,NA,NA
"cg25219246",1.74531,0.07676,2.28e-38,NA,NA,NA
"cg06070445",2.22748,0.09797,2.28e-38,NA,NA,NA
"cg13490422",-1.96685,0.08651,2.29e-38,NA,NA,NA
"cg03350900",-2.80242,0.12327,2.3e-38,NA,NA,NA
"cg26663490",2.1508,0.09461,2.32e-38,NA,NA,NA
"cg20312484",-1.97608,0.08693,2.32e-38,NA,NA,NA
"cg04536829",2.06326,0.09077,2.33e-38,NA,NA,NA
"cg02301079",2.7033,0.11893,2.33e-38,NA,NA,NA
"cg09852209",1.82088,0.08011,2.34e-38,NA,NA,NA
"cg18160135",3.2551,0.14321,2.34e-38,NA,NA,NA
"cg24371033",1.72502,0.0759,2.36e-38,NA,NA,NA
"cg00079023",-1.34163,0.05903,2.37e-38,NA,NA,NA
"cg06147743",2.46841,0.10862,2.37e-38,NA,NA,NA
"cg18148349",-1.78066,0.07836,2.37e-38,NA,NA,NA
"cg01421539",-2.44721,0.10769,2.38e-38,NA,NA,NA
"cg09331986",-1.76648,0.07773,2.38e-38,NA,NA,NA
"cg09355008",1.82475,0.0803,2.39e-38,NA,NA,NA
"cg25028308",2.81924,0.12407,2.39e-38,NA,NA,NA
"cg18771034",-1.98625,0.08741,2.39e-38,NA,NA,NA
"cg04727071",2.00196,0.0881,2.39e-38,NA,NA,NA
"cg20041710",2.5486,0.11216,2.39e-38,NA,NA,NA
"cg07516970",-1.9788,0.08709,2.4e-38,NA,NA,NA
"cg19135406",1.86785,0.0822,2.4e-38,NA,NA,NA
"cg12049992",-2.95503,0.13005,2.4e-38,NA,NA,NA
"cg02308079",1.33679,0.05883,2.41e-38,NA,NA,NA
"cg13609694",2.61622,0.11515,2.41e-38,NA,NA,NA
"cg08762484",-1.76339,0.07761,2.42e-38,NA,NA,NA
"cg13430552",-1.55761,0.06856,2.42e-38,NA,NA,NA
"cg19781863",2.28349,0.10052,2.43e-38,NA,NA,NA
"cg20305595",1.68851,0.07433,2.43e-38,NA,NA,NA
"cg05729480",-1.89557,0.08344,2.44e-38,NA,NA,NA
"cg05850327",-2.5836,0.11374,2.46e-38,NA,NA,NA
"cg27336587",-3.09014,0.13604,2.46e-38,NA,NA,NA
"cg16876823",-2.74848,0.12101,2.47e-38,NA,NA,NA
"cg14948757",-2.62994,0.11579,2.47e-38,NA,NA,NA
"cg00748195",2.27674,0.10024,2.47e-38,NA,NA,NA
"cg08813944",1.80792,0.0796,2.47e-38,NA,NA,NA
"cg03059876",1.55393,0.06842,2.48e-38,NA,NA,NA
"cg17379405",2.25916,0.09947,2.48e-38,NA,NA,NA
"cg09407650",2.20051,0.09689,2.48e-38,NA,NA,NA
"cg15150970",-2.51008,0.11052,2.49e-38,NA,NA,NA
"cg14370520",-1.89564,0.08347,2.49e-38,NA,NA,NA
"cg03991592",-1.98043,0.08721,2.5e-38,NA,NA,NA
"cg09269945",-1.59857,0.07039,2.5e-38,NA,NA,NA
"cg25558288",2.43299,0.10714,2.5e-38,NA,NA,NA
"cg11854392",-3.1004,0.13653,2.5e-38,NA,NA,NA
"cg17347634",2.17448,0.09576,2.51e-38,NA,NA,NA
"cg14263858",-3.94634,0.17379,2.51e-38,NA,NA,NA
"cg00083072",2.08347,0.09175,2.52e-38,NA,NA,NA
"cg20339650",-2.42251,0.10669,2.52e-38,NA,NA,NA
"cg13761321",2.61152,0.11501,2.52e-38,NA,NA,NA
"cg05838101",-1.47368,0.0649,2.53e-38,NA,NA,NA
"cg16677647",2.31037,0.10175,2.53e-38,NA,NA,NA
"cg22808086",-2.8701,0.12641,2.54e-38,NA,NA,NA
"cg23655848",-1.51304,0.06664,2.55e-38,NA,NA,NA
"cg04043382",1.88058,0.08283,2.55e-38,NA,NA,NA
"cg09074113",-2.32218,0.10228,2.55e-38,NA,NA,NA
"cg25951217",2.51232,0.11067,2.56e-38,NA,NA,NA
"cg07099407",1.8654,0.08217,2.57e-38,NA,NA,NA
"cg19927540",2.27728,0.10032,2.57e-38,NA,NA,NA
"cg01500097",2.27233,0.1001,2.58e-38,NA,NA,NA
"cg08568550",-2.16923,0.09556,2.58e-38,NA,NA,NA
"cg16606347",-2.06897,0.09116,2.61e-38,NA,NA,NA
"cg06819200",-3.13492,0.13812,2.61e-38,NA,NA,NA
"cg10786043",-2.23245,0.09837,2.62e-38,NA,NA,NA
"cg13528344",-3.37108,0.14854,2.63e-38,NA,NA,NA
"cg02059867",-2.13898,0.09425,2.63e-38,NA,NA,NA
"cg22438763",-3.50994,0.15467,2.64e-38,NA,NA,NA
"cg12966367",-1.97652,0.0871,2.64e-38,NA,NA,NA
"cg02131853",3.09648,0.13645,2.64e-38,NA,NA,NA
"cg01210113",2.50343,0.11032,2.65e-38,NA,NA,NA
"cg26775087",-1.4728,0.06491,2.66e-38,NA,NA,NA
"cg02763671",2.78805,0.12287,2.66e-38,NA,NA,NA
"cg19820705",-1.34966,0.05948,2.67e-38,NA,NA,NA
"cg15918732",1.87201,0.08251,2.69e-38,NA,NA,NA
"cg23768816",-1.81807,0.08014,2.7e-38,NA,NA,NA
"cg08545463",-1.60157,0.0706,2.71e-38,NA,NA,NA
"cg06163904",2.15063,0.09481,2.72e-38,NA,NA,NA
"cg02323277",-2.3446,0.10336,2.72e-38,NA,NA,NA
"cg24954207",2.68121,0.11821,2.74e-38,NA,NA,NA
"cg23679376",-2.41277,0.10638,2.75e-38,NA,NA,NA
"cg18094404",2.32512,0.10252,2.75e-38,NA,NA,NA
"cg09093858",-1.64249,0.07242,2.75e-38,NA,NA,NA
"cg15542924",2.18345,0.09628,2.76e-38,NA,NA,NA
"cg13727618",2.61841,0.11546,2.78e-38,NA,NA,NA
"cg04296540",-2.34877,0.10358,2.79e-38,NA,NA,NA
"cg09337121",1.70268,0.07509,2.79e-38,NA,NA,NA
"cg19673462",-1.72911,0.07625,2.79e-38,NA,NA,NA
"cg02165330",-2.0905,0.09219,2.79e-38,NA,NA,NA
"cg23877683",-1.8702,0.08248,2.81e-38,NA,NA,NA
"cg10097215",2.5479,0.11237,2.81e-38,NA,NA,NA
"cg04303335",2.32053,0.10234,2.81e-38,NA,NA,NA
"cg15586393",2.81249,0.12405,2.82e-38,NA,NA,NA
"cg25738301",-1.92558,0.08494,2.85e-38,NA,NA,NA
"cg07933682",-2.02074,0.08914,2.86e-38,NA,NA,NA
"cg18787802",-1.83938,0.08114,2.86e-38,NA,NA,NA
"cg02629603",1.61286,0.07115,2.86e-38,NA,NA,NA
"cg07708487",2.27691,0.10044,2.86e-38,NA,NA,NA
"cg17300723",2.12874,0.09391,2.88e-38,NA,NA,NA
"cg18241308",2.5568,0.1128,2.89e-38,NA,NA,NA
"cg15368055",-2.39873,0.10583,2.89e-38,NA,NA,NA
"cg00813162",1.54253,0.06806,2.9e-38,NA,NA,NA
"cg24382070",-2.49082,0.1099,2.91e-38,NA,NA,NA
"cg08830565",-2.06194,0.09098,2.91e-38,NA,NA,NA
"cg03533858",2.5193,0.11116,2.91e-38,NA,NA,NA
"cg03793270",-2.7445,0.1211,2.92e-38,NA,NA,NA
"cg18471993",-3.40463,0.15023,2.92e-38,NA,NA,NA
"cg06146234",-2.14626,0.09471,2.92e-38,NA,NA,NA
"cg13586038",-1.85067,0.08167,2.93e-38,NA,NA,NA
"cg18316030",-1.79303,0.07912,2.93e-38,NA,NA,NA
"cg19869035",2.12196,0.09365,2.97e-38,NA,NA,NA
"cg13332832",2.22116,0.09805,3.01e-38,NA,NA,NA
"cg10028625",2.18105,0.09629,3.03e-38,NA,NA,NA
"cg15962267",-1.87398,0.08273,3.03e-38,NA,NA,NA
"cg17737835",-2.50219,0.11048,3.05e-38,NA,NA,NA
"cg23961466",-1.79862,0.07941,3.05e-38,NA,NA,NA
"cg00057966",-2.41945,0.10683,3.06e-38,NA,NA,NA
"cg09274961",2.08784,0.09219,3.07e-38,NA,NA,NA
"cg19336198",-1.41557,0.06251,3.08e-38,NA,NA,NA
"cg05276360",2.44075,0.10778,3.08e-38,NA,NA,NA
"cg05391884",2.92637,0.12924,3.11e-38,NA,NA,NA
"cg07596065",-1.94338,0.08583,3.12e-38,NA,NA,NA
"cg15617545",2.76662,0.12219,3.12e-38,NA,NA,NA
"cg02583484",-2.14215,0.09461,3.13e-38,NA,NA,NA
"cg05894970",-2.58347,0.11411,3.13e-38,NA,NA,NA
"cg06093355",2.35597,0.10406,3.14e-38,NA,NA,NA
"cg13984173",1.83447,0.08103,3.14e-38,NA,NA,NA
"cg11730703",-2.24299,0.09908,3.16e-38,NA,NA,NA
"cg13951069",-2.22694,0.09837,3.17e-38,NA,NA,NA
"cg22393461",-2.51265,0.111,3.17e-38,NA,NA,NA
"cg22231400",-2.02909,0.08964,3.19e-38,NA,NA,NA
"cg09772299",-1.42323,0.06288,3.19e-38,NA,NA,NA
"cg11325777",2.31268,0.10218,3.2e-38,NA,NA,NA
"cg22801690",2.37366,0.10488,3.23e-38,NA,NA,NA
"cg05808246",2.6064,0.11517,3.24e-38,NA,NA,NA
"cg09728487",1.81462,0.08019,3.25e-38,NA,NA,NA
"cg12446246",1.9878,0.08784,3.25e-38,NA,NA,NA
"cg21101631",-2.51582,0.11118,3.27e-38,NA,NA,NA
"cg21806592",-1.88297,0.08321,3.27e-38,NA,NA,NA
"cg17386185",1.90898,0.08437,3.28e-38,NA,NA,NA
"cg23346945",-2.09088,0.09241,3.29e-38,NA,NA,NA
"cg07248223",-2.19601,0.09706,3.29e-38,NA,NA,NA
"cg26584120",-1.36801,0.06046,3.3e-38,NA,NA,NA
"cg13357518",-3.03538,0.13417,3.32e-38,NA,NA,NA
"cg02560310",1.87315,0.0828,3.33e-38,NA,NA,NA
"cg22735222",1.55784,0.06886,3.33e-38,NA,NA,NA
"cg23950157",1.87658,0.08296,3.34e-38,NA,NA,NA
"cg01264639",-2.60152,0.115,3.34e-38,NA,NA,NA
"cg14724419",1.8707,0.0827,3.34e-38,NA,NA,NA
"cg15020645",-3.00884,0.13301,3.35e-38,NA,NA,NA
"cg11789612",-1.86988,0.08267,3.36e-38,NA,NA,NA
"cg01886125",1.57343,0.06956,3.36e-38,NA,NA,NA
"cg01989521",2.54689,0.1126,3.37e-38,NA,NA,NA
"cg03047121",1.96727,0.08698,3.38e-38,NA,NA,NA
"cg01041367",1.84913,0.08176,3.39e-38,NA,NA,NA
"cg02696253",-2.42066,0.10703,3.4e-38,NA,NA,NA
"cg01141721",2.29871,0.10164,3.41e-38,NA,NA,NA
"cg27282397",2.04809,0.09057,3.44e-38,NA,NA,NA
"cg13137458",-2.17395,0.09614,3.45e-38,NA,NA,NA
"cg05729490",2.12743,0.09409,3.46e-38,NA,NA,NA
"cg16703882",-2.50386,0.11074,3.46e-38,NA,NA,NA
"cg00446046",1.86673,0.08256,3.47e-38,NA,NA,NA
"cg05382956",-2.04569,0.09048,3.49e-38,NA,NA,NA
"cg22767348",-1.73475,0.07673,3.49e-38,NA,NA,NA
"cg18072282",-2.30361,0.10191,3.53e-38,NA,NA,NA
"cg02293991",1.55464,0.06878,3.53e-38,NA,NA,NA
"cg23971638",2.29513,0.10154,3.54e-38,NA,NA,NA
"cg19571617",-2.49997,0.1106,3.54e-38,NA,NA,NA
"cg07572927",1.99859,0.08842,3.55e-38,NA,NA,NA
"cg03421353",-1.69329,0.07492,3.58e-38,NA,NA,NA
"cg09154256",2.33942,0.10351,3.58e-38,NA,NA,NA
"cg17600918",2.22603,0.0985,3.58e-38,NA,NA,NA
"cg18422853",2.6927,0.11915,3.6e-38,NA,NA,NA
"cg14896134",-2.20019,0.09736,3.6e-38,NA,NA,NA
"cg11915388",-2.05316,0.09086,3.62e-38,NA,NA,NA
"cg14075413",1.69567,0.07504,3.62e-38,NA,NA,NA
"cg14750144",2.39726,0.10609,3.63e-38,NA,NA,NA
"cg15087147",-2.97274,0.13157,3.64e-38,NA,NA,NA
"cg24680248",2.02175,0.08948,3.65e-38,NA,NA,NA
"cg01115569",1.47363,0.06523,3.67e-38,NA,NA,NA
"cg06034527",-3.01172,0.13331,3.68e-38,NA,NA,NA
"cg09832245",-2.33013,0.10315,3.72e-38,NA,NA,NA
"cg04161859",1.60034,0.07085,3.72e-38,NA,NA,NA
"cg27230594",2.19039,0.09697,3.73e-38,NA,NA,NA
"cg10407113",2.23475,0.09894,3.73e-38,NA,NA,NA
"cg06824181",-1.73225,0.07669,3.74e-38,NA,NA,NA
"cg05969306",2.33835,0.10353,3.76e-38,NA,NA,NA
"cg04164838",-1.82394,0.08076,3.77e-38,NA,NA,NA
"cg09039672",2.08056,0.09213,3.79e-38,NA,NA,NA
"cg00437411",2.21827,0.09823,3.8e-38,NA,NA,NA
"cg20283505",2.61625,0.11586,3.82e-38,NA,NA,NA
"cg21723861",-2.60337,0.1153,3.83e-38,NA,NA,NA
"cg04334121",2.42816,0.10754,3.84e-38,NA,NA,NA
"cg06177555",-2.22695,0.09863,3.85e-38,NA,NA,NA
"cg22941573",2.35832,0.10446,3.87e-38,NA,NA,NA
"cg13723731",-2.24203,0.09931,3.89e-38,NA,NA,NA
"cg23320499",2.1497,0.09523,3.9e-38,NA,NA,NA
"cg04784535",2.3438,0.10382,3.9e-38,NA,NA,NA
"cg01566166",1.66695,0.07384,3.9e-38,NA,NA,NA
"cg22825202",1.75128,0.07758,3.9e-38,NA,NA,NA
"cg09136597",-2.2122,0.098,3.92e-38,NA,NA,NA
"cg22628512",2.43269,0.10777,3.92e-38,NA,NA,NA
"cg05630800",2.03966,0.09036,3.93e-38,NA,NA,NA
"cg24977891",-2.68599,0.11901,3.96e-38,NA,NA,NA
"cg12808347",-2.24778,0.09959,3.97e-38,NA,NA,NA
"cg16365842",2.16428,0.0959,4e-38,NA,NA,NA
"cg17675492",-2.17512,0.09639,4e-38,NA,NA,NA
"cg08874645",-2.34422,0.10389,4.02e-38,NA,NA,NA
"cg13514772",-1.50848,0.06685,4.02e-38,NA,NA,NA
"cg25600446",1.65407,0.0733,4.02e-38,NA,NA,NA
"cg22305516",2.33248,0.10337,4.02e-38,NA,NA,NA
"cg08276755",2.52531,0.11191,4.02e-38,NA,NA,NA
"cg17256609",2.61225,0.11577,4.04e-38,NA,NA,NA
"cg12178669",1.86249,0.08255,4.05e-38,NA,NA,NA
"cg06270615",-1.95737,0.08675,4.05e-38,NA,NA,NA
"cg15965190",-1.73933,0.07709,4.06e-38,NA,NA,NA
"cg08688907",2.13063,0.09444,4.08e-38,NA,NA,NA
"cg26527984",1.74868,0.07751,4.09e-38,NA,NA,NA
"cg04288999",-2.45228,0.10871,4.1e-38,NA,NA,NA
"cg15376996",2.55906,0.11344,4.12e-38,NA,NA,NA
"cg23411981",-2.99303,0.13268,4.12e-38,NA,NA,NA
"cg13514049",3.04672,0.13506,4.12e-38,NA,NA,NA
"cg23559636",2.01981,0.08954,4.13e-38,NA,NA,NA
"cg23887948",-1.85117,0.08207,4.13e-38,NA,NA,NA
"cg03209871",-2.10456,0.0933,4.15e-38,NA,NA,NA
"cg19682367",2.80865,0.12452,4.16e-38,NA,NA,NA
"cg01453052",-1.96034,0.08692,4.17e-38,NA,NA,NA
"cg23533881",1.90377,0.08441,4.17e-38,NA,NA,NA
"cg17634781",-2.46812,0.10943,4.17e-38,NA,NA,NA
"cg23172911",2.38226,0.10563,4.19e-38,NA,NA,NA
"cg26725502",-2.07627,0.09207,4.2e-38,NA,NA,NA
"cg23650249",1.64923,0.07313,4.21e-38,NA,NA,NA
"cg22416376",2.42151,0.10738,4.23e-38,NA,NA,NA
"cg26683425",-2.46583,0.10935,4.23e-38,NA,NA,NA
"cg19437852",2.45239,0.10876,4.25e-38,NA,NA,NA
"cg01903374",-2.10126,0.09319,4.26e-38,NA,NA,NA
"cg13453589",2.51179,0.1114,4.26e-38,NA,NA,NA
"cg13572592",2.47313,0.10969,4.27e-38,NA,NA,NA
"cg02577881",1.73806,0.07709,4.27e-38,NA,NA,NA
"cg05329578",-2.8103,0.12465,4.29e-38,NA,NA,NA
"cg05878786",-1.48513,0.06587,4.3e-38,NA,NA,NA
"cg03535099",2.54698,0.11298,4.31e-38,NA,NA,NA
"cg16945186",-2.87425,0.1275,4.32e-38,NA,NA,NA
"cg19276318",2.91069,0.12912,4.32e-38,NA,NA,NA
"cg26349416",-1.77849,0.07889,4.33e-38,NA,NA,NA
"cg19513071",-2.2471,0.09968,4.33e-38,NA,NA,NA
"cg05875982",-1.90506,0.08451,4.35e-38,NA,NA,NA
"cg25101863",-1.89959,0.08427,4.35e-38,NA,NA,NA
"cg18628371",-2.81225,0.12477,4.39e-38,NA,NA,NA
"cg04654167",-2.14871,0.09534,4.39e-38,NA,NA,NA
"cg08853572",1.80037,0.07988,4.4e-38,NA,NA,NA
"cg27160726",-1.99053,0.08832,4.4e-38,NA,NA,NA
"cg01138720",1.52767,0.06779,4.45e-38,NA,NA,NA
"cg07602659",-1.87194,0.08308,4.47e-38,NA,NA,NA
"cg09411597",2.45772,0.10908,4.49e-38,NA,NA,NA
"cg06445944",2.5236,0.11201,4.5e-38,NA,NA,NA
"cg08097581",2.05828,0.09135,4.51e-38,NA,NA,NA
"cg13687497",1.27448,0.05657,4.51e-38,NA,NA,NA
"cg21633052",-2.91269,0.12928,4.51e-38,NA,NA,NA
"cg00595356",-4.00753,0.17789,4.54e-38,NA,NA,NA
"cg08500510",2.67835,0.1189,4.57e-38,NA,NA,NA
"cg15197893",2.00175,0.08886,4.58e-38,NA,NA,NA
"cg04384810",2.67191,0.11862,4.59e-38,NA,NA,NA
"cg03299617",-1.58548,0.07039,4.59e-38,NA,NA,NA
"cg25721818",-1.6084,0.07141,4.61e-38,NA,NA,NA
"cg01552504",2.52669,0.11219,4.63e-38,NA,NA,NA
"cg11667061",-2.56026,0.11368,4.64e-38,NA,NA,NA
"cg02192204",1.83865,0.08164,4.64e-38,NA,NA,NA
"cg01453157",1.76475,0.07836,4.66e-38,NA,NA,NA
"cg13407169",1.76083,0.07819,4.66e-38,NA,NA,NA
"cg22779878",1.63131,0.07244,4.67e-38,NA,NA,NA
"cg00387524",2.06755,0.09181,4.68e-38,NA,NA,NA
"cg06171971",-1.56387,0.06945,4.71e-38,NA,NA,NA
"cg04158018",-1.67507,0.07439,4.73e-38,NA,NA,NA
"cg16453794",-1.75149,0.07779,4.75e-38,NA,NA,NA
"cg00030476",2.5244,0.11212,4.75e-38,NA,NA,NA
"cg12636882",2.10782,0.09363,4.77e-38,NA,NA,NA
"cg25499543",3.07595,0.13663,4.79e-38,NA,NA,NA
"cg26511075",2.14631,0.09534,4.79e-38,NA,NA,NA
"cg00955451",1.90684,0.0847,4.8e-38,NA,NA,NA
"cg01164202",2.62582,0.11665,4.81e-38,NA,NA,NA
"cg07864647",-1.91019,0.08486,4.82e-38,NA,NA,NA
"cg21538631",2.38539,0.10597,4.82e-38,NA,NA,NA
"cg13781158",-1.74767,0.07764,4.82e-38,NA,NA,NA
"cg02485922",2.48267,0.11029,4.82e-38,NA,NA,NA
"cg07089232",2.40694,0.10693,4.84e-38,NA,NA,NA
"cg26767214",1.81978,0.08085,4.85e-38,NA,NA,NA
"cg20023783",-1.97267,0.08765,4.88e-38,NA,NA,NA
"cg05976325",2.17925,0.09683,4.89e-38,NA,NA,NA
"cg18151275",2.58719,0.11496,4.89e-38,NA,NA,NA
"cg09174162",-2.53785,0.11277,4.91e-38,NA,NA,NA
"cg22242963",-3.04895,0.13548,4.91e-38,NA,NA,NA
"cg26917745",-1.65834,0.07369,4.91e-38,NA,NA,NA
"cg09068447",2.04685,0.09095,4.92e-38,NA,NA,NA
"cg05642923",2.38171,0.10584,4.93e-38,NA,NA,NA
"cg17750114",-2.28354,0.10148,4.94e-38,NA,NA,NA
"cg17453767",2.3053,0.10245,4.96e-38,NA,NA,NA
"cg23381646",-1.58469,0.07043,4.98e-38,NA,NA,NA
"cg08350509",-1.41759,0.063,4.98e-38,NA,NA,NA
"cg12063018",-1.88764,0.08389,4.99e-38,NA,NA,NA
"cg00022866",-2.27852,0.10127,4.99e-38,NA,NA,NA
"cg05473387",2.3626,0.10501,5e-38,NA,NA,NA
"cg14063654",2.3011,0.10228,5.02e-38,NA,NA,NA
"cg16408014",-1.65392,0.07352,5.03e-38,NA,NA,NA
"cg02297063",-2.61247,0.11613,5.04e-38,NA,NA,NA
"cg22287492",-2.75611,0.12252,5.05e-38,NA,NA,NA
"cg02665650",2.40825,0.10705,5.06e-38,NA,NA,NA
"cg16140253",-1.8555,0.08249,5.08e-38,NA,NA,NA
"cg24039081",-2.33202,0.10367,5.09e-38,NA,NA,NA
"cg00036871",-1.3331,0.05927,5.1e-38,NA,NA,NA
"cg21937128",-2.73167,0.12145,5.11e-38,NA,NA,NA
"cg27304415",2.30925,0.10267,5.12e-38,NA,NA,NA
"cg03792788",-2.11602,0.09409,5.15e-38,NA,NA,NA
"cg03014934",-2.48241,0.11038,5.17e-38,NA,NA,NA
"cg05296180",2.03507,0.09049,5.18e-38,NA,NA,NA
"cg02417033",2.10576,0.09364,5.18e-38,NA,NA,NA
"cg25932386",1.79377,0.07977,5.19e-38,NA,NA,NA
"cg14571669",-1.95475,0.08692,5.19e-38,NA,NA,NA
"cg04693046",1.36257,0.06059,5.19e-38,NA,NA,NA
"cg15660353",1.95327,0.08686,5.2e-38,NA,NA,NA
"cg01421380",1.85769,0.08261,5.2e-38,NA,NA,NA
"cg17315426",1.97447,0.08781,5.21e-38,NA,NA,NA
"cg03988527",-2.16537,0.0963,5.22e-38,NA,NA,NA
"cg05936300",-1.51319,0.0673,5.27e-38,NA,NA,NA
"cg20101110",-2.15021,0.09564,5.31e-38,NA,NA,NA
"cg05744675",-3.07836,0.13694,5.32e-38,NA,NA,NA
"cg06220235",-2.88715,0.12843,5.32e-38,NA,NA,NA
"cg14016057",-2.02874,0.09025,5.33e-38,NA,NA,NA
"cg08884395",2.22086,0.09879,5.33e-38,NA,NA,NA
"cg13992008",-2.56787,0.11424,5.35e-38,NA,NA,NA
"cg16355771",-1.90733,0.08486,5.37e-38,NA,NA,NA
"cg26837730",-1.58138,0.07036,5.38e-38,NA,NA,NA
"cg24071927",1.95827,0.08712,5.38e-38,NA,NA,NA
"cg03042477",2.69684,0.11999,5.4e-38,NA,NA,NA
"cg14780449",1.66995,0.0743,5.41e-38,NA,NA,NA
"cg13448775",-1.74281,0.07754,5.41e-38,NA,NA,NA
"cg20426671",1.45664,0.06481,5.43e-38,NA,NA,NA
"cg11851129",1.46335,0.06511,5.44e-38,NA,NA,NA
"cg25060172",-3.35725,0.14939,5.44e-38,NA,NA,NA
"cg05893709",-2.46776,0.10981,5.45e-38,NA,NA,NA
"cg16540789",2.90687,0.12935,5.46e-38,NA,NA,NA
"cg19614504",-2.08209,0.09265,5.46e-38,NA,NA,NA
"cg18431127",-1.89759,0.08444,5.47e-38,NA,NA,NA
"cg25012577",1.84857,0.08226,5.48e-38,NA,NA,NA
"cg25484139",1.96927,0.08764,5.5e-38,NA,NA,NA
"cg19588399",-1.80832,0.08048,5.51e-38,NA,NA,NA
"cg22259097",2.00234,0.08911,5.52e-38,NA,NA,NA
"cg22724765",2.29448,0.10212,5.54e-38,NA,NA,NA
"cg14817906",1.33593,0.05946,5.55e-38,NA,NA,NA
"cg16625218",2.2943,0.10212,5.56e-38,NA,NA,NA
