"cpg","beta","se","p","i2","p_het","details"
"cg23637314",0.01818,0.00446,4.57e-05,"","",""
"cg19942237",0.01344,0.0033,4.59e-05,"","",""
"cg02991118",-0.03384,0.0083,4.59e-05,"","",""
"cg27642428",0.01824,0.00448,4.6e-05,"","",""
"cg13519953",-0.03043,0.00747,4.61e-05,"","",""
"cg06521774",0.01072,0.00263,4.62e-05,"","",""
"cg01963623",0.07345,0.01803,4.64e-05,"","",""
"cg20439030",0.02696,0.00662,4.65e-05,"","",""
"cg11217004",0.01804,0.00443,4.64e-05,"","",""
"cg04284661",0.01942,0.00477,4.65e-05,"","",""
"cg19706602",0.01198,0.00294,4.68e-05,"","",""
"cg20749283",0.02559,0.00629,4.69e-05,"","",""
"cg23089913",0.08489,0.02086,4.73e-05,"","",""
"cg27557143",0.01217,0.00299,4.74e-05,"","",""
"cg24336989",0.01968,0.00484,4.75e-05,"","",""
"cg15760104",0.01118,0.00275,4.76e-05,"","",""
"cg00171166",-0.03167,0.00779,4.77e-05,"","",""
"cg22920873",0.00788,0.00194,4.78e-05,"","",""
"cg05873234",0.00325,8e-04,4.78e-05,"","",""
"cg14850601",-0.06387,0.01571,4.81e-05,"","",""
"cg18417953",0.02208,0.00543,4.81e-05,"","",""
"cg25404263",0.01034,0.00254,4.82e-05,"","",""
"cg04804377",0.0259,0.00637,4.83e-05,"","",""
"cg15461105",0.01038,0.00256,4.87e-05,"","",""
"cg00486998",0.07639,0.01881,4.88e-05,"","",""
"cg12146546",0.01011,0.00249,4.9e-05,"","",""
"cg00179328",0.01122,0.00276,4.94e-05,"","",""
"cg01067326",0.01877,0.00463,4.97e-05,"","",""
"cg06969437",0.00655,0.00161,4.97e-05,"","",""
"cg20822858",0.02224,0.00548,5e-05,"","",""
"cg19351954",0.1019,0.02514,5.05e-05,"","",""
"cg10327320",0.01008,0.00249,5.05e-05,"","",""
"cg08409983",-0.03215,0.00793,5.06e-05,"","",""
"cg00215551",0.01907,0.00471,5.07e-05,"","",""
"cg11096629",0.01113,0.00275,5.09e-05,"","",""
"cg13397314",0.02587,0.00639,5.13e-05,"","",""
"cg17595347",0.01878,0.00464,5.14e-05,"","",""
"cg21410994",0.00999,0.00247,5.13e-05,"","",""
"cg05255807",0.00994,0.00246,5.15e-05,"","",""
"cg14010194",-0.04726,0.01167,5.15e-05,"","",""
"cg02531908",0.01112,0.00275,5.2e-05,"","",""
"cg26766005",0.01069,0.00264,5.21e-05,"","",""
"cg23535526",0.01034,0.00256,5.23e-05,"","",""
"cg17160590",0.01901,0.0047,5.26e-05,"","",""
"cg05052324",0.01283,0.00317,5.26e-05,"","",""
"cg15615396",0.01014,0.00251,5.26e-05,"","",""
"cg09419983",0.01684,0.00417,5.28e-05,"","",""
"cg24488772",-0.03833,0.00948,5.27e-05,"","",""
"cg23376821",0.00626,0.00155,5.29e-05,"","",""
"cg26177316",0.01013,0.00251,5.32e-05,"","",""
"cg08388111",0.01869,0.00463,5.33e-05,"","",""
"cg16639145",-0.06469,0.01602,5.37e-05,"","",""
"cg22193146",0.01058,0.00262,5.38e-05,"","",""
"cg05586598",-0.03411,0.00845,5.39e-05,"","",""
"cg14305313",0.01034,0.00256,5.41e-05,"","",""
"cg16559695",0.0103,0.00255,5.4e-05,"","",""
"cg12768250",0.00994,0.00246,5.42e-05,"","",""
"cg23840340",0.01848,0.00458,5.45e-05,"","",""
"cg23373072",0.01725,0.00427,5.44e-05,"","",""
"cg24362812",0.01147,0.00284,5.44e-05,"","",""
"cg21218082",0.01039,0.00257,5.45e-05,"","",""
"cg04887328",0.01108,0.00275,5.52e-05,"","",""
"cg03044694",0.02039,0.00506,5.56e-05,"","",""
"cg01730274",0.01006,0.0025,5.6e-05,"","",""
"cg22694153",0.00973,0.00241,5.59e-05,"","",""
"cg14387428",0.01222,0.00303,5.6e-05,"","",""
"cg04900565",0.02592,0.00643,5.61e-05,"","",""
"cg13979863",0.01031,0.00256,5.63e-05,"","",""
"cg05789359",-0.02989,0.00742,5.64e-05,"","",""
"cg18172830",0.02786,0.00692,5.66e-05,"","",""
"cg19269713",0.01017,0.00253,5.67e-05,"","",""
"cg18907582",0.00998,0.00248,5.68e-05,"","",""
"cg14831317",0.01007,0.0025,5.69e-05,"","",""
"cg02801583",0.01119,0.00278,5.74e-05,"","",""
"cg15460387",0.01297,0.00323,5.81e-05,"","",""
"cg24473846",0.01107,0.00275,5.84e-05,"","",""
"cg26962595",0.01006,0.0025,5.86e-05,"","",""
"cg20781234",0.01785,0.00444,5.87e-05,"","",""
"cg05694648",0.00671,0.00167,5.88e-05,"","",""
"cg12608682",0.01276,0.00318,5.92e-05,"","",""
"cg27194586",-0.02472,0.00616,5.92e-05,"","",""
"cg24471459",0.00188,0.00047,5.94e-05,"","",""
"cg07572815",-0.03093,0.00771,5.97e-05,"","",""
"cg14794076",0.01914,0.00477,6e-05,"","",""
"cg20839041",0.01025,0.00255,6e-05,"","",""
"cg05813677",-0.02957,0.00737,5.99e-05,"","",""
"cg09684136",0.01757,0.00438,6.02e-05,"","",""
"cg17300736",0.01398,0.00349,6.08e-05,"","",""
"cg26102065",0.0103,0.00257,6.08e-05,"","",""
"cg15015892",0.01,0.00249,6.08e-05,"","",""
"cg03442912",0.01128,0.00281,6.11e-05,"","",""
"cg27037109",0.01015,0.00253,6.1e-05,"","",""
"cg02553284",0.01706,0.00426,6.12e-05,"","",""
"cg24687085",0.02012,0.00502,6.13e-05,"","",""
"cg18396137",0.02064,0.00515,6.17e-05,"","",""
"cg07101909",0.02053,0.00512,6.17e-05,"","",""
"cg22749589",0.01869,0.00466,6.16e-05,"","",""
"cg16567175",0.01565,0.00391,6.16e-05,"","",""
"cg01370014",0.01058,0.00264,6.17e-05,"","",""
"cg17868363",0.01796,0.00448,6.21e-05,"","",""
"cg23306063",-0.06986,0.01745,6.22e-05,"","",""
"cg23622325",0.01766,0.00441,6.25e-05,"","",""
"cg18462226",0.01065,0.00266,6.24e-05,"","",""
"cg01117788",-0.03045,0.00761,6.25e-05,"","",""
"cg12989085",-0.01746,0.00436,6.31e-05,"","",""
"cg02916459",0.01082,0.0027,6.32e-05,"","",""
"cg13698153",0.01169,0.00292,6.33e-05,"","",""
"cg20844692",0.0111,0.00278,6.34e-05,"","",""
"cg03530967",0.01666,0.00417,6.39e-05,"","",""
"cg09961083",-0.00869,0.00217,6.39e-05,"","",""
"cg11707067",-0.05289,0.01324,6.45e-05,"","",""
"cg12027636",0.01912,0.00478,6.44e-05,"","",""
"cg23363832",0.01843,0.00461,6.45e-05,"","",""
"cg25328477",0.01286,0.00322,6.45e-05,"","",""
"cg18286534",0.01038,0.0026,6.47e-05,"","",""
"cg21831811",0.00985,0.00247,6.47e-05,"","",""
"cg22383845",0.00464,0.00116,6.47e-05,"","",""
"cg25838645",-0.03723,0.00932,6.45e-05,"","",""
"cg14899357",0.02916,0.0073,6.51e-05,"","",""
"cg07662121",0.01749,0.00438,6.51e-05,"","",""
"cg25703934",0.00989,0.00248,6.53e-05,"","",""
"cg05037360",-0.04372,0.01095,6.53e-05,"","",""
"cg05667348",0.01043,0.00261,6.61e-05,"","",""
"cg15906151",0.00377,0.00095,6.64e-05,"","",""
"cg25569575",0.02453,0.00615,6.65e-05,"","",""
"cg15174977",0.019,0.00477,6.7e-05,"","",""
"cg18502727",-0.03701,0.00929,6.75e-05,"","",""
"cg24730207",-0.07835,0.01967,6.78e-05,"","",""
"cg16658496",0.01895,0.00476,6.77e-05,"","",""
"cg27049727",0.0106,0.00266,6.78e-05,"","",""
"cg08068820",0.03511,0.00882,6.81e-05,"","",""
"cg22306344",0.01918,0.00482,6.81e-05,"","",""
"cg13443122",0.01081,0.00271,6.83e-05,"","",""
"cg00402617",0.01029,0.00258,6.82e-05,"","",""
"cg22674613",0.03369,0.00846,6.89e-05,"","",""
"cg06822966",0.0198,0.00498,6.9e-05,"","",""
"cg26708319",0.01791,0.0045,6.92e-05,"","",""
"cg22215783",0.02113,0.00531,6.93e-05,"","",""
"cg10728902",-0.04643,0.01167,6.94e-05,"","",""
"cg27231782",0.00949,0.00239,6.96e-05,"","",""
"cg07000467",0.01036,0.00261,6.98e-05,"","",""
"cg19419279",0.01817,0.00457,7.01e-05,"","",""
"cg16739895",0.00968,0.00243,7.01e-05,"","",""
"cg04946603",0.01083,0.00272,7.03e-05,"","",""
"cg11568364",0.01041,0.00262,7.06e-05,"","",""
"cg24761867",0.00357,9e-04,7.07e-05,"","",""
"cg02604121",0.00966,0.00243,7.17e-05,"","",""
"cg19498237",0.01099,0.00277,7.21e-05,"","",""
"cg06826730",0.01015,0.00256,7.21e-05,"","",""
"cg04798574",0.0151,0.0038,7.23e-05,"","",""
"cg25389470",0.00989,0.00249,7.27e-05,"","",""
"cg01445942",0.01023,0.00258,7.32e-05,"","",""
"cg09509952",0.02778,0.00701,7.34e-05,"","",""
"cg01889020",0.01257,0.00317,7.4e-05,"","",""
"cg04524321",0.0101,0.00255,7.42e-05,"","",""
"cg20169702",0.02475,0.00625,7.44e-05,"","",""
"cg01475735",0.0034,0.00086,7.45e-05,"","",""
"cg11013977",0.00989,0.0025,7.47e-05,"","",""
"cg14480891",0.0074,0.00187,7.5e-05,"","",""
"cg27057288",0.00989,0.0025,7.52e-05,"","",""
"cg03580297",0.01827,0.00461,7.53e-05,"","",""
"cg11056045",0.01733,0.00438,7.57e-05,"","",""
"cg11191049",0.01045,0.00264,7.69e-05,"","",""
"cg24429831",0.01481,0.00375,7.72e-05,"","",""
"cg19350839",0.01089,0.00275,7.72e-05,"","",""
"cg21859434",0.00389,0.00098,7.71e-05,"","",""
"cg22403273",0.01093,0.00277,7.74e-05,"","",""
"cg13369206",0.01077,0.00272,7.74e-05,"","",""
"cg13344237",0.01028,0.0026,7.76e-05,"","",""
"cg20273697",0.00965,0.00244,7.77e-05,"","",""
"cg05342987",0.011,0.00278,7.8e-05,"","",""
"cg19447671",0.01063,0.00269,7.81e-05,"","",""
"cg05962107",0.00953,0.00241,7.8e-05,"","",""
"cg17714147",-0.03616,0.00916,7.83e-05,"","",""
"cg14369938",0.01011,0.00256,7.87e-05,"","",""
"cg07921503",0.03208,0.00813,7.9e-05,"","",""
"cg26874367",0.02224,0.00564,7.95e-05,"","",""
"cg20379728",0.01055,0.00267,7.95e-05,"","",""
"cg15019707",0.00453,0.00115,7.97e-05,"","",""
"cg03414318",0.01029,0.00261,8.04e-05,"","",""
"cg20005934",0.01068,0.00271,8.05e-05,"","",""
"cg17695351",0.02616,0.00664,8.07e-05,"","",""
"cg12074154",0.01096,0.00278,8.08e-05,"","",""
"cg20902146",0.01018,0.00258,8.08e-05,"","",""
"cg00372669",0.00998,0.00253,8.09e-05,"","",""
"cg08609445",-0.0358,0.00908,8.11e-05,"","",""
"cg13694800",-0.00641,0.00163,8.18e-05,"","",""
"cg13909730",0.01005,0.00255,8.19e-05,"","",""
"cg26322231",0.01061,0.00269,8.22e-05,"","",""
"cg01504784",-0.02784,0.00707,8.23e-05,"","",""
"cg24456592",-0.03887,0.00987,8.21e-05,"","",""
"cg12375960",0.0103,0.00262,8.26e-05,"","",""
"cg20801130",0.01007,0.00256,8.28e-05,"","",""
"cg08134631",0.00538,0.00137,8.28e-05,"","",""
"cg15464046",0.01039,0.00264,8.3e-05,"","",""
"cg22979093",0.01766,0.00449,8.33e-05,"","",""
"cg02400238",0.0185,0.0047,8.37e-05,"","",""
"cg01244124",0.01156,0.00294,8.35e-05,"","",""
"cg07507685",0.01056,0.00268,8.37e-05,"","",""
"cg25303599",0.00999,0.00254,8.36e-05,"","",""
"cg06405978",0.00982,0.0025,8.37e-05,"","",""
"cg18797950",-0.03553,0.00903,8.35e-05,"","",""
"cg05229759",0.02759,0.00702,8.41e-05,"","",""
"cg20748955",0.01354,0.00344,8.42e-05,"","",""
"cg08258259",0.00771,0.00196,8.41e-05,"","",""
"cg17168820",0.01091,0.00278,8.45e-05,"","",""
"cg18475036",0.00986,0.00251,8.45e-05,"","",""
"cg00347170",-0.03355,0.00853,8.44e-05,"","",""
"cg12405258",0.01797,0.00457,8.48e-05,"","",""
"cg16397884",-0.01206,0.00307,8.52e-05,"","",""
"cg10191097",-0.02676,0.00681,8.53e-05,"","",""
"cg03903705",0.00989,0.00252,8.54e-05,"","",""
"cg19321263",-0.03311,0.00843,8.6e-05,"","",""
"cg08279316",0.01893,0.00482,8.62e-05,"","",""
"cg04489856",0.01983,0.00505,8.67e-05,"","",""
"cg18079376",0.01003,0.00256,8.67e-05,"","",""
"cg08682544",0.01013,0.00258,8.69e-05,"","",""
"cg02370807",0.01064,0.00271,8.71e-05,"","",""
"cg00229232",0.00972,0.00248,8.71e-05,"","",""
"cg23652038",0.01013,0.00258,8.74e-05,"","",""
"cg14363636",0.00999,0.00255,8.74e-05,"","",""
"cg05187651",-0.03949,0.01007,8.73e-05,"","",""
"cg21454925",-0.03104,0.00791,8.76e-05,"","",""
"cg01796478",0.1757,0.0448,8.79e-05,"","",""
"cg16955889",0.021,0.00535,8.78e-05,"","",""
"cg14343214",0.0176,0.00449,8.79e-05,"","",""
"cg27344576",0.01733,0.00442,8.77e-05,"","",""
"cg13954090",0.00241,0.00061,8.82e-05,"","",""
"cg06985755",0.01027,0.00262,8.89e-05,"","",""
"cg14453201",0.01437,0.00367,8.95e-05,"","",""
"cg21438101",0.00964,0.00246,8.97e-05,"","",""
"cg27189087",0.01185,0.00303,9.01e-05,"","",""
"cg15852879",0.00961,0.00245,9.04e-05,"","",""
"cg03300705",0.01073,0.00274,9.08e-05,"","",""
"cg12371681",0.01029,0.00263,9.09e-05,"","",""
"cg03881924",0.00981,0.00251,9.1e-05,"","",""
"cg27116787",0.00966,0.00247,9.1e-05,"","",""
"cg22755008",0.00476,0.00122,9.07e-05,"","",""
"cg22210779",-0.03314,0.00847,9.07e-05,"","",""
"cg12418163",0.01107,0.00283,9.12e-05,"","",""
"cg03220166",0.01019,0.0026,9.13e-05,"","",""
"cg07817697",0.0144,0.00368,9.14e-05,"","",""
"cg12097080",0.01198,0.00306,9.15e-05,"","",""
"cg17377690",0.00964,0.00246,9.17e-05,"","",""
"cg05667158",0.01,0.00256,9.2e-05,"","",""
"cg01943983",-0.03365,0.0086,9.2e-05,"","",""
"cg18234145",0.01068,0.00273,9.22e-05,"","",""
"cg17029690",0.01988,0.00508,9.23e-05,"","",""
"cg09649134",0.01185,0.00303,9.24e-05,"","",""
"cg12432552",0.01032,0.00264,9.26e-05,"","",""
"cg07594209",0.01233,0.00316,9.33e-05,"","",""
"cg00355158",0.00985,0.00252,9.41e-05,"","",""
"cg09455946",0.01069,0.00274,9.46e-05,"","",""
"cg25811527",0.00997,0.00256,9.55e-05,"","",""
"cg11846816",0.00993,0.00255,9.55e-05,"","",""
"cg08486961",0.00984,0.00252,9.55e-05,"","",""
"cg10482924",0.00993,0.00255,9.58e-05,"","",""
"cg26101402",0.01019,0.00261,9.61e-05,"","",""
"cg05835105",0.01033,0.00265,9.65e-05,"","",""
"cg25949941",0.00977,0.00251,9.7e-05,"","",""
"cg22277636",0.00994,0.00255,9.73e-05,"","",""
"cg17179862",0.03493,0.00897,9.88e-05,"","",""
"cg23687603",0.02526,0.00649,9.92e-05,"","",""
"cg27393325",0.01066,0.00274,9.92e-05,"","",""
"cg00261252",-0.01154,0.00297,9.98e-05,"","",""
"cg03852219",0.01043,0.00268,1e-04,"","",""
"cg23246885",0.01123,0.00289,1e-04,"","",""
"cg06488395",0.01024,0.00263,1e-04,"","",""
"cg24699021",-0.04311,0.01108,1e-04,"","",""
"cg17324707",0.0043,0.00111,0.000101,"","",""
"cg23980314",-0.02534,0.00652,0.000101,"","",""
"cg01394093",0.01051,0.0027,0.000102,"","",""
"cg16452329",0.01002,0.00258,0.000102,"","",""
"cg27112666",0.01841,0.00474,0.000102,"","",""
"cg21433121",0.00948,0.00244,0.000102,"","",""
"cg01682504",0.01909,0.00491,0.000102,"","",""
"cg05082085",0.00996,0.00256,0.000103,"","",""
"cg24418420",0.01057,0.00272,0.000103,"","",""
"cg17594860",0.01185,0.00305,0.000103,"","",""
"cg06071083",0.00384,0.00099,0.000103,"","",""
"cg13233461",0.01923,0.00495,0.000104,"","",""
"cg17100696",0.02521,0.0065,0.000105,"","",""
"cg21453451",0.02002,0.00516,0.000105,"","",""
"cg05960997",0.01095,0.00282,0.000105,"","",""
"cg06459020",0.0107,0.00276,0.000104,"","",""
"cg02960150",0.00978,0.00252,0.000105,"","",""
"cg18435532",0.01154,0.00298,0.000105,"","",""
"cg14512731",0.00968,0.0025,0.000105,"","",""
"cg01548742",-0.05896,0.01521,0.000106,"","",""
"cg13132577",0.02076,0.00536,0.000106,"","",""
"cg16096096",0.01218,0.00314,0.000107,"","",""
"cg13015350",-0.06297,0.01625,0.000107,"","",""
"cg11941228",0.01136,0.00293,0.000107,"","",""
"cg18323251",-0.03092,0.00798,0.000107,"","",""
"cg09313665",0.01033,0.00267,0.000108,"","",""
"cg14104635",0.01653,0.00427,0.000108,"","",""
"cg06946452",0.0137,0.00354,0.000109,"","",""
"cg24746100",0.01037,0.00268,0.000109,"","",""
"cg18486850",-0.04117,0.01064,0.000109,"","",""
"cg27361727",0.01071,0.00277,0.000109,"","",""
"cg07722840",-0.03715,0.00961,0.00011,"","",""
"cg06204735",0.01133,0.00293,0.00011,"","",""
"cg00099216",0.0171,0.00442,0.000111,"","",""
"cg07061775",0.01735,0.00449,0.000111,"","",""
"cg16648524",-0.04097,0.01061,0.000112,"","",""
"cg07421028",0.01039,0.00269,0.000112,"","",""
"cg09261020",0.01044,0.0027,0.000113,"","",""
"cg10748086",0.018,0.00466,0.000113,"","",""
"cg05028187",0.01141,0.00296,0.000114,"","",""
"cg27323091",-0.03905,0.01012,0.000114,"","",""
"cg23339899",0.01313,0.0034,0.000114,"","",""
"cg15804566",0.00507,0.00131,0.000114,"","",""
"cg01612220",-0.02369,0.00614,0.000114,"","",""
"cg18661868",0.01579,0.00409,0.000115,"","",""
"cg05633391",0.00971,0.00252,0.000115,"","",""
"cg23471890",0.01061,0.00275,0.000115,"","",""
"cg07977178",0.0112,0.00291,0.000116,"","",""
"cg25623468",0.01112,0.00288,0.000116,"","",""
"cg14569576",0.01051,0.00273,0.000116,"","",""
"cg06225133",0.0104,0.0027,0.000117,"","",""
"cg26224712",0.00985,0.00256,0.000117,"","",""
"cg12976394",-0.06359,0.01652,0.000119,"","",""
"cg24886176",0.01184,0.00308,0.000119,"","",""
"cg06087029",0.00953,0.00248,0.000119,"","",""
"cg16945312",0.01966,0.00511,0.000119,"","",""
"cg27446570",-0.05955,0.01548,0.00012,"","",""
"cg14793430",-0.02518,0.00655,0.00012,"","",""
"cg13603508",0.00785,0.00204,0.00012,"","",""
"cg22032364",0.06513,0.01693,0.00012,"","",""
"cg27387226",0.01334,0.00347,0.000121,"","",""
"cg08879241",0.01054,0.00274,0.000122,"","",""
"cg08626939",0.00947,0.00246,0.000122,"","",""
"cg19716887",0.02552,0.00664,0.000122,"","",""
"cg17105151",0.02143,0.00558,0.000123,"","",""
"cg17333211",0.01306,0.0034,0.000123,"","",""
"cg07753891",0.00983,0.00256,0.000123,"","",""
"cg13557688",0.01126,0.00293,0.000123,"","",""
"cg10173182",0.01036,0.0027,0.000124,"","",""
"cg09141351",0.01007,0.00262,0.000124,"","",""
"cg03585549",0.00629,0.00164,0.000124,"","",""
"cg10651583",0.03062,0.00798,0.000124,"","",""
"cg03317280",0.01167,0.00304,0.000124,"","",""
"cg27513886",-0.03323,0.00866,0.000124,"","",""
"cg26220259",0.01191,0.0031,0.000125,"","",""
"cg25093532",0.01071,0.00279,0.000125,"","",""
"cg27467516",-0.16551,0.04315,0.000125,"","",""
"cg01913970",0.01313,0.00342,0.000125,"","",""
"cg01233786",-0.0274,0.00714,0.000125,"","",""
"cg02842850",-0.03079,0.00803,0.000125,"","",""
"cg08229905",-0.05811,0.01516,0.000126,"","",""
"cg03313751",0.01858,0.00485,0.000126,"","",""
"cg27657473",0.00958,0.0025,0.000126,"","",""
"cg26862527",0.01785,0.00466,0.000126,"","",""
"cg14624505",0.00304,0.00079,0.000127,"","",""
"cg02836541",0.02784,0.00726,0.000127,"","",""
"cg21773967",0.01084,0.00283,0.000128,"","",""
"cg00013374",-0.05451,0.01423,0.000128,"","",""
"cg26630773",0.01043,0.00272,0.000128,"","",""
"cg05337966",0.00324,0.00085,0.000128,"","",""
"cg05925497",0.04568,0.01193,0.000128,"","",""
"cg13282787",0.0094,0.00246,0.000129,"","",""
"cg21174435",0.01055,0.00276,0.000129,"","",""
"cg14966252",-0.0082,0.00214,0.00013,"","",""
"cg02988267",0.00958,0.0025,0.00013,"","",""
"cg27430961",0.0113,0.00295,0.00013,"","",""
"cg18438944",0.01006,0.00263,0.000131,"","",""
"cg15140822",0.00993,0.0026,0.000131,"","",""
"cg21131149",0.00956,0.0025,0.000131,"","",""
"cg01930621",0.00743,0.00194,0.000131,"","",""
"cg11428482",0.00928,0.00243,0.000131,"","",""
"cg09739036",0.02619,0.00685,0.000132,"","",""
"cg16336127",0.01649,0.00431,0.000132,"","",""
"cg20698170",0.01168,0.00306,0.000132,"","",""
"cg06859614",0.00964,0.00252,0.000132,"","",""
"cg03132773",0.01034,0.00271,0.000133,"","",""
"cg17062109",0.01688,0.00442,0.000133,"","",""
"cg24615044",0.0024,0.00063,0.000133,"","",""
"cg19819654",-0.02449,0.00641,0.000134,"","",""
"cg16592713",0.00949,0.00248,0.000134,"","",""
"cg01054110",-0.03184,0.00834,0.000134,"","",""
"cg10182317",0.01047,0.00274,0.000134,"","",""
"cg13444005",-0.01036,0.00271,0.000135,"","",""
"cg11199428",0.01173,0.00308,0.000137,"","",""
"cg27185063",-0.0352,0.00923,0.000138,"","",""
"cg19889626",0.01994,0.00523,0.000138,"","",""
"ch.2.48386772R",0.00814,0.00214,0.000139,"","",""
"cg15660630",0.01026,0.00269,0.000139,"","",""
"cg09897338",0.00546,0.00143,0.000139,"","",""
"cg06219577",0.00515,0.00135,0.00014,"","",""
"cg15066100",0.01122,0.00295,0.00014,"","",""
"cg19523118",0.01101,0.00289,0.000141,"","",""
"cg01242484",0.00156,0.00041,0.000141,"","",""
"cg00128805",0.01709,0.00449,0.000141,"","",""
"cg18078958",0.04326,0.01137,0.000141,"","",""
"cg22184145",0.02286,0.00601,0.000142,"","",""
"cg09951507",0.01947,0.00512,0.000142,"","",""
"cg01277369",0.01017,0.00267,0.000142,"","",""
"cg10678427",0.01867,0.00491,0.000143,"","",""
"cg01085995",0.01034,0.00272,0.000143,"","",""
"cg11015251",0.10441,0.02747,0.000144,"","",""
"cg15781375",0.0112,0.00295,0.000144,"","",""
"cg07379293",-0.03163,0.00832,0.000144,"","",""
"cg18683604",0.01116,0.00294,0.000144,"","",""
"cg04554033",0.01054,0.00277,0.000144,"","",""
"cg10308682",0.00353,0.00093,0.000144,"","",""
"cg15978276",0.01177,0.0031,0.000145,"","",""
"cg26816363",0.01066,0.00281,0.000145,"","",""
"cg05611837",-0.05694,0.01499,0.000146,"","",""
"cg12390516",0.04284,0.01128,0.000146,"","",""
"cg25330797",0.00975,0.00257,0.000146,"","",""
"cg21792144",0.00483,0.00127,0.000146,"","",""
"cg07320646",0.00968,0.00255,0.000147,"","",""
"cg14553600",0.011,0.0029,0.000148,"","",""
"cg16509829",0.01069,0.00282,0.000149,"","",""
"cg24715445",-0.03359,0.00886,0.000149,"","",""
"cg16433211",0.00977,0.00258,0.000149,"","",""
"cg25550913",-0.0382,0.01009,0.000152,"","",""
"cg16085171",-0.05535,0.01462,0.000153,"","",""
"cg14231704",-0.03471,0.00917,0.000153,"","",""
"cg15351950",-0.02041,0.00539,0.000154,"","",""
"cg17687528",0.03115,0.00823,0.000155,"","",""
"cg08480826",0.01159,0.00306,0.000155,"","",""
"cg01960016",0.00847,0.00224,0.000155,"","",""
"cg26094714",0.00991,0.00262,0.000156,"","",""
"cg24480453",0.0443,0.01172,0.000156,"","",""
"cg08333703",0.01028,0.00272,0.000156,"","",""
"cg07259710",0.00918,0.00243,0.000156,"","",""
"cg07139330",-0.01325,0.0035,0.000156,"","",""
"cg17178280",0.01782,0.00471,0.000157,"","",""
"cg01350077",-0.00997,0.00264,0.000157,"","",""
"cg13263285",0.00499,0.00132,0.000157,"","",""
"cg13985868",0.01691,0.00448,0.000158,"","",""
"cg06097659",0.01233,0.00326,0.000158,"","",""
"cg25354169",0.01693,0.00448,0.000158,"","",""
"cg15139248",0.02541,0.00673,0.000159,"","",""
"cg21718087",0.01913,0.00507,0.000159,"","",""
"cg10603481",-0.04551,0.01205,0.000159,"","",""
"cg21682118",0.02743,0.00726,0.000159,"","",""
"cg01913568",0.02497,0.00661,0.00016,"","",""
"cg25340758",-0.05044,0.01336,0.00016,"","",""
"cg12392528",0.00948,0.00251,0.00016,"","",""
"cg18515585",0.01116,0.00296,0.000161,"","",""
"cg05207834",0.01844,0.00489,0.000161,"","",""
"cg06164608",0.00444,0.00118,0.000161,"","",""
"cg25220460",0.00906,0.0024,0.000162,"","",""
"cg06192381",0.02598,0.00689,0.000163,"","",""
"cg00667865",0.0173,0.00459,0.000163,"","",""
"cg00645456",0.01421,0.00377,0.000164,"","",""
"cg13120952",0.01034,0.00274,0.000165,"","",""
"cg11773346",0.00941,0.0025,0.000165,"","",""
"cg06761793",0.00406,0.00108,0.000165,"","",""
"cg04153784",0.00951,0.00252,0.000165,"","",""
"cg23181138",0.00351,0.00093,0.000166,"","",""
"cg12601945",0.01122,0.00298,0.000166,"","",""
"cg07641160",0.01172,0.00311,0.000167,"","",""
"cg26824516",0.01056,0.00281,0.000167,"","",""
"cg13217064",0.01035,0.00275,0.000167,"","",""
"cg17342064",0.01072,0.00285,0.000168,"","",""
"cg20307448",-0.02459,0.00653,0.000168,"","",""
"cg14798382",-0.0441,0.01173,0.00017,"","",""
"cg15393197",0.02514,0.00669,0.00017,"","",""
"cg19038917",0.01823,0.00485,0.000171,"","",""
"cg10501310",-0.01539,0.00409,0.000171,"","",""
"cg04729491",-0.02908,0.00774,0.000171,"","",""
"cg00109503",0.01012,0.00269,0.000172,"","",""
"cg13348877",0.00936,0.00249,0.000172,"","",""
"cg26720125",0.00638,0.0017,0.000172,"","",""
"cg17399362",0.01991,0.0053,0.000173,"","",""
"cg09504080",0.01188,0.00316,0.000173,"","",""
"cg06206471",0.01028,0.00274,0.000173,"","",""
"cg22493673",0.00552,0.00147,0.000173,"","",""
"cg17079530",0.00541,0.00144,0.000173,"","",""
"cg17949568",-0.04069,0.01083,0.000173,"","",""
"cg20658709",0.05142,0.01369,0.000173,"","",""
"cg17798944",0.02057,0.00548,0.000174,"","",""
"cg00246768",-0.04776,0.01273,0.000175,"","",""
"cg10923702",-0.03803,0.01014,0.000176,"","",""
"cg17206034",0.00906,0.00242,0.000176,"","",""
"cg07575409",-0.03484,0.00929,0.000177,"","",""
"cg12841650",-0.03742,0.00998,0.000177,"","",""
"cg03606176",0.01611,0.0043,0.000178,"","",""
"cg14234442",0.00873,0.00233,0.000179,"","",""
"cg25115993",0.01022,0.00273,0.00018,"","",""
"cg05183229",0.00689,0.00184,0.00018,"","",""
"cg14276772",0.00988,0.00264,0.000181,"","",""
"cg19301206",0.00254,0.00068,0.000181,"","",""
"cg25518386",0.01849,0.00494,0.000181,"","",""
"cg20190025",-0.03176,0.00848,0.000181,"","",""
"cg13845656",0.00937,0.0025,0.000181,"","",""
"cg04144859",-0.02667,0.00713,0.000183,"","",""
"cg15034779",0.01007,0.00269,0.000183,"","",""
"cg13903378",0.00955,0.00255,0.000183,"","",""
"cg05377226",0.01073,0.00287,0.000183,"","",""
"cg22412150",-0.03162,0.00845,0.000184,"","",""
"cg01680773",0.00966,0.00258,0.000184,"","",""
