cpg,beta,se,p,i2,p_het,details
cg16278496,-0.33222,0.0437,2.95E-14,,,
cg25104107,-0.12871,0.0169,2.95E-14,,,
cg09078527,-0.143,0.0188,2.95E-14,,,
cg15310583,0.12436,0.0164,2.96E-14,,,
cg17854510,-0.17653,0.0232,2.96E-14,,,
cg15264020,0.26208,0.0345,2.96E-14,,,
cg18094824,-0.25108,0.033,2.96E-14,,,
cg01038207,-0.17635,0.0232,2.97E-14,,,
cg01320211,-0.16719,0.022,2.98E-14,,,
cg16446577,-0.24044,0.0316,2.98E-14,,,
cg01137047,0.2594,0.0341,2.98E-14,,,
cg08677140,-0.19121,0.0252,2.98E-14,,,
cg08188318,-0.35984,0.0474,2.99E-14,,,
cg14852603,-0.26018,0.0342,2.99E-14,,,
cg15821544,0.21132,0.0278,2.99E-14,,,
cg19400926,-0.17415,0.0229,2.99E-14,,,
cg16563454,0.27128,0.0357,3.00E-14,,,
cg15439664,0.16463,0.0217,3.00E-14,,,
cg16986150,-0.26155,0.0344,3.00E-14,,,
cg04773333,0.33229,0.0437,3.00E-14,,,
cg03336706,-0.16419,0.0216,3.02E-14,,,
cg17977777,-0.29101,0.0383,3.02E-14,,,
cg10099827,0.38072,0.0501,3.02E-14,,,
cg06975633,-0.49764,0.0655,3.02E-14,,,
cg02166842,-0.14963,0.0197,3.03E-14,,,
cg04650653,-0.24952,0.0328,3.03E-14,,,
cg13567282,-0.19639,0.0259,3.03E-14,,,
cg09121047,0.32469,0.0427,3.04E-14,,,
cg19403323,-0.37103,0.0488,3.05E-14,,,
cg25423416,-0.1447,0.019,3.05E-14,,,
cg06602545,-0.26529,0.0349,3.07E-14,,,
cg04624413,0.14754,0.0194,3.08E-14,,,
cg07718444,-0.15871,0.0209,3.08E-14,,,
cg10030512,-0.46112,0.0607,3.08E-14,,,
cg14437725,-0.17288,0.0228,3.09E-14,,,
cg09294347,-0.26411,0.0348,3.09E-14,,,
cg17254229,0.09021,0.0119,3.09E-14,,,
cg22879111,-0.11869,0.0156,3.09E-14,,,
cg23061672,-0.39802,0.0524,3.09E-14,,,
cg06672163,-0.14186,0.0187,3.10E-14,,,
cg19822640,-0.25467,0.0335,3.10E-14,,,
cg09108314,-0.2828,0.0372,3.10E-14,,,
cg00777271,-0.1476,0.0194,3.10E-14,,,
cg06431527,-0.17826,0.0235,3.10E-14,,,
cg05797224,-0.13516,0.0178,3.11E-14,,,
cg18004847,-0.324,0.0427,3.11E-14,,,
cg11654900,0.15369,0.0202,3.13E-14,,,
cg00513205,0.30593,0.0403,3.14E-14,,,
cg15886966,-0.38116,0.0502,3.14E-14,,,
cg23115487,0.23387,0.0308,3.15E-14,,,
cg18086635,0.24234,0.0319,3.15E-14,,,
cg05505545,-0.17972,0.0237,3.16E-14,,,
cg10669597,0.19009,0.025,3.16E-14,,,
cg15610472,0.39468,0.052,3.16E-14,,,
cg12829045,-0.39526,0.0521,3.16E-14,,,
cg21023926,0.1605,0.0211,3.17E-14,,,
cg07116693,-0.14133,0.0186,3.17E-14,,,
cg25019648,0.32395,0.0427,3.17E-14,,,
cg25503888,0.35911,0.0473,3.17E-14,,,
cg05662655,0.13481,0.0178,3.18E-14,,,
cg14930838,0.16558,0.0218,3.19E-14,,,
cg10191399,-0.41847,0.0551,3.19E-14,,,
cg23801272,0.20691,0.0273,3.19E-14,,,
cg03390187,0.14356,0.0189,3.19E-14,,,
cg08149865,0.41801,0.0551,3.19E-14,,,
cg19385331,0.39246,0.0517,3.20E-14,,,
cg11006453,-0.25137,0.0331,3.20E-14,,,
cg15847685,-0.32548,0.0429,3.21E-14,,,
cg07984358,-0.20589,0.0271,3.21E-14,,,
cg01090821,0.11515,0.0152,3.21E-14,,,
cg10996148,-0.2463,0.0325,3.21E-14,,,
cg24095374,-0.17728,0.0234,3.21E-14,,,
cg17261303,-0.16294,0.0215,3.22E-14,,,
cg10767337,0.30429,0.0401,3.22E-14,,,
cg17104149,-0.28956,0.0382,3.22E-14,,,
cg23496730,-0.19856,0.0262,3.22E-14,,,
cg14145896,-0.1567,0.0206,3.22E-14,,,
cg11348249,0.21333,0.0281,3.23E-14,,,
cg17129986,0.16467,0.0217,3.23E-14,,,
cg23851515,-0.39007,0.0514,3.23E-14,,,
cg04404772,-0.22656,0.0299,3.23E-14,,,
cg23307798,-0.32864,0.0433,3.23E-14,,,
cg01898377,-0.3576,0.0471,3.23E-14,,,
cg16810293,-0.18292,0.0241,3.24E-14,,,
cg05455720,0.42394,0.0559,3.25E-14,,,
cg13214542,-0.14681,0.0193,3.25E-14,,,
cg04508114,-0.40663,0.0536,3.25E-14,,,
cg04216858,-0.2257,0.0297,3.26E-14,,,
cg15436919,-0.16432,0.0217,3.26E-14,,,
cg10754794,-0.17275,0.0228,3.27E-14,,,
cg14244577,-0.17864,0.0235,3.27E-14,,,
cg02671171,0.16815,0.0222,3.27E-14,,,
cg02215611,-0.21194,0.0279,3.28E-14,,,
cg02531768,-0.18254,0.0241,3.28E-14,,,
cg19566658,-0.25497,0.0336,3.28E-14,,,
cg01478179,-0.25019,0.033,3.28E-14,,,
cg20621765,0.19241,0.0254,3.29E-14,,,
cg26624794,-0.22034,0.029,3.29E-14,,,
cg04833853,0.2654,0.035,3.30E-14,,,
cg06543221,-0.20828,0.0275,3.30E-14,,,
cg20031032,-0.20711,0.0273,3.31E-14,,,
cg02727079,-0.187,0.0247,3.31E-14,,,
cg13471209,-0.20305,0.0268,3.31E-14,,,
cg25333460,-0.23222,0.0306,3.31E-14,,,
cg27169610,-0.19744,0.026,3.31E-14,,,
cg27543385,-0.27384,0.0361,3.32E-14,,,
cg03954393,0.2843,0.0375,3.32E-14,,,
cg09109411,-0.49666,0.0655,3.32E-14,,,
cg01815128,0.12627,0.0166,3.33E-14,,,
cg24702069,-0.35417,0.0467,3.34E-14,,,
cg05764238,-0.23465,0.0309,3.34E-14,,,
cg26225478,-0.19133,0.0252,3.35E-14,,,
cg00553610,0.26476,0.0349,3.35E-14,,,
cg02296376,0.20952,0.0276,3.35E-14,,,
cg21480966,-0.17816,0.0235,3.36E-14,,,
cg09365240,-0.29276,0.0386,3.36E-14,,,
cg22871947,0.28686,0.0378,3.36E-14,,,
cg12032713,0.28494,0.0376,3.36E-14,,,
cg09851245,-0.23024,0.0304,3.36E-14,,,
cg05206276,-0.09504,0.0125,3.37E-14,,,
cg26050159,0.17428,0.023,3.38E-14,,,
cg05351141,0.11993,0.0158,3.38E-14,,,
cg22218588,-0.21023,0.0277,3.39E-14,,,
cg23410501,-0.21206,0.028,3.39E-14,,,
cg26219843,-0.24734,0.0326,3.39E-14,,,
cg13617733,-0.34552,0.0456,3.40E-14,,,
cg16062483,-0.41101,0.0542,3.40E-14,,,
cg21734356,0.18559,0.0245,3.40E-14,,,
cg11524454,-0.3883,0.0512,3.40E-14,,,
cg22805308,-0.09809,0.0129,3.41E-14,,,
cg07356515,0.11694,0.0154,3.42E-14,,,
cg14825340,-0.48874,0.0645,3.42E-14,,,
cg13038847,0.3156,0.0416,3.42E-14,,,
cg17618939,-0.14485,0.0191,3.42E-14,,,
cg12731773,-0.19227,0.0254,3.43E-14,,,
cg18443412,0.2064,0.0272,3.44E-14,,,
cg06240652,-0.1827,0.0241,3.44E-14,,,
cg15452204,0.22095,0.0291,3.44E-14,,,
cg26153045,-0.1344,0.0177,3.45E-14,,,
cg11824826,-0.22169,0.0292,3.45E-14,,,
cg04121771,-0.1555,0.0205,3.45E-14,,,
cg07004075,-0.36314,0.0479,3.46E-14,,,
cg01727145,0.20528,0.0271,3.46E-14,,,
cg05775771,-0.34944,0.0461,3.46E-14,,,
cg16055406,0.19848,0.0262,3.47E-14,,,
cg02074714,0.18311,0.0242,3.47E-14,,,
cg20149022,0.38192,0.0504,3.48E-14,,,
cg03792042,-0.31763,0.0419,3.48E-14,,,
cg24186459,0.30662,0.0405,3.48E-14,,,
cg17232991,-0.30991,0.0409,3.48E-14,,,
cg25316749,0.13846,0.0183,3.49E-14,,,
cg23972738,0.14704,0.0194,3.49E-14,,,
cg02989244,-0.12514,0.0165,3.50E-14,,,
cg23065097,-0.23313,0.0308,3.50E-14,,,
cg04745100,0.09641,0.0127,3.51E-14,,,
cg12892506,0.18042,0.0238,3.51E-14,,,
cg02780029,-0.13244,0.0175,3.52E-14,,,
cg08640475,0.38233,0.0505,3.52E-14,,,
cg14751369,-0.30408,0.0401,3.52E-14,,,
cg18066946,-0.14602,0.0193,3.52E-14,,,
cg14697880,-0.20848,0.0275,3.53E-14,,,
cg14543780,-0.23021,0.0304,3.53E-14,,,
cg11566244,-0.22886,0.0302,3.54E-14,,,
cg00303378,0.1715,0.0226,3.55E-14,,,
cg06539116,-0.30432,0.0402,3.55E-14,,,
cg05363903,-0.15262,0.0201,3.55E-14,,,
cg08003402,-0.28804,0.038,3.55E-14,,,
cg00061306,-0.1117,0.0147,3.55E-14,,,
cg14957841,-0.37272,0.0492,3.56E-14,,,
cg18162350,-0.18352,0.0242,3.56E-14,,,
cg06836102,0.208,0.0275,3.56E-14,,,
cg26906737,0.10089,0.0133,3.56E-14,,,
cg13256912,-0.18261,0.0241,3.58E-14,,,
cg13424940,-0.21218,0.028,3.58E-14,,,
cg04112417,-0.12742,0.0168,3.58E-14,,,
cg11430077,0.29782,0.0393,3.59E-14,,,
cg09346775,-0.19468,0.0257,3.59E-14,,,
cg13531886,-0.1984,0.0262,3.59E-14,,,
cg01558241,-0.17262,0.0228,3.59E-14,,,
cg05582340,-0.33895,0.0447,3.60E-14,,,
cg16230626,-0.28048,0.037,3.60E-14,,,
cg07367601,0.171,0.0226,3.60E-14,,,
cg27243166,0.11863,0.0157,3.60E-14,,,
cg05072470,0.21789,0.0288,3.61E-14,,,
cg05119115,0.1801,0.0238,3.61E-14,,,
cg25001190,-0.10038,0.0133,3.61E-14,,,
cg07301044,0.19491,0.0257,3.63E-14,,,
cg13734061,0.22231,0.0294,3.63E-14,,,
cg00863913,-0.19356,0.0256,3.64E-14,,,
cg14295062,0.15417,0.0204,3.65E-14,,,
cg26511507,-0.32033,0.0423,3.65E-14,,,
cg02532672,-0.17278,0.0228,3.66E-14,,,
cg10985970,-0.27459,0.0363,3.67E-14,,,
cg05768403,-0.35945,0.0475,3.68E-14,,,
cg22040039,-0.13287,0.0175,3.68E-14,,,
cg04569190,-0.28987,0.0383,3.69E-14,,,
cg18259342,-0.27827,0.0368,3.70E-14,,,
cg27423739,-0.36597,0.0483,3.70E-14,,,
cg24382276,-0.2812,0.0371,3.71E-14,,,
cg23754918,-0.40651,0.0537,3.71E-14,,,
cg25027125,-0.13433,0.0177,3.72E-14,,,
cg26776957,0.24423,0.0323,3.73E-14,,,
cg08528000,-0.12774,0.0169,3.73E-14,,,
cg09424398,-0.18287,0.0242,3.73E-14,,,
cg02045948,0.15642,0.0207,3.73E-14,,,
cg07139350,-0.33784,0.0446,3.74E-14,,,
cg14091589,-0.11496,0.0152,3.75E-14,,,
cg23837623,-0.16505,0.0218,3.75E-14,,,
cg04529938,0.10462,0.0138,3.76E-14,,,
cg11601336,-0.23692,0.0313,3.76E-14,,,
cg19074393,0.30891,0.0408,3.76E-14,,,
cg22862208,-0.21006,0.0278,3.76E-14,,,
cg15410441,-0.18221,0.0241,3.76E-14,,,
cg22237300,0.22091,0.0292,3.77E-14,,,
cg20952257,0.25075,0.0331,3.78E-14,,,
cg07221518,-0.36876,0.0487,3.78E-14,,,
cg24338091,-0.14249,0.0188,3.79E-14,,,
cg21600258,0.20391,0.0269,3.79E-14,,,
cg10473369,-0.13911,0.0184,3.79E-14,,,
cg11966524,0.25015,0.0331,3.79E-14,,,
cg08834989,-0.31705,0.0419,3.80E-14,,,
cg11410436,0.18966,0.0251,3.81E-14,,,
cg14198101,-0.09251,0.0122,3.81E-14,,,
cg05779630,0.39598,0.0523,3.81E-14,,,
cg14541011,-0.16947,0.0224,3.82E-14,,,
cg25763426,-0.19407,0.0256,3.82E-14,,,
cg04848693,0.45676,0.0604,3.83E-14,,,
cg20519525,-0.16943,0.0224,3.83E-14,,,
cg02360560,-0.23507,0.0311,3.85E-14,,,
cg22930549,-0.26933,0.0356,3.85E-14,,,
cg07792478,0.1461,0.0193,3.86E-14,,,
cg19310653,-0.12436,0.0164,3.87E-14,,,
cg22690558,0.19331,0.0256,3.88E-14,,,
cg11598872,-0.23547,0.0311,3.88E-14,,,
cg18633568,0.2022,0.0267,3.89E-14,,,
cg20168849,-0.21263,0.0281,3.91E-14,,,
cg07850896,-0.19185,0.0254,3.91E-14,,,
cg16173577,-0.17151,0.0227,3.91E-14,,,
cg01368900,-0.25233,0.0334,3.91E-14,,,
cg23340505,0.2306,0.0305,3.92E-14,,,
cg07760161,-0.14665,0.0194,3.92E-14,,,
cg02871707,-0.22487,0.0297,3.93E-14,,,
cg01302853,-0.28031,0.0371,3.93E-14,,,
cg21320793,-0.13247,0.0175,3.93E-14,,,
cg15147534,-0.20715,0.0274,3.93E-14,,,
cg08399308,-0.25056,0.0331,3.93E-14,,,
cg07923390,0.27665,0.0366,3.94E-14,,,
cg01485547,0.27139,0.0359,3.96E-14,,,
cg22603569,-0.28794,0.0381,3.96E-14,,,
cg00130181,0.29049,0.0384,3.96E-14,,,
cg17775765,0.30208,0.0399,3.96E-14,,,
cg18882819,0.09575,0.0127,3.96E-14,,,
cg00937392,0.25059,0.0331,3.97E-14,,,
cg27131176,-0.12881,0.017,3.98E-14,,,
cg11728747,0.33418,0.0442,3.98E-14,,,
cg23915701,0.24591,0.0325,3.99E-14,,,
cg26141291,-0.21236,0.0281,3.99E-14,,,
cg17432061,-0.24107,0.0319,4.00E-14,,,
cg06804334,-0.09864,0.013,4.01E-14,,,
cg06373816,-0.14594,0.0193,4.01E-14,,,
cg20622019,-0.17655,0.0234,4.01E-14,,,
cg00773653,0.22602,0.0299,4.02E-14,,,
cg07016556,-0.18675,0.0247,4.02E-14,,,
cg12020794,0.20566,0.0272,4.02E-14,,,
cg02667103,-0.13856,0.0183,4.04E-14,,,
cg20330126,-0.27975,0.037,4.04E-14,,,
cg18329797,-0.36433,0.0482,4.04E-14,,,
cg01799015,-0.29249,0.0387,4.04E-14,,,
cg14081744,0.19714,0.0261,4.05E-14,,,
cg12225526,0.32739,0.0433,4.05E-14,,,
cg07261196,-0.12782,0.0169,4.06E-14,,,
cg07029002,-0.18832,0.0249,4.06E-14,,,
cg23694490,-0.28956,0.0383,4.07E-14,,,
cg00134415,-0.0963,0.0127,4.07E-14,,,
cg26967842,0.23497,0.0311,4.08E-14,,,
cg13537416,-0.1783,0.0236,4.08E-14,,,
cg13976375,0.30924,0.0409,4.09E-14,,,
cg01795776,0.18457,0.0244,4.09E-14,,,
cg17003376,0.26758,0.0354,4.09E-14,,,
cg17421143,0.2158,0.0286,4.09E-14,,,
cg10819495,-0.19799,0.0262,4.10E-14,,,
cg21226516,0.43384,0.0574,4.10E-14,,,
cg18318307,0.33769,0.0447,4.11E-14,,,
cg20179907,-0.24395,0.0323,4.11E-14,,,
cg24432193,0.14456,0.0191,4.12E-14,,,
cg09618998,0.18576,0.0246,4.12E-14,,,
cg12072972,-0.19099,0.0253,4.12E-14,,,
cg15864691,0.25819,0.0342,4.13E-14,,,
cg08976101,0.15969,0.0211,4.14E-14,,,
cg06880857,0.15183,0.0201,4.14E-14,,,
cg04902811,-0.27877,0.0369,4.15E-14,,,
cg09251291,-0.22943,0.0304,4.16E-14,,,
cg14317414,-0.39257,0.052,4.16E-14,,,
cg18561945,-0.2891,0.0383,4.17E-14,,,
cg08694574,-0.27905,0.0369,4.18E-14,,,
cg16034168,0.31406,0.0416,4.19E-14,,,
cg24155123,0.21359,0.0283,4.20E-14,,,
cg27597505,-0.2378,0.0315,4.20E-14,,,
cg12104246,-0.15753,0.0209,4.21E-14,,,
cg04598670,0.17005,0.0225,4.21E-14,,,
cg22903848,0.30779,0.0407,4.21E-14,,,
cg11374335,0.12874,0.017,4.22E-14,,,
cg00822241,-0.13956,0.0185,4.22E-14,,,
cg14751481,-0.24671,0.0327,4.22E-14,,,
cg01163931,-0.27034,0.0358,4.22E-14,,,
cg20895669,-0.1368,0.0181,4.24E-14,,,
cg21453451,0.13409,0.0178,4.24E-14,,,
cg18036081,-0.23837,0.0316,4.24E-14,,,
cg14727987,-0.21437,0.0284,4.25E-14,,,
cg09406856,-0.21464,0.0284,4.25E-14,,,
cg16678975,0.30865,0.0409,4.25E-14,,,
cg13668129,-0.12241,0.0162,4.25E-14,,,
cg16340963,0.11915,0.0158,4.26E-14,,,
cg20033652,-0.34354,0.0455,4.26E-14,,,
cg12593634,-0.07136,0.0094,4.26E-14,,,
cg04451564,-0.23784,0.0315,4.26E-14,,,
cg05812836,-0.19446,0.0257,4.26E-14,,,
cg19772092,0.26133,0.0346,4.27E-14,,,
cg08530838,-0.5447,0.0721,4.27E-14,,,
cg15419073,-0.17958,0.0238,4.27E-14,,,
cg16134191,0.19562,0.0259,4.28E-14,,,
cg19478111,0.14122,0.0187,4.29E-14,,,
cg07906116,-0.12677,0.0168,4.30E-14,,,
cg12537329,-0.30271,0.0401,4.31E-14,,,
cg03861703,-0.29797,0.0395,4.31E-14,,,
cg27255672,-0.41298,0.0547,4.31E-14,,,
cg03699623,0.13531,0.0179,4.32E-14,,,
cg20706746,-0.45672,0.0605,4.33E-14,,,
cg22280238,-0.30174,0.04,4.33E-14,,,
cg06065019,0.17026,0.0225,4.33E-14,,,
cg26884773,0.32847,0.0435,4.34E-14,,,
cg19520452,-0.15398,0.0204,4.34E-14,,,
cg12691994,-0.35928,0.0476,4.34E-14,,,
cg00591421,-0.14899,0.0197,4.35E-14,,,
cg06672753,0.1253,0.0166,4.36E-14,,,
cg14707974,-0.21846,0.0289,4.36E-14,,,
cg26215113,-0.27259,0.0361,4.36E-14,,,
cg20001675,-0.24879,0.033,4.38E-14,,,
cg11691504,0.34728,0.046,4.39E-14,,,
cg04525852,-0.15726,0.0208,4.39E-14,,,
cg04729574,-0.13012,0.0172,4.40E-14,,,
cg22540514,0.19015,0.0252,4.40E-14,,,
cg02876326,0.1252,0.0166,4.40E-14,,,
cg18877525,-0.26955,0.0357,4.41E-14,,,
cg03818193,0.2561,0.0339,4.41E-14,,,
cg18272538,0.18811,0.0249,4.42E-14,,,
cg02824029,-0.28703,0.038,4.42E-14,,,
cg08166214,-0.16183,0.0214,4.43E-14,,,
cg16329658,0.41849,0.0554,4.43E-14,,,
cg25763520,0.18107,0.024,4.44E-14,,,
cg19782746,0.29615,0.0392,4.44E-14,,,
cg11921539,0.15648,0.0207,4.44E-14,,,
cg10373147,-0.35287,0.0468,4.44E-14,,,
cg09517873,0.09269,0.0123,4.44E-14,,,
cg05003973,-0.0695,0.0092,4.45E-14,,,
cg03687650,-0.27581,0.0365,4.47E-14,,,
cg26389380,-0.27837,0.0369,4.48E-14,,,
cg09635874,-0.22876,0.0303,4.48E-14,,,
cg06724937,-0.17814,0.0236,4.48E-14,,,
cg23960707,-0.13772,0.0182,4.48E-14,,,
cg02975102,-0.14586,0.0193,4.48E-14,,,
cg14332524,0.22015,0.0292,4.49E-14,,,
cg06008511,-0.11369,0.0151,4.50E-14,,,
cg00606880,0.1762,0.0234,4.50E-14,,,
cg11287400,-0.22789,0.0302,4.51E-14,,,
cg21995931,0.29315,0.0389,4.51E-14,,,
cg11032707,-0.24596,0.0326,4.51E-14,,,
cg06444575,-0.14285,0.0189,4.51E-14,,,
cg03358636,-0.20501,0.0272,4.52E-14,,,
cg13771471,-0.35895,0.0476,4.52E-14,,,
cg05262369,-0.16458,0.0218,4.53E-14,,,
cg18309895,0.1531,0.0203,4.53E-14,,,
cg26014905,-0.15972,0.0212,4.53E-14,,,
cg26949715,0.15404,0.0204,4.54E-14,,,
cg19075787,-0.26231,0.0348,4.54E-14,,,
cg04620298,-0.20499,0.0272,4.55E-14,,,
cg17244980,-0.30839,0.0409,4.55E-14,,,
cg27172557,-0.34195,0.0453,4.55E-14,,,
cg21962450,-0.24214,0.0321,4.55E-14,,,
cg08684733,-0.29543,0.0392,4.56E-14,,,
cg13180252,-0.1851,0.0245,4.58E-14,,,
cg10201167,0.32078,0.0425,4.58E-14,,,
cg22109795,0.21594,0.0286,4.59E-14,,,
cg00822157,-0.20999,0.0278,4.59E-14,,,
cg23639134,-0.21809,0.0289,4.60E-14,,,
cg00455796,-0.24619,0.0326,4.62E-14,,,
cg06789519,-0.15519,0.0206,4.63E-14,,,
cg11134430,0.26258,0.0348,4.63E-14,,,
cg27010834,-0.18369,0.0244,4.64E-14,,,
cg07152520,0.14496,0.0192,4.65E-14,,,
cg19484305,-0.28458,0.0377,4.65E-14,,,
cg18578578,0.09394,0.0125,4.66E-14,,,
cg02052242,0.25378,0.0337,4.67E-14,,,
cg12232222,-0.20151,0.0267,4.67E-14,,,
cg26851661,-0.15859,0.021,4.67E-14,,,
cg16102971,-0.14144,0.0188,4.67E-14,,,
cg15888569,-0.2071,0.0275,4.67E-14,,,
cg19893185,-0.38186,0.0506,4.67E-14,,,
cg05593122,0.23423,0.0311,4.67E-14,,,
cg16200531,0.19105,0.0253,4.68E-14,,,
cg26528551,0.37783,0.0501,4.68E-14,,,
cg18161025,-0.2636,0.035,4.70E-14,,,
cg15548859,0.1913,0.0254,4.70E-14,,,
cg15991175,-0.40194,0.0533,4.71E-14,,,
cg00558219,0.34815,0.0462,4.71E-14,,,
cg15713729,-0.14985,0.0199,4.71E-14,,,
cg27400216,-0.25279,0.0335,4.72E-14,,,
cg18185149,-0.28303,0.0375,4.72E-14,,,
cg10874319,-0.19639,0.026,4.73E-14,,,
cg21519654,-0.32741,0.0434,4.74E-14,,,
cg26780915,-0.14446,0.0192,4.75E-14,,,
cg17957094,-0.13379,0.0177,4.75E-14,,,
cg12242579,0.20499,0.0272,4.77E-14,,,
cg05944477,-0.19096,0.0253,4.79E-14,,,
cg11990630,0.29228,0.0388,4.79E-14,,,
cg26076905,-0.20712,0.0275,4.81E-14,,,
cg03020951,0.17491,0.0232,4.81E-14,,,
cg11809342,0.2971,0.0394,4.81E-14,,,
cg12451671,0.21332,0.0283,4.81E-14,,,
cg10494639,0.18703,0.0248,4.82E-14,,,
cg11116094,-0.1554,0.0206,4.82E-14,,,
cg23917009,-0.22192,0.0294,4.83E-14,,,
cg18362330,0.26891,0.0357,4.83E-14,,,
cg07589077,0.15456,0.0205,4.84E-14,,,
cg24152732,-0.1822,0.0242,4.84E-14,,,
cg06678662,0.29697,0.0394,4.84E-14,,,
cg11898009,0.13247,0.0176,4.85E-14,,,
cg01978236,-0.23907,0.0317,4.88E-14,,,
cg13065624,-0.26937,0.0357,4.89E-14,,,
cg13726828,0.17459,0.0232,4.90E-14,,,
cg01806151,0.10922,0.0145,4.91E-14,,,
cg00822898,-0.19514,0.0259,4.91E-14,,,
cg12141457,0.37589,0.0499,4.92E-14,,,
cg07917031,-0.25656,0.0341,4.93E-14,,,
cg01514538,0.48163,0.0639,4.94E-14,,,
cg13547237,-0.09365,0.0124,4.95E-14,,,
cg18026235,0.22882,0.0304,4.95E-14,,,
cg01630479,0.13321,0.0177,4.95E-14,,,
cg08853571,-0.18816,0.025,4.97E-14,,,
cg04931539,-0.2103,0.0279,4.98E-14,,,
cg10877130,0.34741,0.0461,4.98E-14,,,
cg00026909,-0.26872,0.0357,4.98E-14,,,
cg04499029,0.1858,0.0247,4.99E-14,,,
cg02743342,0.13973,0.0186,5.00E-14,,,
cg05821464,-0.19106,0.0254,5.00E-14,,,
cg08380391,-0.26843,0.0356,5.00E-14,,,
cg21187195,-0.31017,0.0412,5.02E-14,,,
cg09174162,0.21331,0.0283,5.02E-14,,,
cg18934822,-0.27258,0.0362,5.02E-14,,,
cg01302668,0.1297,0.0172,5.03E-14,,,
cg23079012,-0.20772,0.0276,5.03E-14,,,
cg21615397,-0.388,0.0515,5.03E-14,,,
cg20371046,-0.48635,0.0646,5.04E-14,,,
cg24345715,-0.27593,0.0366,5.04E-14,,,
cg18591945,-0.21618,0.0287,5.05E-14,,,
cg26820378,0.2415,0.0321,5.05E-14,,,
cg07969646,0.1821,0.0242,5.05E-14,,,
cg18760055,-0.29656,0.0394,5.06E-14,,,
cg24040989,-0.16123,0.0214,5.06E-14,,,
cg18140824,-0.23828,0.0316,5.07E-14,,,
cg13837679,0.18028,0.0239,5.08E-14,,,
cg21196551,0.17298,0.023,5.08E-14,,,
cg01203550,0.27442,0.0364,5.08E-14,,,
cg25491905,-0.14657,0.0195,5.09E-14,,,
cg12084392,0.19045,0.0253,5.09E-14,,,
cg09200921,-0.26486,0.0352,5.09E-14,,,
cg22219450,-0.15179,0.0202,5.09E-14,,,
cg11792874,0.12116,0.0161,5.10E-14,,,
cg17795695,-0.35103,0.0466,5.11E-14,,,
cg01826056,-0.30584,0.0406,5.11E-14,,,
cg10956857,0.32975,0.0438,5.12E-14,,,
cg14441948,-0.26743,0.0355,5.13E-14,,,
cg00426720,0.35505,0.0472,5.13E-14,,,
cg18908419,-0.08911,0.0118,5.13E-14,,,
cg20824635,0.41585,0.0552,5.14E-14,,,
cg27605858,-0.11726,0.0156,5.15E-14,,,
cg03087880,-0.15571,0.0207,5.15E-14,,,
cg03382549,0.16153,0.0215,5.15E-14,,,
cg11149194,-0.33111,0.044,5.16E-14,,,
cg05239890,-0.27392,0.0364,5.17E-14,,,
cg00533390,0.22865,0.0304,5.18E-14,,,
cg03300537,-0.18323,0.0243,5.20E-14,,,
cg18343881,0.1171,0.0156,5.20E-14,,,
cg23300882,-0.25457,0.0338,5.20E-14,,,
cg01731766,-0.20314,0.027,5.21E-14,,,
cg26282283,-0.12177,0.0162,5.21E-14,,,
cg00406211,0.15244,0.0203,5.21E-14,,,
cg24151087,-0.09108,0.0121,5.21E-14,,,
cg00761242,-0.35139,0.0467,5.22E-14,,,
cg17090891,0.22503,0.0299,5.22E-14,,,
cg19308222,0.17043,0.0226,5.23E-14,,,
cg24622600,-0.20643,0.0274,5.24E-14,,,
cg14326472,-0.16304,0.0217,5.25E-14,,,
cg04340895,-0.39857,0.053,5.27E-14,,,
cg04663932,-0.22222,0.0295,5.27E-14,,,
cg26437697,-0.26674,0.0354,5.28E-14,,,
cg01413054,-0.29529,0.0392,5.28E-14,,,
cg02670123,-0.19273,0.0256,5.28E-14,,,
cg00534318,-0.11742,0.0156,5.29E-14,,,
cg10132010,0.22825,0.0303,5.29E-14,,,
cg13084335,-0.19448,0.0258,5.29E-14,,,
cg22958957,-0.10326,0.0137,5.30E-14,,,
cg22369318,-0.12857,0.0171,5.30E-14,,,
cg06277849,-0.15625,0.0208,5.31E-14,,,
cg07608826,-0.46278,0.0615,5.32E-14,,,
cg13232821,0.15018,0.02,5.32E-14,,,
cg14492241,0.16744,0.0223,5.33E-14,,,
cg15326452,-0.13377,0.0178,5.34E-14,,,
cg26427535,0.37519,0.0499,5.34E-14,,,
cg18961546,-0.14572,0.0194,5.35E-14,,,
cg08738403,0.28933,0.0385,5.35E-14,,,
cg16296829,-0.25413,0.0338,5.36E-14,,,
cg09874776,-0.14288,0.019,5.36E-14,,,
cg13967811,0.16111,0.0214,5.36E-14,,,
cg22485298,-0.16834,0.0224,5.38E-14,,,
cg06631625,-0.10299,0.0137,5.38E-14,,,
cg25994871,0.24748,0.0329,5.38E-14,,,
cg25364822,0.13449,0.0179,5.39E-14,,,
cg13060454,-0.22127,0.0294,5.40E-14,,,
cg22097891,-0.33709,0.0448,5.40E-14,,,
cg04766005,-0.129,0.0172,5.40E-14,,,
cg09354264,0.27577,0.0367,5.43E-14,,,
cg12145018,-0.29051,0.0386,5.45E-14,,,
cg05709578,0.23847,0.0317,5.45E-14,,,
cg02926859,0.14986,0.0199,5.45E-14,,,
cg13491907,-0.42084,0.056,5.46E-14,,,
