"cpg","beta","se","p","i2","p_het","details"
"ch.4.658374F",0.00871,0.0013,1.41e-11,"","",""
"cg16578453",0.00587,9e-04,1.42e-11,"","",""
"cg25512657",0.01395,0.0021,1.42e-11,"","",""
"ch.20.532344R",0.0391,0.0058,1.42e-11,"","",""
"cg21132779",0.00601,9e-04,1.42e-11,"","",""
"cg17950410",-0.02585,0.0038,1.42e-11,"","",""
"cg24140037",-0.03388,0.005,1.42e-11,"","",""
"cg00461642",0.00756,0.0011,1.42e-11,"","",""
"cg23229352",-0.03009,0.0045,1.42e-11,"","",""
"cg19190728",0.02775,0.0041,1.42e-11,"","",""
"cg26097878",0.01988,0.0029,1.42e-11,"","",""
"cg25510282",0.00496,7e-04,1.42e-11,"","",""
"cg05264446",0.01266,0.0019,1.42e-11,"","",""
"cg19672993",0.00745,0.0011,1.42e-11,"","",""
"cg15672749",0.03035,0.0045,1.42e-11,"","",""
"cg09242755",-0.01584,0.0023,1.42e-11,"","",""
"cg16711185",0.01039,0.0015,1.43e-11,"","",""
"cg24599709",-0.01952,0.0029,1.43e-11,"","",""
"cg23912697",0.00688,0.001,1.43e-11,"","",""
"cg15992535",0.00626,9e-04,1.43e-11,"","",""
"cg01001924",0.02411,0.0036,1.43e-11,"","",""
"cg05095774",0.02576,0.0038,1.43e-11,"","",""
"cg24029028",-0.01315,0.0019,1.43e-11,"","",""
"cg18802368",-0.04999,0.0074,1.43e-11,"","",""
"cg06245158",0.00686,0.001,1.43e-11,"","",""
"cg10175859",-0.03628,0.0054,1.43e-11,"","",""
"cg00979939",-0.01992,0.0029,1.43e-11,"","",""
"cg02685990",0.01877,0.0028,1.43e-11,"","",""
"cg24717891",0.01289,0.0019,1.43e-11,"","",""
"cg19477600",0.00865,0.0013,1.43e-11,"","",""
"cg14959554",-0.01403,0.0021,1.43e-11,"","",""
"cg05580181",0.01514,0.0022,1.43e-11,"","",""
"cg07610327",0.01586,0.0023,1.43e-11,"","",""
"cg00391229",-0.01298,0.0019,1.43e-11,"","",""
"cg06463800",0.01302,0.0019,1.44e-11,"","",""
"cg02147465",-0.03037,0.0045,1.44e-11,"","",""
"cg18606683",0.00784,0.0012,1.44e-11,"","",""
"cg19083363",0.00493,7e-04,1.44e-11,"","",""
"cg06874218",0.0298,0.0044,1.44e-11,"","",""
"cg18894781",-0.01641,0.0024,1.44e-11,"","",""
"cg06476034",0.00956,0.0014,1.44e-11,"","",""
"cg16639172",0.03093,0.0046,1.44e-11,"","",""
"cg16812626",-0.01519,0.0022,1.44e-11,"","",""
"cg07410571",0.01418,0.0021,1.44e-11,"","",""
"cg06832042",0.00859,0.0013,1.44e-11,"","",""
"cg22945462",0.00802,0.0012,1.44e-11,"","",""
"cg24306751",0.00873,0.0013,1.44e-11,"","",""
"cg10461088",0.01356,0.002,1.44e-11,"","",""
"cg18450555",0.0058,9e-04,1.45e-11,"","",""
"cg09474175",0.00579,9e-04,1.45e-11,"","",""
"cg20907105",0.00953,0.0014,1.45e-11,"","",""
"cg03277658",-0.02986,0.0044,1.45e-11,"","",""
"cg26444623",0.00579,9e-04,1.45e-11,"","",""
"cg18148653",0.01589,0.0024,1.45e-11,"","",""
"cg10592446",0.02673,0.004,1.45e-11,"","",""
"cg26898955",0.00892,0.0013,1.45e-11,"","",""
"cg01285391",0.01563,0.0023,1.45e-11,"","",""
"cg03563146",0.01192,0.0018,1.45e-11,"","",""
"cg18064025",0.02933,0.0043,1.45e-11,"","",""
"cg17453250",0.01209,0.0018,1.45e-11,"","",""
"cg14695840",0.0092,0.0014,1.45e-11,"","",""
"cg26229715",0.02459,0.0036,1.45e-11,"","",""
"cg02587270",0.00603,9e-04,1.45e-11,"","",""
"cg14627743",0.01772,0.0026,1.46e-11,"","",""
"cg05340686",0.01565,0.0023,1.46e-11,"","",""
"cg08425177",-0.0156,0.0023,1.46e-11,"","",""
"cg08138685",0.01381,0.002,1.46e-11,"","",""
"ch.1.2093982R",0.03244,0.0048,1.46e-11,"","",""
"cg08871855",0.01312,0.0019,1.46e-11,"","",""
"cg26031692",0.01161,0.0017,1.46e-11,"","",""
"cg03594907",-0.01165,0.0017,1.46e-11,"","",""
"cg14759078",0.01491,0.0022,1.46e-11,"","",""
"cg01085210",0.00899,0.0013,1.46e-11,"","",""
"cg23651216",-0.02392,0.0035,1.46e-11,"","",""
"cg04894993",0.00711,0.0011,1.46e-11,"","",""
"cg25506127",0.00819,0.0012,1.46e-11,"","",""
"cg17171920",-0.01564,0.0023,1.46e-11,"","",""
"ch.14.1182433R",0.01851,0.0027,1.46e-11,"","",""
"cg14602351",0.00644,0.001,1.46e-11,"","",""
"cg22006060",0.01133,0.0017,1.46e-11,"","",""
"cg15518923",0.00885,0.0013,1.46e-11,"","",""
"ch.1.172034581R",0.00889,0.0013,1.46e-11,"","",""
"cg11817631",0.01283,0.0019,1.47e-11,"","",""
"cg10919222",0.00736,0.0011,1.47e-11,"","",""
"cg25200096",-0.01119,0.0017,1.47e-11,"","",""
"cg21806022",0.00952,0.0014,1.47e-11,"","",""
"cg19899972",0.02242,0.0033,1.47e-11,"","",""
"cg25622155",0.03634,0.0054,1.47e-11,"","",""
"cg19847271",0.01024,0.0015,1.47e-11,"","",""
"cg26502018",-0.03578,0.0053,1.47e-11,"","",""
"cg02477380",0.00804,0.0012,1.47e-11,"","",""
"cg04374190",0.01653,0.0024,1.48e-11,"","",""
"cg03251054",0.01004,0.0015,1.48e-11,"","",""
"cg03203177",0.01016,0.0015,1.48e-11,"","",""
"cg16983211",0.01023,0.0015,1.48e-11,"","",""
"cg11207353",0.01053,0.0016,1.48e-11,"","",""
"cg07398350",0.01148,0.0017,1.48e-11,"","",""
"cg06308188",0.00801,0.0012,1.48e-11,"","",""
"cg18581221",0.00831,0.0012,1.48e-11,"","",""
"ch.3.89013645F",0.03437,0.0051,1.48e-11,"","",""
"cg09922188",0.0312,0.0046,1.49e-11,"","",""
"cg11909976",0.00712,0.0011,1.49e-11,"","",""
"cg21151335",0.01347,0.002,1.49e-11,"","",""
"cg12269002",0.01199,0.0018,1.49e-11,"","",""
"cg20071491",-0.0244,0.0036,1.49e-11,"","",""
"cg02718654",0.00657,0.001,1.49e-11,"","",""
"cg11354576",0.00709,0.0011,1.49e-11,"","",""
"cg06948825",0.00993,0.0015,1.49e-11,"","",""
"cg06268702",0.01092,0.0016,1.49e-11,"","",""
"cg16133940",0.00981,0.0015,1.49e-11,"","",""
"cg25732522",0.01116,0.0017,1.49e-11,"","",""
"cg07924013",0.02443,0.0036,1.49e-11,"","",""
"cg21969395",0.01234,0.0018,1.5e-11,"","",""
"cg01997696",0.02129,0.0032,1.5e-11,"","",""
"cg14209569",0.00998,0.0015,1.5e-11,"","",""
"cg19175649",0.00567,8e-04,1.5e-11,"","",""
"cg13413755",0.00627,9e-04,1.5e-11,"","",""
"cg04358957",0.0241,0.0036,1.5e-11,"","",""
"cg21682382",0.01207,0.0018,1.5e-11,"","",""
"cg25084027",0.00471,7e-04,1.5e-11,"","",""
"cg04738270",0.01975,0.0029,1.5e-11,"","",""
"cg03005121",0.01908,0.0028,1.5e-11,"","",""
"cg03299216",-0.01431,0.0021,1.5e-11,"","",""
"cg26474925",0.009,0.0013,1.5e-11,"","",""
"cg05970768",0.02718,0.004,1.5e-11,"","",""
"cg22601762",-0.0296,0.0044,1.5e-11,"","",""
"cg10021295",0.01436,0.0021,1.5e-11,"","",""
"cg20079346",0.01007,0.0015,1.5e-11,"","",""
"cg22990475",-0.0299,0.0044,1.5e-11,"","",""
"ch.1.219763287F",0.01492,0.0022,1.51e-11,"","",""
"cg16342332",-0.01805,0.0027,1.51e-11,"","",""
"ch.1.2707897R",0.01089,0.0016,1.51e-11,"","",""
"cg01835742",0.01763,0.0026,1.51e-11,"","",""
"cg26416766",-0.02303,0.0034,1.51e-11,"","",""
"cg07160800",0.00948,0.0014,1.51e-11,"","",""
"cg17021527",-0.02181,0.0032,1.51e-11,"","",""
"cg14576294",0.00592,9e-04,1.51e-11,"","",""
"cg12024050",0.00661,0.001,1.51e-11,"","",""
"cg01456626",-0.03733,0.0055,1.51e-11,"","",""
"cg03151709",-0.02815,0.0042,1.51e-11,"","",""
"cg13633529",0.00872,0.0013,1.52e-11,"","",""
"cg23594951",0.01771,0.0026,1.52e-11,"","",""
"cg03917623",0.00851,0.0013,1.52e-11,"","",""
"cg02139871",0.01169,0.0017,1.52e-11,"","",""
"cg02232273",0.00845,0.0013,1.52e-11,"","",""
"cg04373117",0.01974,0.0029,1.52e-11,"","",""
"cg10039163",-0.02008,0.003,1.52e-11,"","",""
"cg00096845",0.02189,0.0032,1.52e-11,"","",""
"cg08080475",0.00561,8e-04,1.52e-11,"","",""
"cg20914900",-0.02078,0.0031,1.52e-11,"","",""
"cg08052428",-0.02446,0.0036,1.52e-11,"","",""
"cg14464509",0.01395,0.0021,1.52e-11,"","",""
"cg04565617",0.00382,6e-04,1.52e-11,"","",""
"cg02388378",0.01489,0.0022,1.52e-11,"","",""
"cg06842519",0.00705,0.001,1.52e-11,"","",""
"cg07485866",-0.0152,0.0023,1.52e-11,"","",""
"cg20413993",-0.00777,0.0012,1.52e-11,"","",""
"cg22610434",0.09188,0.0136,1.53e-11,"","",""
"cg03067574",0.0255,0.0038,1.53e-11,"","",""
"cg02473439",-0.0122,0.0018,1.53e-11,"","",""
"cg19748684",0.01172,0.0017,1.53e-11,"","",""
"cg23825688",0.0058,9e-04,1.53e-11,"","",""
"cg20577468",0.01404,0.0021,1.53e-11,"","",""
"cg05518939",0.0084,0.0012,1.53e-11,"","",""
"cg07577668",0.0271,0.004,1.53e-11,"","",""
"cg06577708",0.01979,0.0029,1.53e-11,"","",""
"cg02675010",0.00992,0.0015,1.53e-11,"","",""
"cg12539975",0.0133,0.002,1.53e-11,"","",""
"cg24078363",0.00454,7e-04,1.54e-11,"","",""
"cg07793537",0.01978,0.0029,1.54e-11,"","",""
"cg06955716",-0.01758,0.0026,1.54e-11,"","",""
"cg12602633",0.02274,0.0034,1.54e-11,"","",""
"cg01181758",0.01088,0.0016,1.54e-11,"","",""
"cg05232479",0.00843,0.0012,1.54e-11,"","",""
"cg17557540",0.01058,0.0016,1.54e-11,"","",""
"cg15648207",0.0093,0.0014,1.54e-11,"","",""
"cg25077654",0.00532,8e-04,1.54e-11,"","",""
"cg13382132",-0.01163,0.0017,1.54e-11,"","",""
"cg20154084",0.00591,9e-04,1.54e-11,"","",""
"cg10247840",-0.01255,0.0019,1.54e-11,"","",""
"cg09191731",0.03908,0.0058,1.54e-11,"","",""
"ch.7.32608027F",0.01743,0.0026,1.54e-11,"","",""
"cg12379422",0.01172,0.0017,1.54e-11,"","",""
"cg27391037",0.02313,0.0034,1.54e-11,"","",""
"cg09819791",0.01052,0.0016,1.54e-11,"","",""
"cg04295928",0.02556,0.0038,1.54e-11,"","",""
"cg22052778",0.01034,0.0015,1.54e-11,"","",""
"cg23940467",0.00636,9e-04,1.54e-11,"","",""
"cg04296257",0.00587,9e-04,1.54e-11,"","",""
"cg25604984",0.00891,0.0013,1.54e-11,"","",""
"cg13211832",-0.01774,0.0026,1.55e-11,"","",""
"cg24055655",0.03389,0.005,1.55e-11,"","",""
"cg22328895",0.01297,0.0019,1.55e-11,"","",""
"cg24374161",0.02393,0.0035,1.55e-11,"","",""
"cg07998396",0.01581,0.0023,1.55e-11,"","",""
"cg18981946",0.01614,0.0024,1.55e-11,"","",""
"cg06510261",0.01435,0.0021,1.55e-11,"","",""
"cg00734512",0.007,0.001,1.55e-11,"","",""
"cg02315926",0.01183,0.0018,1.55e-11,"","",""
"cg09790137",0.00776,0.0012,1.55e-11,"","",""
"cg25329072",-0.01272,0.0019,1.55e-11,"","",""
"cg01539948",0.01251,0.0019,1.55e-11,"","",""
"cg07221967",0.01075,0.0016,1.55e-11,"","",""
"cg16901082",0.02607,0.0039,1.55e-11,"","",""
"cg23932798",-0.01557,0.0023,1.55e-11,"","",""
"cg25829226",0.01413,0.0021,1.55e-11,"","",""
"cg14114814",-0.01394,0.0021,1.55e-11,"","",""
"cg20879468",0.01844,0.0027,1.55e-11,"","",""
"cg09898060",0.00474,7e-04,1.55e-11,"","",""
"cg27225570",0.00491,7e-04,1.55e-11,"","",""
"cg22607995",-0.03498,0.0052,1.55e-11,"","",""
"cg13915702",0.01209,0.0018,1.56e-11,"","",""
"cg16949933",0.0098,0.0015,1.56e-11,"","",""
"cg23833208",0.01611,0.0024,1.56e-11,"","",""
"ch.11.23898073R",0.01427,0.0021,1.56e-11,"","",""
"ch.20.46011435R",0.01989,0.003,1.56e-11,"","",""
"cg13205578",0.03765,0.0056,1.56e-11,"","",""
"cg01690029",0.00502,7e-04,1.56e-11,"","",""
"cg11980435",0.01374,0.002,1.56e-11,"","",""
"cg05412979",0.01429,0.0021,1.56e-11,"","",""
"ch.20.50358104F",0.0151,0.0022,1.56e-11,"","",""
"cg15242225",0.02043,0.003,1.56e-11,"","",""
"cg11459133",-0.01589,0.0024,1.56e-11,"","",""
"cg19201068",-0.01555,0.0023,1.56e-11,"","",""
"cg03051310",0.01353,0.002,1.56e-11,"","",""
"cg13462843",0.00976,0.0014,1.56e-11,"","",""
"cg06213964",0.01575,0.0023,1.57e-11,"","",""
"cg11425449",0.00641,0.001,1.57e-11,"","",""
"cg02277509",0.00787,0.0012,1.57e-11,"","",""
"cg07197515",0.01035,0.0015,1.57e-11,"","",""
"cg14923157",0.01646,0.0024,1.57e-11,"","",""
"cg18778299",-0.01425,0.0021,1.57e-11,"","",""
"cg11777782",0.01886,0.0028,1.57e-11,"","",""
"cg09361470",-0.01182,0.0018,1.57e-11,"","",""
"cg12090242",0.01882,0.0028,1.57e-11,"","",""
"cg09806970",0.01026,0.0015,1.57e-11,"","",""
"cg15888290",0.01929,0.0029,1.57e-11,"","",""
"cg18102098",0.0178,0.0026,1.57e-11,"","",""
"cg12420858",0.00646,0.001,1.57e-11,"","",""
"cg20317738",0.01666,0.0025,1.58e-11,"","",""
"cg14670380",0.00876,0.0013,1.58e-11,"","",""
"cg02893482",0.01269,0.0019,1.58e-11,"","",""
"cg12230071",0.01582,0.0023,1.58e-11,"","",""
"cg10839322",-0.01655,0.0025,1.58e-11,"","",""
"ch.4.3194770R",0.0321,0.0048,1.58e-11,"","",""
"cg26872028",0.00893,0.0013,1.58e-11,"","",""
"cg19533977",0.0189,0.0028,1.58e-11,"","",""
"cg22184990",0.02776,0.0041,1.58e-11,"","",""
"cg22225546",0.00788,0.0012,1.58e-11,"","",""
"cg12157045",0.01118,0.0017,1.58e-11,"","",""
"cg16500409",0.01758,0.0026,1.58e-11,"","",""
"cg18388240",-0.01268,0.0019,1.58e-11,"","",""
"cg22861758",0.01119,0.0017,1.59e-11,"","",""
"cg08724992",0.0133,0.002,1.59e-11,"","",""
"cg11409572",0.00959,0.0014,1.59e-11,"","",""
"cg21577036",0.01804,0.0027,1.59e-11,"","",""
"cg02988171",-0.00646,0.001,1.59e-11,"","",""
"cg07448584",0.00927,0.0014,1.59e-11,"","",""
"cg07862744",-0.02465,0.0037,1.59e-11,"","",""
"cg04573175",0.0088,0.0013,1.59e-11,"","",""
"cg18754954",0.0129,0.0019,1.59e-11,"","",""
"cg07997104",0.00882,0.0013,1.59e-11,"","",""
"cg09883994",0.00539,8e-04,1.59e-11,"","",""
"ch.12.1173053R",0.01846,0.0027,1.59e-11,"","",""
"cg14917395",0.00778,0.0012,1.59e-11,"","",""
"cg09142399",-0.01273,0.0019,1.59e-11,"","",""
"cg01884526",-0.01037,0.0015,1.59e-11,"","",""
"cg19965948",0.01202,0.0018,1.6e-11,"","",""
"ch.10.2192687R",0.01216,0.0018,1.6e-11,"","",""
"cg12645075",-0.01489,0.0022,1.6e-11,"","",""
"cg07026454",0.00551,8e-04,1.6e-11,"","",""
"cg03648483",0.01815,0.0027,1.6e-11,"","",""
"ch.2.219167520R",0.00767,0.0011,1.6e-11,"","",""
"cg04804565",-0.0116,0.0017,1.6e-11,"","",""
"cg26549326",0.00815,0.0012,1.6e-11,"","",""
"cg27573735",0.02522,0.0037,1.6e-11,"","",""
"cg25577023",0.00785,0.0012,1.6e-11,"","",""
"cg12145547",0.01547,0.0023,1.6e-11,"","",""
"cg00246041",0.01078,0.0016,1.6e-11,"","",""
"cg12420755",0.01912,0.0028,1.6e-11,"","",""
"cg09739896",0.00905,0.0013,1.6e-11,"","",""
"cg03409120",0.02022,0.003,1.6e-11,"","",""
"cg26039058",0.01074,0.0016,1.6e-11,"","",""
"cg26985201",0.01125,0.0017,1.6e-11,"","",""
"ch.6.1841262F",0.02101,0.0031,1.6e-11,"","",""
"cg10721450",0.00711,0.0011,1.6e-11,"","",""
"cg21441076",0.01533,0.0023,1.6e-11,"","",""
"cg00151919",0.01012,0.0015,1.6e-11,"","",""
"cg26792116",0.00659,0.001,1.61e-11,"","",""
"cg26764175",0.0089,0.0013,1.61e-11,"","",""
"cg00160818",-0.01854,0.0028,1.61e-11,"","",""
"ch.16.84131625R",0.01462,0.0022,1.61e-11,"","",""
"cg10433910",0.01254,0.0019,1.61e-11,"","",""
"cg22618350",0.00527,8e-04,1.61e-11,"","",""
"cg22036233",0.00751,0.0011,1.61e-11,"","",""
"cg27574817",0.0313,0.0046,1.61e-11,"","",""
"cg06860916",0.00829,0.0012,1.61e-11,"","",""
"cg26859666",-0.01116,0.0017,1.61e-11,"","",""
"cg12480074",0.01251,0.0019,1.61e-11,"","",""
"cg25124326",0.00457,7e-04,1.61e-11,"","",""
"cg02718464",0.03604,0.0053,1.61e-11,"","",""
"cg23889780",-0.032,0.0048,1.62e-11,"","",""
"cg03141298",0.01052,0.0016,1.62e-11,"","",""
"cg06978270",-0.02557,0.0038,1.62e-11,"","",""
"cg27227377",0.00856,0.0013,1.62e-11,"","",""
"cg04505346",0.00827,0.0012,1.62e-11,"","",""
"cg18829183",0.00396,6e-04,1.62e-11,"","",""
"cg02956481",0.00877,0.0013,1.62e-11,"","",""
"cg24959158",0.01016,0.0015,1.63e-11,"","",""
"cg15391105",0.00877,0.0013,1.63e-11,"","",""
"cg06912792",0.01341,0.002,1.63e-11,"","",""
"cg07127225",0.01044,0.0015,1.63e-11,"","",""
"cg22314482",0.01892,0.0028,1.63e-11,"","",""
"cg11911418",-0.01408,0.0021,1.63e-11,"","",""
"cg22895305",0.01767,0.0026,1.63e-11,"","",""
"cg20067598",0.01498,0.0022,1.63e-11,"","",""
"cg12624805",0.01669,0.0025,1.63e-11,"","",""
"cg22236469",0.01241,0.0018,1.63e-11,"","",""
"cg06060137",0.01668,0.0025,1.63e-11,"","",""
"cg25420070",0.00863,0.0013,1.63e-11,"","",""
"cg13888226",0.04008,0.0059,1.63e-11,"","",""
"cg24760848",0.01394,0.0021,1.63e-11,"","",""
"cg02999755",0.01812,0.0027,1.63e-11,"","",""
"cg05944877",-0.01279,0.0019,1.63e-11,"","",""
"cg19318218",-0.0139,0.0021,1.63e-11,"","",""
"cg24170535",0.00767,0.0011,1.63e-11,"","",""
"cg19641455",0.01069,0.0016,1.64e-11,"","",""
"cg12364556",0.01036,0.0015,1.64e-11,"","",""
"cg18472945",0.00793,0.0012,1.64e-11,"","",""
"cg17699047",-0.02151,0.0032,1.64e-11,"","",""
"cg10285104",0.01329,0.002,1.64e-11,"","",""
"cg18849583",-0.02276,0.0034,1.64e-11,"","",""
"cg14014041",-0.01632,0.0024,1.64e-11,"","",""
"cg22902537",0.02294,0.0034,1.64e-11,"","",""
"cg09500807",-0.03229,0.0048,1.64e-11,"","",""
"cg13405608",-0.01877,0.0028,1.64e-11,"","",""
"ch.16.440507F",0.03413,0.0051,1.64e-11,"","",""
"cg05170275",0.01064,0.0016,1.64e-11,"","",""
"cg04035353",0.01018,0.0015,1.64e-11,"","",""
"cg24870967",-0.00576,9e-04,1.65e-11,"","",""
"cg13617782",0.01467,0.0022,1.65e-11,"","",""
"cg09297447",0.00736,0.0011,1.65e-11,"","",""
"cg26206632",-0.01702,0.0025,1.65e-11,"","",""
"cg18443229",0.01043,0.0015,1.65e-11,"","",""
"cg11459603",0.01372,0.002,1.65e-11,"","",""
"cg20400795",0.0209,0.0031,1.65e-11,"","",""
"cg01356829",0.01894,0.0028,1.65e-11,"","",""
"cg02497700",0.01796,0.0027,1.65e-11,"","",""
"cg04630879",0.00633,9e-04,1.65e-11,"","",""
"cg06018401",0.0204,0.003,1.65e-11,"","",""
"cg16418630",0.00786,0.0012,1.65e-11,"","",""
"cg02721451",0.01952,0.0029,1.65e-11,"","",""
"cg14473998",-0.01472,0.0022,1.65e-11,"","",""
"ch.6.79620741R",0.00955,0.0014,1.65e-11,"","",""
"cg24832594",-0.01695,0.0025,1.66e-11,"","",""
"cg12577105",0.01094,0.0016,1.66e-11,"","",""
"cg17499247",0.01842,0.0027,1.66e-11,"","",""
"cg09391979",0.00634,9e-04,1.66e-11,"","",""
"cg13575217",0.00998,0.0015,1.66e-11,"","",""
"cg24042573",-0.01305,0.0019,1.66e-11,"","",""
"cg06106793",0.00833,0.0012,1.66e-11,"","",""
"cg12452265",0.00448,7e-04,1.66e-11,"","",""
"cg10661591",0.01193,0.0018,1.66e-11,"","",""
"cg09080091",-0.02575,0.0038,1.66e-11,"","",""
"cg12468273",-0.02417,0.0036,1.66e-11,"","",""
"cg11659394",0.01755,0.0026,1.67e-11,"","",""
"cg07488832",-0.0149,0.0022,1.67e-11,"","",""
"cg07833852",-0.01516,0.0023,1.67e-11,"","",""
"cg19336328",0.01325,0.002,1.67e-11,"","",""
"cg11717700",0.00445,7e-04,1.67e-11,"","",""
"cg04251733",0.01159,0.0017,1.67e-11,"","",""
"cg08242217",0.012,0.0018,1.67e-11,"","",""
"cg23907837",0.00824,0.0012,1.67e-11,"","",""
"ch.2.1294774R",0.03228,0.0048,1.67e-11,"","",""
"ch.20.209864F",0.02605,0.0039,1.68e-11,"","",""
"cg27302255",-0.02151,0.0032,1.68e-11,"","",""
"cg04152196",0.01688,0.0025,1.68e-11,"","",""
"cg21596313",0.00858,0.0013,1.68e-11,"","",""
"cg19497517",0.02972,0.0044,1.68e-11,"","",""
"cg12946524",0.01457,0.0022,1.68e-11,"","",""
"cg15091323",0.01382,0.0021,1.68e-11,"","",""
"cg13566851",0.02466,0.0037,1.68e-11,"","",""
"cg11542402",0.01767,0.0026,1.69e-11,"","",""
"cg24548498",0.01085,0.0016,1.69e-11,"","",""
"cg09079593",0.0109,0.0016,1.69e-11,"","",""
"cg22722822",0.01188,0.0018,1.69e-11,"","",""
"cg08160980",0.01251,0.0019,1.69e-11,"","",""
"cg06996138",0.00687,0.001,1.69e-11,"","",""
"cg08564307",0.00813,0.0012,1.69e-11,"","",""
"cg21838329",-0.01292,0.0019,1.69e-11,"","",""
"cg26111327",-0.01769,0.0026,1.69e-11,"","",""
"cg14700609",0.02371,0.0035,1.69e-11,"","",""
"cg19924948",0.01865,0.0028,1.69e-11,"","",""
"cg02323334",0.01004,0.0015,1.69e-11,"","",""
"cg21736854",0.00699,0.001,1.69e-11,"","",""
"cg27616595",0.01843,0.0027,1.69e-11,"","",""
"cg06810490",-0.01571,0.0023,1.69e-11,"","",""
"cg26337020",0.00553,8e-04,1.69e-11,"","",""
"cg02502233",0.0174,0.0026,1.69e-11,"","",""
"cg26397019",0.00743,0.0011,1.69e-11,"","",""
"cg18507707",0.00924,0.0014,1.7e-11,"","",""
"cg14875131",0.01554,0.0023,1.7e-11,"","",""
"cg13305585",0.01147,0.0017,1.7e-11,"","",""
"cg07732644",-0.0312,0.0046,1.7e-11,"","",""
"cg07529260",0.00987,0.0015,1.7e-11,"","",""
"cg02403294",0.00916,0.0014,1.7e-11,"","",""
"cg24987293",-0.01906,0.0028,1.7e-11,"","",""
"ch.6.147307359R",0.01206,0.0018,1.7e-11,"","",""
"cg25680629",-0.01136,0.0017,1.7e-11,"","",""
"ch.4.1501247F",0.02052,0.003,1.7e-11,"","",""
"cg26933368",0.00673,0.001,1.7e-11,"","",""
"cg16944820",0.02235,0.0033,1.7e-11,"","",""
"cg24424381",0.00775,0.0012,1.7e-11,"","",""
"cg09979256",0.009,0.0013,1.7e-11,"","",""
"cg12033273",0.01173,0.0017,1.71e-11,"","",""
"cg12224633",0.00801,0.0012,1.71e-11,"","",""
"cg13433829",-0.02453,0.0036,1.71e-11,"","",""
"cg25926358",0.00556,8e-04,1.71e-11,"","",""
"cg25468915",-0.03509,0.0052,1.71e-11,"","",""
"cg05375277",0.00483,7e-04,1.71e-11,"","",""
"cg20773751",-0.03113,0.0046,1.71e-11,"","",""
"cg01561839",0.01919,0.0029,1.71e-11,"","",""
"cg07209034",-0.01683,0.0025,1.71e-11,"","",""
"cg01930518",0.01906,0.0028,1.71e-11,"","",""
"cg22700360",0.00543,8e-04,1.71e-11,"","",""
"cg09948015",0.01809,0.0027,1.71e-11,"","",""
"cg21355100",0.01632,0.0024,1.72e-11,"","",""
"cg06949053",0.00962,0.0014,1.72e-11,"","",""
"cg07790680",0.01429,0.0021,1.72e-11,"","",""
"cg21551725",0.01077,0.0016,1.72e-11,"","",""
"cg27015332",-0.01194,0.0018,1.72e-11,"","",""
"cg03090982",-0.02381,0.0035,1.72e-11,"","",""
"cg03386765",0.01495,0.0022,1.72e-11,"","",""
"cg16211507",0.01719,0.0026,1.72e-11,"","",""
"cg22495611",0.00748,0.0011,1.72e-11,"","",""
"cg14152411",0.00668,0.001,1.72e-11,"","",""
"cg22787816",0.01602,0.0024,1.72e-11,"","",""
"cg11890437",0.01972,0.0029,1.72e-11,"","",""
"cg15034754",-0.01239,0.0018,1.72e-11,"","",""
"cg07369507",-0.02873,0.0043,1.72e-11,"","",""
"cg22514682",0.00993,0.0015,1.73e-11,"","",""
"cg21296037",0.01278,0.0019,1.73e-11,"","",""
"cg25157325",0.02558,0.0038,1.73e-11,"","",""
"cg00768423",0.01016,0.0015,1.73e-11,"","",""
"cg01401337",0.00488,7e-04,1.73e-11,"","",""
"cg00390596",0.0057,8e-04,1.73e-11,"","",""
"cg02727723",-0.01821,0.0027,1.73e-11,"","",""
"cg22943779",0.00619,9e-04,1.73e-11,"","",""
"cg10089247",0.00742,0.0011,1.74e-11,"","",""
"cg26007540",0.01132,0.0017,1.74e-11,"","",""
"cg15706230",0.00908,0.0014,1.74e-11,"","",""
"cg07181175",0.00528,8e-04,1.74e-11,"","",""
"cg14330868",-0.01515,0.0023,1.74e-11,"","",""
"cg01871214",0.03078,0.0046,1.74e-11,"","",""
"cg12749531",0.00527,8e-04,1.74e-11,"","",""
"cg03369055",0.02698,0.004,1.74e-11,"","",""
"cg19102035",0.0179,0.0027,1.74e-11,"","",""
"ch.14.1056569F",0.01791,0.0027,1.74e-11,"","",""
"cg14657520",0.00613,9e-04,1.74e-11,"","",""
"cg13861908",0.01033,0.0015,1.75e-11,"","",""
"cg02372745",0.01221,0.0018,1.75e-11,"","",""
"cg03147990",0.01009,0.0015,1.75e-11,"","",""
"cg13209122",0.03973,0.0059,1.75e-11,"","",""
"cg01228136",0.019,0.0028,1.75e-11,"","",""
"cg19183748",0.01354,0.002,1.75e-11,"","",""
"cg12154153",0.02125,0.0032,1.75e-11,"","",""
"cg17398233",0.00982,0.0015,1.75e-11,"","",""
"cg13790353",0.01444,0.0021,1.75e-11,"","",""
"cg16852837",0.00579,9e-04,1.75e-11,"","",""
"cg07575812",0.02188,0.0033,1.75e-11,"","",""
"cg05450995",0.00601,9e-04,1.75e-11,"","",""
"cg23951618",0.00478,7e-04,1.76e-11,"","",""
"cg05001758",0.005,7e-04,1.76e-11,"","",""
"cg12603338",0.01092,0.0016,1.76e-11,"","",""
"cg02503501",0.00385,6e-04,1.76e-11,"","",""
"cg11812023",0.00651,0.001,1.76e-11,"","",""
"cg08104448",-0.02561,0.0038,1.76e-11,"","",""
