cpg	beta	se	p	i2	p_het	details
ch.20.46106799F	-0.948264	0.2051	3.78E-06			
cg10516386	-1.179004	0.255	3.78E-06			
cg18200143	-0.994991	0.2152	3.78E-06			
cg09998101	0.957081	0.207	3.78E-06			
cg00633062	0.993697	0.215	3.78E-06			
cg14517859	-1.054728	0.2282	3.78E-06			
cg10434881	-1.703699	0.3686	3.79E-06			
cg23450481	-1.048301	0.2268	3.79E-06			
cg17917959	1.18876	0.2572	3.79E-06			
cg00371368	1.256101	0.2717	3.79E-06			
cg27196880	-0.997498	0.2158	3.79E-06			
cg01145600	0.98683	0.2135	3.79E-06			
cg17731992	1.336677	0.2892	3.80E-06			
cg18929590	-1.201654	0.26	3.80E-06			
cg25776856	1.152419	0.2493	3.80E-06			
cg09287096	-1.113069	0.2408	3.80E-06			
cg00248795	-1.123479	0.2431	3.80E-06			
cg02080319	-1.065406	0.2305	3.80E-06			
cg12160087	0.969427	0.2097	3.80E-06			
cg19800913	1.039672	0.2249	3.80E-06			
cg23073974	-0.928289	0.2008	3.80E-06			
cg15642329	-1.078124	0.2333	3.81E-06			
cg26816707	1.025959	0.222	3.81E-06			
cg20873686	-1.388352	0.3004	3.81E-06			
cg14675200	1.091689	0.2362	3.82E-06			
cg05243438	1.026702	0.2222	3.82E-06			
cg22623133	-0.99091	0.2144	3.82E-06			
cg18833573	1.196524	0.2589	3.82E-06			
cg03596450	-0.979358	0.2119	3.82E-06			
cg02346901	1.126968	0.2439	3.82E-06			
cg27040976	-1.295662	0.2804	3.82E-06			
cg04922286	-0.942065	0.2039	3.82E-06			
cg25685983	1.387465	0.3003	3.82E-06			
cg13359749	-1.272707	0.2754	3.83E-06			
cg02921122	-1.006647	0.2179	3.83E-06			
cg25932217	-1.203453	0.2605	3.83E-06			
cg13802457	1.035013	0.224	3.83E-06			
cg11544115	-1.121827	0.2428	3.83E-06			
cg05367824	1.046725	0.2265	3.83E-06			
cg19269713	1.310008	0.2835	3.83E-06			
cg10384064	-0.941143	0.2037	3.83E-06			
cg01954353	1.029716	0.2229	3.83E-06			
cg02357741	-1.046039	0.2264	3.83E-06			
cg26710926	-1.091906	0.2363	3.84E-06			
cg16117789	-1.002523	0.217	3.84E-06			
cg00843236	1.031153	0.2232	3.84E-06			
cg21560157	-1.176982	0.2548	3.84E-06			
cg11018165	1.535105	0.3323	3.85E-06			
cg14349531	1.142675	0.2474	3.85E-06			
cg15955521	-1.281672	0.2774	3.85E-06			
cg23229610	-1.159034	0.2509	3.85E-06			
cg07640605	1.051022	0.2275	3.85E-06			
cg08773640	-0.984703	0.2132	3.85E-06			
cg16391727	-1.238722	0.2682	3.85E-06			
cg25653816	-1.322912	0.2864	3.85E-06			
cg08140774	-1.225039	0.2652	3.85E-06			
cg25152312	-1.07082	0.2318	3.85E-06			
cg15607292	-1.238407	0.2681	3.85E-06			
cg01112927	1.203221	0.2605	3.85E-06			
cg27252164	1.367475	0.2961	3.86E-06			
cg10417631	-1.310564	0.2837	3.86E-06			
cg17492316	0.978071	0.2118	3.86E-06			
cg00559992	-0.980381	0.2123	3.86E-06			
cg02698615	1.554329	0.3365	3.86E-06			
cg23847712	1.069737	0.2316	3.86E-06			
cg07955474	-0.997216	0.2159	3.86E-06			
cg19212550	-1.038048	0.2248	3.86E-06			
cg00637047	-1.151869	0.2494	3.86E-06			
cg20323509	-0.980211	0.2122	3.86E-06			
cg13415390	1.285279	0.2783	3.87E-06			
cg14676407	1.023434	0.2216	3.87E-06			
cg18803384	1.041518	0.2255	3.87E-06			
cg17117651	-1.269332	0.2748	3.87E-06			
cg01937601	1.020156	0.2209	3.87E-06			
cg13286351	-0.98927	0.2142	3.87E-06			
cg02679172	-1.021352	0.2212	3.87E-06			
cg06180630	-1.05923	0.2294	3.87E-06			
cg08437835	1.404341	0.3041	3.87E-06			
cg10421808	-1.11546	0.2415	3.87E-06			
cg05111873	-1.070512	0.2318	3.87E-06			
cg20707279	1.099259	0.238	3.87E-06			
cg05493394	1.172633	0.2539	3.87E-06			
cg03486010	1.195843	0.259	3.87E-06			
cg06314129	1.280347	0.2773	3.88E-06			
cg24644049	1.076024	0.233	3.88E-06			
cg20930202	-1.090784	0.2362	3.88E-06			
cg24725841	1.19921	0.2597	3.88E-06			
cg09474010	-1.140148	0.2469	3.88E-06			
cg02274263	-0.991403	0.2147	3.88E-06			
cg12068280	-0.963648	0.2087	3.88E-06			
cg27144453	-1.419477	0.3074	3.88E-06			
cg13172724	-1.216212	0.2634	3.88E-06			
cg12557114	-1.053483	0.2282	3.89E-06			
cg08941714	-0.994845	0.2155	3.89E-06			
cg11686528	1.055499	0.2286	3.89E-06			
cg07134632	1.113829	0.2412	3.89E-06			
cg14386946	1.05035	0.2275	3.89E-06			
cg09535526	-1.787638	0.3872	3.90E-06			
cg21021052	-1.042711	0.2259	3.90E-06			
cg04177201	1.187593	0.2572	3.90E-06			
cg21026553	1.015556	0.22	3.90E-06			
cg23790554	1.070425	0.2319	3.90E-06			
cg10555106	1.067116	0.2312	3.90E-06			
cg08749095	-1.268406	0.2748	3.91E-06			
cg20024850	1.07223	0.2323	3.91E-06			
cg19360562	-1.072122	0.2323	3.91E-06			
cg25634484	-1.195215	0.2589	3.91E-06			
cg04915270	1.132424	0.2453	3.91E-06			
cg07228441	1.113428	0.2412	3.91E-06			
cg12702671	-0.963231	0.2087	3.91E-06			
cg07324729	1.177889	0.2552	3.91E-06			
cg09132923	-1.171615	0.2538	3.91E-06			
cg03044149	-1.04446	0.2263	3.91E-06			
cg21223075	0.939232	0.2035	3.92E-06			
cg15651204	-1.007526	0.2183	3.92E-06			
cg22862003	-1.649969	0.3575	3.92E-06			
cg26799216	1.309163	0.2836	3.92E-06			
cg00020622	0.935447	0.2027	3.92E-06			
cg27005749	0.808521	0.1752	3.92E-06			
cg07590102	1.263628	0.2738	3.92E-06			
cg05654059	-1.604551	0.3476	3.92E-06			
cg09969018	1.008656	0.2185	3.92E-06			
cg26668042	-0.990239	0.2146	3.92E-06			
cg15353603	-0.996271	0.2159	3.92E-06			
cg08157579	1.25705	0.2724	3.93E-06			
cg09144769	1.156658	0.2506	3.93E-06			
cg19942731	-0.981796	0.2127	3.93E-06			
cg08247552	-1.16501	0.2524	3.93E-06			
cg25969122	-1.078346	0.2337	3.93E-06			
cg12911313	-1.210775	0.2624	3.93E-06			
cg18939077	1.310852	0.284	3.93E-06			
cg27077312	-1.148036	0.2488	3.93E-06			
cg02059952	-1.172526	0.2541	3.93E-06			
cg19840387	0.99627	0.2159	3.93E-06			
cg08305742	1.168173	0.2531	3.93E-06			
cg15056556	1.171128	0.2538	3.94E-06			
cg15345088	-1.173627	0.2543	3.94E-06			
cg07154754	-1.074955	0.2329	3.94E-06			
cg00913521	0.972522	0.2107	3.94E-06			
cg17891444	-1.016461	0.2203	3.94E-06			
cg08209422	-1.065185	0.2308	3.94E-06			
cg05553756	-1.405708	0.3046	3.94E-06			
cg26341661	-1.176629	0.255	3.94E-06			
cg10924691	-1.060809	0.2299	3.95E-06			
cg07061914	-1.293767	0.2804	3.95E-06			
cg07531158	-0.928696	0.2013	3.95E-06			
cg00040575	1.090218	0.2363	3.95E-06			
cg18716979	1.413782	0.3064	3.95E-06			
cg02716776	-1.028156	0.2228	3.95E-06			
cg19892115	-0.854984	0.1853	3.95E-06			
cg14882398	-1.097389	0.2378	3.95E-06			
cg17601287	-1.37583	0.2982	3.95E-06			
cg26108683	1.056802	0.229	3.95E-06			
cg12119111	0.959166	0.2079	3.95E-06			
cg06166306	1.403727	0.3042	3.95E-06			
cg02532999	1.122854	0.2434	3.95E-06			
cg01270033	1.468725	0.3183	3.95E-06			
cg11280668	-1.202859	0.2607	3.95E-06			
cg26189035	-1.041528	0.2257	3.95E-06			
cg12678191	1.020743	0.2212	3.96E-06			
cg03420356	-0.952648	0.2065	3.96E-06			
cg02623469	-1.325789	0.2874	3.96E-06			
cg23994917	-1.186773	0.2572	3.96E-06			
cg23166765	0.950482	0.206	3.96E-06			
cg14126091	1.11235	0.2411	3.96E-06			
cg07700258	1.070319	0.232	3.96E-06			
cg06401579	0.984599	0.2134	3.96E-06			
cg22349229	-0.884222	0.1917	3.96E-06			
cg20136738	-1.136018	0.2463	3.96E-06			
cg02502849	-1.078433	0.2338	3.97E-06			
cg14989191	1.113714	0.2414	3.97E-06			
cg12298562	0.956822	0.2074	3.97E-06			
cg02653800	1.24097	0.269	3.97E-06			
cg24334111	1.072044	0.2324	3.97E-06			
cg24091195	-1.154723	0.2503	3.97E-06			
cg22453113	-1.038273	0.2251	3.97E-06			
cg11832210	1.038558	0.2251	3.97E-06			
cg03144215	1.0633	0.2305	3.97E-06			
cg27140058	-0.931721	0.202	3.97E-06			
cg00963942	-1.298711	0.2815	3.97E-06			
cg01134436	1.204543	0.2611	3.97E-06			
cg18567687	-1.016803	0.2204	3.97E-06			
cg03836414	1.119971	0.2428	3.97E-06			
cg04778433	1.122082	0.2433	3.97E-06			
cg24536114	-1.314719	0.285	3.97E-06			
cg00583861	-1.185004	0.2569	3.98E-06			
cg16547579	-0.889603	0.1929	3.98E-06			
cg04900565	1.057645	0.2293	3.98E-06			
cg24539573	1.274695	0.2764	3.98E-06			
cg01829129	-1.037947	0.225	3.98E-06			
cg07439704	1.037342	0.2249	3.98E-06			
cg21925063	-1.543408	0.3346	3.98E-06			
cg14317554	1.021847	0.2216	3.98E-06			
cg02484127	-1.177525	0.2553	3.98E-06			
cg10895489	1.078932	0.2339	3.99E-06			
cg04140903	0.942969	0.2045	3.99E-06			
cg22331017	0.973693	0.2111	3.99E-06			
cg00845775	-1.316391	0.2854	3.99E-06			
cg24914899	-1.085861	0.2354	3.99E-06			
cg15069948	1.123644	0.2436	3.99E-06			
cg08203624	1.207426	0.2618	3.99E-06			
cg27176796	-1.078148	0.2338	3.99E-06			
cg07321753	-1.057721	0.2294	3.99E-06			
cg27305772	1.187721	0.2575	3.99E-06			
cg24901811	-0.995492	0.2159	4.00E-06			
cg10424795	-1.151099	0.2496	4.00E-06			
cg17461271	-1.13323	0.2457	4.00E-06			
cg00031165	-1.315956	0.2854	4.00E-06			
cg20636794	-1.527304	0.3312	4.00E-06			
cg22542036	-1.029099	0.2232	4.00E-06			
cg24464260	1.067136	0.2314	4.00E-06			
cg08083427	-1.028924	0.2231	4.00E-06			
cg25203092	-1.041851	0.2259	4.00E-06			
cg08236358	-0.95825	0.2078	4.01E-06			
cg03280523	-1.251813	0.2715	4.01E-06			
cg27119815	0.921623	0.1999	4.01E-06			
cg01414487	1.079401	0.2341	4.01E-06			
cg20295120	-1.101284	0.2388	4.01E-06			
cg26257145	-1.252884	0.2717	4.01E-06			
cg14695814	-1.072778	0.2327	4.01E-06			
cg04051365	-1.280173	0.2777	4.01E-06			
cg08530934	1.100907	0.2388	4.01E-06			
cg03614193	-1.183313	0.2566	4.01E-06			
cg17319894	1.246095	0.2703	4.01E-06			
cg08817644	1.189389	0.258	4.02E-06			
cg22917680	-0.904951	0.1963	4.02E-06			
cg02083151	-1.154165	0.2503	4.02E-06			
cg00890148	1.080254	0.2343	4.02E-06			
cg18839609	1.158704	0.2513	4.02E-06			
cg25363292	-1.107876	0.2403	4.02E-06			
cg14711690	1.172377	0.2543	4.02E-06			
cg26365938	-0.976485	0.2118	4.02E-06			
cg22440715	1.025756	0.2225	4.02E-06			
cg00819310	1.187164	0.2575	4.03E-06			
cg24948829	-1.183376	0.2567	4.03E-06			
cg01558040	-1.173489	0.2546	4.03E-06			
cg04702079	-1.364819	0.2961	4.03E-06			
cg01755728	-1.07892	0.2341	4.03E-06			
cg21620969	-1.04053	0.2257	4.03E-06			
cg13391244	-0.986143	0.2139	4.03E-06			
cg01867155	-1.306598	0.2835	4.04E-06			
cg08986653	-1.057439	0.2294	4.04E-06			
cg01113488	-0.924413	0.2006	4.04E-06			
cg10997248	-1.307997	0.2838	4.04E-06			
cg26988988	-1.370866	0.2974	4.04E-06			
cg05506103	-0.987736	0.2143	4.04E-06			
cg16945809	-1.00166	0.2173	4.04E-06			
cg01920657	1.291391	0.2802	4.04E-06			
cg21110844	-1.572196	0.3411	4.04E-06			
cg21158633	-1.059558	0.2299	4.04E-06			
cg05261336	1.117206	0.2424	4.04E-06			
cg23221506	-1.114307	0.2418	4.05E-06			
cg24825974	-1.276267	0.2769	4.05E-06			
cg20909795	1.170343	0.2539	4.05E-06			
cg19921353	-0.88341	0.1917	4.05E-06			
cg19608357	-1.155083	0.2506	4.05E-06			
cg17716986	-1.28985	0.2799	4.05E-06			
cg03730314	-1.472827	0.3196	4.05E-06			
cg05297692	-1.000472	0.2171	4.05E-06			
cg05471842	-1.023648	0.2221	4.06E-06			
cg06841192	1.031518	0.2238	4.06E-06			
cg13215667	-1.072295	0.2327	4.06E-06			
cg03849754	-1.125489	0.2442	4.06E-06			
cg19256400	-1.108268	0.2405	4.06E-06			
cg13054674	-1.144458	0.2483	4.06E-06			
cg09580621	1.04454	0.2267	4.06E-06			
cg00613344	1.152561	0.2501	4.06E-06			
cg19103546	-1.409241	0.3058	4.06E-06			
cg13614477	1.037587	0.2252	4.06E-06			
cg14191343	1.185516	0.2573	4.06E-06			
cg11609154	-0.946126	0.2053	4.06E-06			
cg24688856	1.282742	0.2784	4.06E-06			
cg19325487	-1.044647	0.2267	4.06E-06			
cg18831773	1.407616	0.3055	4.07E-06			
cg15247625	-1.06061	0.2302	4.07E-06			
cg21717870	-1.159216	0.2516	4.07E-06			
cg14462939	-1.118127	0.2427	4.07E-06			
cg04907885	1.083101	0.2351	4.07E-06			
cg23202053	-1.023989	0.2222	4.07E-06			
cg23249239	1.390203	0.3017	4.07E-06			
cg18493449	-1.591358	0.3454	4.07E-06			
cg03653172	1.187586	0.2577	4.07E-06			
cg05517905	-0.976352	0.2119	4.08E-06			
cg22786811	1.199839	0.2604	4.08E-06			
ch.1.87731801F	1.097717	0.2383	4.08E-06			
cg13195284	-1.322557	0.2871	4.08E-06			
cg15633893	-0.975477	0.2117	4.08E-06			
cg04419025	1.165601	0.253	4.08E-06			
cg07889826	-1.058683	0.2298	4.08E-06			
cg02633723	-1.093167	0.2373	4.08E-06			
cg14222657	-1.192491	0.2588	4.09E-06			
cg26829318	-1.00855	0.2189	4.09E-06			
cg09078622	1.225691	0.2661	4.09E-06			
cg08979720	-1.157595	0.2513	4.09E-06			
cg13416461	-1.243327	0.2699	4.09E-06			
cg07997689	1.195238	0.2595	4.09E-06			
cg10515953	1.05776	0.2296	4.09E-06			
cg19825186	-0.96369	0.2092	4.09E-06			
cg16475423	0.934187	0.2028	4.09E-06			
cg13848291	-1.141489	0.2478	4.09E-06			
cg05365199	-0.996972	0.2164	4.09E-06			
cg11914962	-1.583516	0.3438	4.09E-06			
cg23211468	0.919125	0.1995	4.10E-06			
cg13876071	-1.510425	0.3279	4.10E-06			
cg18395636	0.92379	0.2005	4.10E-06			
cg22787977	0.999739	0.217	4.10E-06			
cg03407567	-1.207773	0.2622	4.10E-06			
cg14073046	-0.97146	0.2109	4.10E-06			
cg05467676	1.128238	0.2449	4.10E-06			
cg11105872	0.971452	0.2109	4.11E-06			
cg05044339	-1.064025	0.231	4.11E-06			
cg09613494	1.107462	0.2404	4.11E-06			
cg16856100	1.138729	0.2472	4.11E-06			
cg05591196	-0.99935	0.217	4.11E-06			
cg07923666	1.380212	0.2997	4.11E-06			
cg12789833	1.257775	0.2731	4.11E-06			
cg25543607	-1.014701	0.2203	4.11E-06			
cg21959334	0.906902	0.1969	4.11E-06			
cg15475650	-1.144454	0.2485	4.11E-06			
cg27104117	1.146313	0.2489	4.12E-06			
cg00160981	-1.252524	0.272	4.12E-06			
cg05572504	-1.237728	0.2688	4.12E-06			
cg04528217	1.015026	0.2204	4.12E-06			
cg08432527	1.13096	0.2456	4.12E-06			
cg08023796	1.222513	0.2655	4.12E-06			
cg25824217	-0.87095	0.1891	4.12E-06			
cg13442960	1.144864	0.2486	4.12E-06			
cg14918358	-1.074905	0.2334	4.12E-06			
cg23981611	-1.15978	0.2518	4.12E-06			
cg12483930	1.055068	0.2291	4.12E-06			
cg12221713	-1.15579	0.251	4.12E-06			
cg09076584	1.282718	0.2786	4.13E-06			
cg05871756	0.867375	0.1884	4.13E-06			
cg03390207	1.073967	0.2332	4.13E-06			
cg05764403	1.054745	0.2291	4.13E-06			
cg16773355	-1.072552	0.2329	4.13E-06			
cg16667631	1.011574	0.2197	4.13E-06			
cg16058607	1.070333	0.2324	4.13E-06			
cg10958566	1.081265	0.2348	4.13E-06			
cg18734095	-1.000453	0.2173	4.14E-06			
cg04090867	-1.235655	0.2684	4.14E-06			
cg05341199	1.078754	0.2343	4.14E-06			
cg25515140	-0.991055	0.2152	4.14E-06			
cg14826792	0.918506	0.1995	4.14E-06			
cg10449409	1.052579	0.2286	4.14E-06			
cg07015725	1.128927	0.2452	4.14E-06			
cg11439308	1.181863	0.2567	4.14E-06			
cg04468198	-0.880086	0.1911	4.14E-06			
cg24196784	1.038074	0.2255	4.14E-06			
cg27038144	-1.130388	0.2455	4.14E-06			
cg09820087	1.04494	0.227	4.14E-06			
cg08257133	0.882271	0.1916	4.14E-06			
cg13230172	0.903702	0.1963	4.14E-06			
cg04990850	1.054286	0.229	4.14E-06			
cg07731639	0.974298	0.2116	4.14E-06			
cg25595319	-1.23549	0.2683	4.14E-06			
cg07483462	1.105812	0.2402	4.15E-06			
cg22487053	-1.118789	0.243	4.15E-06			
cg24583770	1.16959	0.254	4.15E-06			
cg25679743	-1.027019	0.2231	4.15E-06			
cg12999318	0.96393	0.2094	4.15E-06			
cg15699766	-0.931365	0.2023	4.15E-06			
cg23745947	-1.110162	0.2411	4.15E-06			
cg24136288	-1.417024	0.3078	4.15E-06			
cg11369206	1.338821	0.2908	4.16E-06			
cg22352717	1.261644	0.2741	4.16E-06			
cg13815872	1.14524	0.2488	4.16E-06			
cg27131989	-1.198748	0.2604	4.16E-06			
cg09176545	-1.365624	0.2967	4.16E-06			
cg25790081	-0.937484	0.2037	4.16E-06			
cg10154926	1.11663	0.2426	4.16E-06			
cg23673344	-1.276463	0.2773	4.16E-06			
cg27139836	1.006489	0.2187	4.17E-06			
cg11008690	1.059891	0.2303	4.17E-06			
cg14245791	-0.978357	0.2126	4.17E-06			
cg18314778	1.035483	0.225	4.17E-06			
cg26011188	1.115212	0.2423	4.17E-06			
cg08452062	1.000831	0.2174	4.17E-06			
cg26156860	1.17585	0.2555	4.17E-06			
cg15545222	-1.014683	0.2205	4.17E-06			
cg23845377	1.077801	0.2342	4.17E-06			
cg11218434	-0.921434	0.2002	4.18E-06			
cg22037779	1.383054	0.3005	4.18E-06			
cg13300623	1.039618	0.2259	4.18E-06			
cg10217292	-1.13277	0.2461	4.18E-06			
cg24152238	1.093855	0.2377	4.18E-06			
cg15634980	1.174126	0.2551	4.18E-06			
cg03371986	1.058203	0.2299	4.18E-06			
cg14450978	-0.992094	0.2156	4.18E-06			
cg23232615	1.377502	0.2993	4.18E-06			
cg08850675	1.156364	0.2513	4.18E-06			
cg24581408	-1.194016	0.2595	4.18E-06			
cg17074863	-1.045272	0.2271	4.18E-06			
cg25750507	-1.230822	0.2675	4.19E-06			
cg03412784	-1.525839	0.3316	4.19E-06			
cg04770020	-1.010052	0.2195	4.19E-06			
cg07910499	-1.181393	0.2567	4.19E-06			
cg19908362	-0.945814	0.2055	4.19E-06			
cg19007537	1.129563	0.2455	4.19E-06			
cg16269431	1.049541	0.2281	4.19E-06			
cg13031251	0.985252	0.2141	4.19E-06			
cg04998379	-0.997183	0.2167	4.19E-06			
cg10473369	-0.965979	0.2099	4.20E-06			
cg23471848	-1.169772	0.2542	4.20E-06			
cg26907842	0.890918	0.1936	4.20E-06			
cg26693293	-1.326143	0.2882	4.20E-06			
cg18529845	1.285433	0.2794	4.20E-06			
cg13941305	1.181405	0.2568	4.20E-06			
cg23163136	-1.478963	0.3214	4.20E-06			
cg19927028	-1.030656	0.224	4.20E-06			
cg02821150	-1.150992	0.2502	4.20E-06			
cg26522337	-1.061513	0.2307	4.20E-06			
cg20923676	-0.992367	0.2157	4.20E-06			
cg24639535	0.981027	0.2132	4.21E-06			
cg20566118	-0.965008	0.2097	4.21E-06			
cg13257422	1.077929	0.2343	4.21E-06			
cg07394898	1.180512	0.2566	4.21E-06			
cg00860379	1.116636	0.2427	4.21E-06			
cg26461589	0.948821	0.2062	4.21E-06			
cg19273316	-1.184103	0.2574	4.21E-06			
cg13948146	-1.012886	0.2202	4.21E-06			
cg14223181	-1.073854	0.2334	4.21E-06			
cg12756718	1.206537	0.2623	4.21E-06			
cg00688330	-1.26545	0.2751	4.21E-06			
cg09684187	1.250509	0.2718	4.21E-06			
cg16691033	1.233597	0.2681	4.21E-06			
cg11210004	-0.926093	0.2013	4.22E-06			
cg09414783	1.259332	0.2737	4.22E-06			
cg06851224	1.50553	0.3273	4.22E-06			
cg14034503	-1.112298	0.2418	4.22E-06			
cg11249173	-1.213059	0.2637	4.22E-06			
cg03191045	-1.118519	0.2431	4.22E-06			
cg26789053	-1.126163	0.2448	4.22E-06			
cg03577733	-0.937844	0.2039	4.22E-06			
cg06148375	1.322103	0.2874	4.22E-06			
cg10576817	1.265223	0.2751	4.23E-06			
cg12593296	-1.018097	0.2213	4.23E-06			
cg08703055	1.074944	0.2337	4.23E-06			
cg22858728	-1.249467	0.2716	4.23E-06			
cg05808124	-1.148535	0.2497	4.23E-06			
cg14310179	-1.44072	0.3132	4.23E-06			
cg15428436	-1.019572	0.2217	4.23E-06			
cg27088449	-1.197496	0.2604	4.23E-06			
cg14291878	-1.217271	0.2647	4.24E-06			
cg11249129	-1.307472	0.2843	4.24E-06			
cg26121752	1.376719	0.2993	4.24E-06			
cg21127729	0.942437	0.2049	4.24E-06			
cg04041474	1.090787	0.2372	4.24E-06			
cg05111616	1.162235	0.2527	4.24E-06			
cg26677075	0.922629	0.2006	4.24E-06			
cg23970338	-0.992868	0.2159	4.24E-06			
cg22454474	1.247631	0.2713	4.24E-06			
cg07005180	-1.35283	0.2942	4.24E-06			
cg07745102	-1.042124	0.2266	4.24E-06			
cg04437662	1.074911	0.2337	4.25E-06			
cg02044989	-1.034853	0.225	4.25E-06			
cg16038219	-1.208031	0.2627	4.25E-06			
cg11192022	-0.907466	0.1973	4.25E-06			
cg14268223	-1.113551	0.2421	4.25E-06			
cg25598840	1.134531	0.2467	4.25E-06			
cg11294692	1.05667	0.2298	4.25E-06			
cg20067688	1.201394	0.2612	4.25E-06			
ch.1.155658901R	1.154945	0.2512	4.25E-06			
cg26360088	-1.116687	0.2428	4.26E-06			
cg03422757	-1.320463	0.2871	4.26E-06			
cg24141153	-1.287094	0.2799	4.26E-06			
cg06456059	-1.0923	0.2375	4.26E-06			
cg14613878	1.092944	0.2377	4.26E-06			
cg05155840	-0.944475	0.2054	4.26E-06			
cg01618530	1.134233	0.2467	4.26E-06			
cg11431261	-1.404342	0.3054	4.26E-06			
cg09901136	1.256376	0.2732	4.26E-06			
cg22535228	1.03098	0.2242	4.26E-06			
cg23525514	-0.971749	0.2113	4.26E-06			
cg07181902	1.239679	0.2696	4.26E-06			
cg13565152	-1.054295	0.2293	4.26E-06			
cg12328063	-1.163149	0.253	4.26E-06			
cg21161403	1.378375	0.2998	4.26E-06			
cg21441716	-1.244945	0.2708	4.26E-06			
cg09445472	-0.986382	0.2145	4.27E-06			
cg13405161	-1.203466	0.2617	4.27E-06			
cg18553292	-0.999889	0.2175	4.27E-06			
cg24197888	1.27061	0.2763	4.27E-06			
cg13987042	-1.044449	0.2272	4.27E-06			
cg27444994	1.13973	0.2479	4.27E-06			
cg12372788	-1.018867	0.2216	4.27E-06			
cg24599345	0.976912	0.2125	4.27E-06			
cg00459913	-1.126208	0.245	4.27E-06			
cg21639114	1.029098	0.2238	4.27E-06			
cg09335829	-1.32587	0.2884	4.28E-06			
cg15389183	0.935735	0.2035	4.28E-06			
cg08624878	-1.392191	0.3028	4.28E-06			
cg16313910	-1.144887	0.249	4.28E-06			
cg24996403	-1.170489	0.2546	4.28E-06			
cg13958583	1.191999	0.2593	4.28E-06			
cg06654604	-0.972482	0.2115	4.28E-06			
cg10135817	-1.061304	0.2309	4.28E-06			
cg06892726	-0.963545	0.2096	4.28E-06			
cg07744841	0.992675	0.2159	4.28E-06			
cg05465032	-1.294182	0.2815	4.28E-06			
cg17141599	1.115924	0.2427	4.28E-06			
cg07217630	0.98836	0.215	4.28E-06			
cg13541257	-1.043505	0.227	4.28E-06			
cg25204742	-1.359999	0.2958	4.28E-06			
cg26567943	-1.166866	0.2538	4.28E-06			
cg17082959	1.151702	0.2505	4.28E-06			
cg08713212	-0.837493	0.1822	4.28E-06			
cg14162086	-0.973261	0.2117	4.28E-06			
cg03696441	0.880459	0.1915	4.29E-06			
cg15395546	1.363664	0.2967	4.29E-06			
cg15707491	-1.09249	0.2377	4.29E-06			
cg10772022	1.068417	0.2324	4.29E-06			
cg15246590	1.191804	0.2593	4.29E-06			
cg22855052	1.070936	0.233	4.29E-06			
cg13656149	-1.037673	0.2257	4.29E-06			
cg13131243	1.050737	0.2286	4.29E-06			
cg00825462	1.322096	0.2876	4.30E-06			
cg22319470	-0.975873	0.2123	4.30E-06			
cg24287218	-0.882966	0.1921	4.30E-06			
cg25017584	-1.271373	0.2766	4.30E-06			
cg04351541	1.089242	0.237	4.30E-06			
cg17574550	-1.059304	0.2305	4.30E-06			
cg25015585	0.985275	0.2144	4.30E-06			
cg07055330	-1.0079	0.2193	4.30E-06			
cg12170787	-0.968972	0.2108	4.30E-06			
cg23839713	-1.110429	0.2416	4.31E-06			
cg08644841	1.091433	0.2375	4.31E-06			
cg06550248	1.029523	0.224	4.31E-06			
cg26539823	-1.606662	0.3496	4.31E-06			
cg16874494	-1.096687	0.2386	4.31E-06			
cg08342588	1.084692	0.236	4.31E-06			
cg23055938	1.049642	0.2284	4.31E-06			
cg18786374	-0.893942	0.1945	4.31E-06			
cg08626653	1.06208	0.2311	4.31E-06			
cg25539628	1.001585	0.2179	4.31E-06			
cg01329687	-1.089472	0.2371	4.31E-06			
cg25341963	1.429982	0.3112	4.32E-06			
cg21052788	-1.316104	0.2864	4.32E-06			
cg10795738	0.979324	0.2131	4.32E-06			
cg25188442	1.318964	0.287	4.32E-06			
cg16364152	1.236305	0.269	4.32E-06			
cg20490811	1.098212	0.239	4.32E-06			
cg09318763	-1.195626	0.2602	4.32E-06			
cg26516701	-0.896853	0.1952	4.32E-06			
cg10861925	0.982128	0.2137	4.33E-06			
cg08049736	-1.015657	0.221	4.33E-06			
cg02321062	1.115617	0.2428	4.33E-06			
cg10856819	-1.052355	0.229	4.33E-06			
cg07602030	1.004322	0.2186	4.33E-06			
cg12930714	0.939717	0.2045	4.33E-06			
cg11852080	-1.085961	0.2364	4.33E-06			
cg24562927	-1.059726	0.2306	4.34E-06			
cg01792876	1.025458	0.2232	4.34E-06			
cg09027985	-1.314049	0.286	4.34E-06			
cg07377985	1.063308	0.2314	4.34E-06			
cg15279766	-1.060543	0.2308	4.34E-06			
cg02224021	1.15277	0.2509	4.35E-06			
cg10208649	-1.281894	0.279	4.35E-06			
cg19527121	1.213172	0.2641	4.35E-06			
cg12751042	-0.92577	0.2015	4.35E-06			
cg05680085	1.139273	0.248	4.35E-06			
cg09678228	1.196764	0.2605	4.35E-06			
cg09149980	-0.921515	0.2006	4.35E-06			
cg06450952	1.016717	0.2213	4.35E-06			
cg02673944	1.12732	0.2454	4.35E-06			
cg24117017	0.931849	0.2028	4.35E-06			
cg05260236	1.134535	0.247	4.35E-06			
cg26417642	1.052441	0.2291	4.35E-06			
cg21366535	1.009575	0.2198	4.35E-06			
cg08554417	0.925169	0.2014	4.36E-06			
cg00563107	-1.097728	0.239	4.36E-06			
