"cpg","beta","se","p","i2","p_het","details"
"cg08660971",-0.16519,0.028,3.42e-09,"","",""
"cg26134124",-0.05803,0.0098,3.42e-09,"","",""
"cg07441518",0.05508,0.0093,3.42e-09,"","",""
"cg18337222",0.03343,0.0057,3.42e-09,"","",""
"cg16516980",0.08101,0.0137,3.43e-09,"","",""
"cg01901788",-0.14524,0.0246,3.43e-09,"","",""
"cg25909396",0.15953,0.027,3.43e-09,"","",""
"cg23231163",-0.1592,0.0269,3.43e-09,"","",""
"cg22364465",-0.11943,0.0202,3.43e-09,"","",""
"cg17291826",0.1213,0.0205,3.43e-09,"","",""
"cg21181453",0.04592,0.0078,3.43e-09,"","",""
"cg16405876",0.15891,0.0269,3.43e-09,"","",""
"cg13598409",0.11781,0.0199,3.44e-09,"","",""
"cg09636245",-0.20047,0.0339,3.44e-09,"","",""
"cg06789517",-0.24068,0.0407,3.44e-09,"","",""
"cg25975690",0.15204,0.0257,3.44e-09,"","",""
"cg27302054",-0.10765,0.0182,3.45e-09,"","",""
"cg27563952",-0.22011,0.0373,3.45e-09,"","",""
"cg02624690",-0.08387,0.0142,3.45e-09,"","",""
"cg12385383",-0.05532,0.0094,3.45e-09,"","",""
"cg18602710",0.20363,0.0345,3.45e-09,"","",""
"cg02716826",0.06833,0.0116,3.46e-09,"","",""
"cg11389764",0.0736,0.0125,3.46e-09,"","",""
"cg22967008",0.11509,0.0195,3.46e-09,"","",""
"cg09444257",0.07846,0.0133,3.46e-09,"","",""
"cg06345909",0.12876,0.0218,3.46e-09,"","",""
"cg21910390",0.10348,0.0175,3.46e-09,"","",""
"cg03519880",0.20773,0.0352,3.46e-09,"","",""
"cg01153342",-0.09008,0.0152,3.46e-09,"","",""
"cg06133910",-0.14527,0.0246,3.47e-09,"","",""
"cg02106534",-0.06098,0.0103,3.47e-09,"","",""
"cg15026861",0.07783,0.0132,3.47e-09,"","",""
"cg19362196",0.13337,0.0226,3.47e-09,"","",""
"cg12449916",-0.07355,0.0124,3.47e-09,"","",""
"cg18935832",0.07936,0.0134,3.47e-09,"","",""
"cg08461772",0.13391,0.0227,3.47e-09,"","",""
"cg07891271",-0.39179,0.0663,3.47e-09,"","",""
"cg20732160",0.09784,0.0166,3.48e-09,"","",""
"cg12081325",-0.20015,0.0339,3.48e-09,"","",""
"cg16230060",0.07473,0.0127,3.48e-09,"","",""
"cg09798370",-0.03561,0.006,3.48e-09,"","",""
"cg16316543",-0.09773,0.0165,3.48e-09,"","",""
"cg00146655",0.1254,0.0212,3.48e-09,"","",""
"cg11423680",0.19255,0.0326,3.49e-09,"","",""
"cg11775595",-0.18083,0.0306,3.49e-09,"","",""
"cg18030787",0.09319,0.0158,3.49e-09,"","",""
"cg04748010",-0.08552,0.0145,3.5e-09,"","",""
"cg09938674",0.13447,0.0228,3.5e-09,"","",""
"cg05283379",-0.20145,0.0341,3.5e-09,"","",""
"cg18879300",0.05416,0.0092,3.5e-09,"","",""
"cg03027750",-0.1795,0.0304,3.5e-09,"","",""
"cg26233914",-0.08629,0.0146,3.51e-09,"","",""
"cg12926300",-0.12872,0.0218,3.51e-09,"","",""
"cg01392656",-0.08992,0.0152,3.51e-09,"","",""
"cg13952840",0.08423,0.0143,3.51e-09,"","",""
"cg07460565",0.10419,0.0176,3.51e-09,"","",""
"cg19981951",0.0655,0.0111,3.51e-09,"","",""
"cg07808590",0.15135,0.0256,3.52e-09,"","",""
"cg05481452",-0.12093,0.0205,3.52e-09,"","",""
"cg16314851",0.12383,0.021,3.52e-09,"","",""
"cg06640695",-0.0817,0.0138,3.52e-09,"","",""
"cg00747647",-0.10159,0.0172,3.52e-09,"","",""
"cg08669096",-0.06612,0.0112,3.52e-09,"","",""
"cg26293512",-0.16712,0.0283,3.52e-09,"","",""
"cg13464351",0.03477,0.0059,3.53e-09,"","",""
"cg23244226",-0.15439,0.0261,3.53e-09,"","",""
"cg07327468",0.09324,0.0158,3.53e-09,"","",""
"cg20645601",0.12092,0.0205,3.53e-09,"","",""
"cg18874332",-0.14412,0.0244,3.54e-09,"","",""
"cg24986840",-0.14877,0.0252,3.54e-09,"","",""
"cg25815298",0.19109,0.0324,3.54e-09,"","",""
"cg15371881",-0.13634,0.0231,3.54e-09,"","",""
"cg07021288",-0.12206,0.0207,3.54e-09,"","",""
"cg00519069",-0.0911,0.0154,3.54e-09,"","",""
"cg26756396",-0.09699,0.0164,3.54e-09,"","",""
"cg18330571",-0.15138,0.0256,3.54e-09,"","",""
"cg07954941",0.04937,0.0084,3.54e-09,"","",""
"cg00202460",-0.12461,0.0211,3.54e-09,"","",""
"cg18221016",-0.14546,0.0246,3.55e-09,"","",""
"cg16625683",0.11822,0.02,3.56e-09,"","",""
"cg02440199",-0.10332,0.0175,3.56e-09,"","",""
"cg07093389",0.09603,0.0163,3.56e-09,"","",""
"cg17565299",-0.09209,0.0156,3.56e-09,"","",""
"cg04169380",-0.1345,0.0228,3.56e-09,"","",""
"cg24376636",0.1728,0.0293,3.56e-09,"","",""
"cg05972934",0.12487,0.0212,3.56e-09,"","",""
"cg19913496",-0.13224,0.0224,3.56e-09,"","",""
"cg07847788",-0.07086,0.012,3.57e-09,"","",""
"cg03632782",-0.14168,0.024,3.57e-09,"","",""
"cg12612406",-0.07114,0.0121,3.57e-09,"","",""
"cg23160483",-0.11886,0.0201,3.57e-09,"","",""
"cg09035925",-0.21098,0.0357,3.57e-09,"","",""
"cg25148341",0.15944,0.027,3.58e-09,"","",""
"cg13136933",0.1604,0.0272,3.58e-09,"","",""
"cg20699960",0.18274,0.031,3.58e-09,"","",""
"cg25192081",0.08977,0.0152,3.58e-09,"","",""
"cg09701062",0.11898,0.0202,3.58e-09,"","",""
"cg04093645",0.09264,0.0157,3.58e-09,"","",""
"cg27263998",-0.16874,0.0286,3.58e-09,"","",""
"cg10221856",-0.13505,0.0229,3.59e-09,"","",""
"cg15323840",0.06807,0.0115,3.59e-09,"","",""
"cg12999579",0.07292,0.0124,3.59e-09,"","",""
"cg20060474",0.09484,0.0161,3.6e-09,"","",""
"cg18949786",-0.04408,0.0075,3.6e-09,"","",""
"cg20299697",0.08314,0.0141,3.6e-09,"","",""
"cg11084474",0.13674,0.0232,3.6e-09,"","",""
"cg14675361",-0.11504,0.0195,3.6e-09,"","",""
"cg26069037",0.15547,0.0263,3.6e-09,"","",""
"cg06949629",0.21836,0.037,3.6e-09,"","",""
"cg26253898",-0.20167,0.0342,3.6e-09,"","",""
"cg23674882",-0.09889,0.0168,3.6e-09,"","",""
"cg10628618",0.05097,0.0086,3.6e-09,"","",""
"cg26812585",0.0754,0.0128,3.61e-09,"","",""
"cg10256477",-0.10916,0.0185,3.62e-09,"","",""
"cg11870042",0.21971,0.0372,3.62e-09,"","",""
"cg16190265",0.11766,0.0199,3.62e-09,"","",""
"cg08273750",0.11323,0.0192,3.62e-09,"","",""
"cg27657983",0.15703,0.0266,3.62e-09,"","",""
"cg22333897",0.06817,0.0116,3.62e-09,"","",""
"cg02043697",0.23857,0.0404,3.63e-09,"","",""
"cg15287895",-0.15554,0.0264,3.63e-09,"","",""
"cg11562502",0.05122,0.0087,3.63e-09,"","",""
"cg00232500",0.08509,0.0144,3.63e-09,"","",""
"cg24433341",0.14136,0.024,3.64e-09,"","",""
"cg18304696",-0.07155,0.0121,3.64e-09,"","",""
"cg01775265",-0.15396,0.0261,3.64e-09,"","",""
"cg05922961",0.14035,0.0238,3.64e-09,"","",""
"cg20551517",-0.0776,0.0132,3.64e-09,"","",""
"cg03134285",-0.26457,0.0448,3.64e-09,"","",""
"cg19585586",-0.21034,0.0357,3.64e-09,"","",""
"cg27396760",0.28224,0.0478,3.64e-09,"","",""
"cg04340918",-0.06639,0.0113,3.64e-09,"","",""
"cg22690720",-0.1508,0.0256,3.64e-09,"","",""
"cg00848167",-0.12814,0.0217,3.65e-09,"","",""
"cg18806716",0.19612,0.0332,3.65e-09,"","",""
"cg04969428",0.21877,0.0371,3.65e-09,"","",""
"cg06822689",0.06904,0.0117,3.65e-09,"","",""
"cg20289412",-0.10572,0.0179,3.66e-09,"","",""
"cg20473374",0.14062,0.0238,3.66e-09,"","",""
"cg05354921",-0.20473,0.0347,3.66e-09,"","",""
"cg23227462",-0.08968,0.0152,3.66e-09,"","",""
"cg07275757",-0.10279,0.0174,3.67e-09,"","",""
"cg00094943",0.09206,0.0156,3.67e-09,"","",""
"cg14903612",-0.09863,0.0167,3.67e-09,"","",""
"cg06285475",-0.24405,0.0414,3.67e-09,"","",""
"cg24287175",-0.16525,0.028,3.67e-09,"","",""
"cg25107024",0.14402,0.0244,3.67e-09,"","",""
"cg06720525",-0.09049,0.0153,3.68e-09,"","",""
"cg13157980",-0.11491,0.0195,3.68e-09,"","",""
"cg23369529",-0.09459,0.016,3.68e-09,"","",""
"cg14304496",0.12685,0.0215,3.68e-09,"","",""
"cg08393041",0.26348,0.0447,3.68e-09,"","",""
"cg11524422",0.08834,0.015,3.68e-09,"","",""
"cg24988345",0.13221,0.0224,3.68e-09,"","",""
"cg18727742",0.03555,0.006,3.69e-09,"","",""
"cg26611650",0.14297,0.0242,3.69e-09,"","",""
"cg09169617",-0.1503,0.0255,3.69e-09,"","",""
"cg02015823",0.13214,0.0224,3.69e-09,"","",""
"cg24562814",0.20162,0.0342,3.7e-09,"","",""
"cg05321225",0.13452,0.0228,3.7e-09,"","",""
"cg24553184",0.07257,0.0123,3.71e-09,"","",""
"cg19192590",0.08757,0.0149,3.71e-09,"","",""
"cg15615793",-0.09761,0.0166,3.71e-09,"","",""
"cg01443318",0.12683,0.0215,3.71e-09,"","",""
"cg20460227",-0.19927,0.0338,3.71e-09,"","",""
"cg11997806",0.07815,0.0133,3.72e-09,"","",""
"cg09244277",0.15886,0.0269,3.73e-09,"","",""
"cg27490101",0.23839,0.0404,3.73e-09,"","",""
"cg07163480",-0.12147,0.0206,3.73e-09,"","",""
"cg04949153",0.14737,0.025,3.73e-09,"","",""
"cg18465484",-0.08597,0.0146,3.73e-09,"","",""
"cg17839959",-0.06018,0.0102,3.74e-09,"","",""
"cg06362729",0.07401,0.0126,3.74e-09,"","",""
"cg00948124",0.21331,0.0362,3.74e-09,"","",""
"cg16166062",-0.1016,0.0172,3.75e-09,"","",""
"cg26781466",0.09767,0.0166,3.75e-09,"","",""
"cg13460168",-0.21142,0.0359,3.75e-09,"","",""
"cg14990266",0.10627,0.018,3.75e-09,"","",""
"cg09845941",0.12989,0.022,3.75e-09,"","",""
"cg13226328",-0.05302,0.009,3.75e-09,"","",""
"cg16523490",-0.14718,0.025,3.76e-09,"","",""
"cg19862964",-0.10057,0.0171,3.76e-09,"","",""
"cg04957757",0.17308,0.0294,3.76e-09,"","",""
"cg01497154",0.11861,0.0201,3.77e-09,"","",""
"cg14354168",0.09525,0.0162,3.77e-09,"","",""
"cg14499058",-0.14193,0.0241,3.77e-09,"","",""
"cg10603592",-0.13185,0.0224,3.78e-09,"","",""
"cg01456243",-0.07008,0.0119,3.78e-09,"","",""
"cg18302225",0.13099,0.0222,3.78e-09,"","",""
"cg11773243",-0.18154,0.0308,3.78e-09,"","",""
"cg27275023",-0.11235,0.0191,3.79e-09,"","",""
"cg10530280",-0.09037,0.0153,3.79e-09,"","",""
"cg07627317",0.09241,0.0157,3.79e-09,"","",""
"cg16402814",-0.0763,0.0129,3.79e-09,"","",""
"cg03976543",-0.12709,0.0216,3.79e-09,"","",""
"cg25150243",0.04927,0.0084,3.79e-09,"","",""
"cg19241831",0.12024,0.0204,3.79e-09,"","",""
"cg26370729",0.08857,0.015,3.8e-09,"","",""
"cg13852486",-0.13395,0.0227,3.81e-09,"","",""
"cg02561771",0.12007,0.0204,3.81e-09,"","",""
"cg27143204",0.12318,0.0209,3.82e-09,"","",""
"cg12582777",-0.18979,0.0322,3.82e-09,"","",""
"cg13774539",0.18904,0.0321,3.82e-09,"","",""
"cg24362960",0.10523,0.0179,3.82e-09,"","",""
"cg17817521",0.09119,0.0155,3.82e-09,"","",""
"cg12869679",0.27841,0.0473,3.82e-09,"","",""
"cg00220225",0.12863,0.0218,3.82e-09,"","",""
"cg00766146",0.09945,0.0169,3.83e-09,"","",""
"cg07975793",0.16736,0.0284,3.83e-09,"","",""
"cg22452170",0.0703,0.0119,3.84e-09,"","",""
"cg15659527",0.05752,0.0098,3.84e-09,"","",""
"cg11762760",-0.05663,0.0096,3.84e-09,"","",""
"cg20039257",0.17638,0.0299,3.84e-09,"","",""
"cg05789250",-0.10834,0.0184,3.84e-09,"","",""
"cg13231680",-0.16262,0.0276,3.85e-09,"","",""
"cg07128233",-0.17073,0.029,3.85e-09,"","",""
"cg18320737",0.09398,0.016,3.85e-09,"","",""
"cg20770409",0.13972,0.0237,3.86e-09,"","",""
"cg20047055",-0.07564,0.0128,3.86e-09,"","",""
"cg05328939",0.15175,0.0258,3.86e-09,"","",""
"cg07082447",0.10859,0.0184,3.86e-09,"","",""
"cg04103993",-0.06343,0.0108,3.86e-09,"","",""
"cg16119772",-0.2326,0.0395,3.86e-09,"","",""
"cg12447398",0.15038,0.0255,3.86e-09,"","",""
"cg23756768",0.1298,0.022,3.87e-09,"","",""
"cg23185751",-0.16011,0.0272,3.87e-09,"","",""
"cg12739419",0.06882,0.0117,3.87e-09,"","",""
"cg24796998",0.13346,0.0227,3.87e-09,"","",""
"cg11751344",0.12178,0.0207,3.87e-09,"","",""
"cg05695106",-0.17716,0.0301,3.87e-09,"","",""
"cg05888894",0.08137,0.0138,3.88e-09,"","",""
"cg01417823",0.13958,0.0237,3.88e-09,"","",""
"cg02187712",-0.1149,0.0195,3.88e-09,"","",""
"cg15741162",0.17855,0.0303,3.88e-09,"","",""
"cg02506275",0.17133,0.0291,3.88e-09,"","",""
"cg07348481",-0.06968,0.0118,3.89e-09,"","",""
"cg11736544",-0.0722,0.0123,3.89e-09,"","",""
"cg13584383",0.13901,0.0236,3.89e-09,"","",""
"cg14268020",0.23374,0.0397,3.89e-09,"","",""
"cg05590053",0.28286,0.048,3.9e-09,"","",""
"cg24178897",0.05442,0.0092,3.9e-09,"","",""
"cg23686113",0.10125,0.0172,3.9e-09,"","",""
"cg12594581",0.19623,0.0333,3.9e-09,"","",""
"cg03321829",0.34027,0.0578,3.9e-09,"","",""
"cg24157349",-0.11596,0.0197,3.91e-09,"","",""
"cg12349580",-0.17094,0.029,3.91e-09,"","",""
"cg01382281",0.10927,0.0186,3.91e-09,"","",""
"cg16874095",0.10319,0.0175,3.92e-09,"","",""
"cg06806158",0.24036,0.0408,3.93e-09,"","",""
"cg25541621",0.11285,0.0192,3.93e-09,"","",""
"cg03899054",0.1462,0.0248,3.93e-09,"","",""
"cg16832975",0.39504,0.0671,3.93e-09,"","",""
"cg08354106",0.21066,0.0358,3.93e-09,"","",""
"cg15090440",0.03689,0.0063,3.93e-09,"","",""
"cg04170282",-0.36398,0.0618,3.93e-09,"","",""
"cg07891064",0.10158,0.0173,3.93e-09,"","",""
"cg03803086",0.0952,0.0162,3.93e-09,"","",""
"cg13863103",-0.09874,0.0168,3.94e-09,"","",""
"cg04892570",0.11569,0.0197,3.94e-09,"","",""
"cg11216632",-0.1283,0.0218,3.94e-09,"","",""
"cg19267163",-0.23678,0.0402,3.94e-09,"","",""
"cg02210222",-0.08432,0.0143,3.94e-09,"","",""
"cg15978565",0.14052,0.0239,3.94e-09,"","",""
"cg01542143",0.14163,0.0241,3.94e-09,"","",""
"cg01446571",-0.09541,0.0162,3.94e-09,"","",""
"cg03650713",-0.20442,0.0347,3.94e-09,"","",""
"cg07194152",0.10846,0.0184,3.95e-09,"","",""
"cg07906046",0.25121,0.0427,3.95e-09,"","",""
"cg18388405",0.21476,0.0365,3.95e-09,"","",""
"cg01534543",0.22179,0.0377,3.95e-09,"","",""
"cg19763471",-0.17869,0.0304,3.95e-09,"","",""
"cg18357676",-0.08641,0.0147,3.95e-09,"","",""
"cg13735645",0.15414,0.0262,3.95e-09,"","",""
"cg07624812",-0.09891,0.0168,3.95e-09,"","",""
"cg03347739",0.08745,0.0149,3.95e-09,"","",""
"cg22688072",0.09314,0.0158,3.95e-09,"","",""
"cg02611934",0.16477,0.028,3.96e-09,"","",""
"cg26134692",-0.06949,0.0118,3.96e-09,"","",""
"cg22111705",-0.07755,0.0132,3.96e-09,"","",""
"cg21034405",0.15215,0.0259,3.96e-09,"","",""
"cg11354266",-0.1139,0.0194,3.96e-09,"","",""
"cg02338271",0.1707,0.029,3.96e-09,"","",""
"cg25117091",0.0992,0.0169,3.97e-09,"","",""
"cg00014333",0.16991,0.0289,3.97e-09,"","",""
"cg01931883",0.11081,0.0188,3.97e-09,"","",""
"cg14794350",0.11355,0.0193,3.98e-09,"","",""
"cg10060191",-0.23209,0.0394,3.98e-09,"","",""
"cg17060157",-0.10443,0.0177,3.98e-09,"","",""
"cg10672136",-0.0847,0.0144,3.98e-09,"","",""
"cg20573820",-0.08795,0.0149,3.98e-09,"","",""
"cg14071869",-0.07009,0.0119,3.99e-09,"","",""
"cg08775211",0.19008,0.0323,3.99e-09,"","",""
"cg14878852",0.23153,0.0393,3.99e-09,"","",""
"cg08658009",-0.18283,0.0311,4e-09,"","",""
"cg09114211",0.07089,0.012,4e-09,"","",""
"cg11070030",0.2302,0.0391,4e-09,"","",""
"cg14749573",-0.24709,0.042,4e-09,"","",""
"cg08533674",0.08803,0.015,4.01e-09,"","",""
"cg04300159",-0.10402,0.0177,4.01e-09,"","",""
"cg18214796",-0.1521,0.0259,4.01e-09,"","",""
"cg04216070",0.14302,0.0243,4.01e-09,"","",""
"cg02844899",-0.2,0.034,4.02e-09,"","",""
"cg08343101",-0.0937,0.0159,4.02e-09,"","",""
"cg27247807",0.13739,0.0234,4.02e-09,"","",""
"cg00071391",0.17559,0.0298,4.02e-09,"","",""
"cg09905789",0.1015,0.0173,4.03e-09,"","",""
"cg10502118",0.14977,0.0255,4.03e-09,"","",""
"cg18313340",0.1393,0.0237,4.03e-09,"","",""
"cg26754350",-0.12192,0.0207,4.04e-09,"","",""
"cg05963740",-0.09261,0.0157,4.04e-09,"","",""
"cg04125370",-0.11023,0.0187,4.04e-09,"","",""
"cg20735242",-0.11501,0.0196,4.05e-09,"","",""
"cg12739504",-0.18942,0.0322,4.05e-09,"","",""
"cg18168448",-0.18328,0.0312,4.05e-09,"","",""
"cg02347212",-0.23282,0.0396,4.05e-09,"","",""
"cg09640621",-0.23457,0.0399,4.05e-09,"","",""
"cg08523848",0.13363,0.0227,4.06e-09,"","",""
"cg27498364",0.1061,0.018,4.06e-09,"","",""
"cg05184767",0.0876,0.0149,4.06e-09,"","",""
"cg26822480",0.2716,0.0462,4.06e-09,"","",""
"cg19341652",-0.0809,0.0138,4.07e-09,"","",""
"cg06204101",-0.10909,0.0185,4.07e-09,"","",""
"cg02241145",0.09696,0.0165,4.07e-09,"","",""
"cg16661464",-0.09768,0.0166,4.07e-09,"","",""
"cg04890237",-0.08014,0.0136,4.07e-09,"","",""
"cg06894612",0.14245,0.0242,4.08e-09,"","",""
"cg12134408",-0.06561,0.0112,4.08e-09,"","",""
"cg23461741",0.10057,0.0171,4.08e-09,"","",""
"cg00765233",0.24262,0.0413,4.08e-09,"","",""
"cg08061755",-0.07113,0.0121,4.08e-09,"","",""
"cg22283058",-0.06741,0.0115,4.08e-09,"","",""
"cg09781307",-0.2422,0.0412,4.09e-09,"","",""
"cg01666652",0.14167,0.0241,4.09e-09,"","",""
"cg08943116",0.17401,0.0296,4.09e-09,"","",""
"cg04806237",-0.11843,0.0201,4.09e-09,"","",""
"cg24703533",0.16373,0.0278,4.09e-09,"","",""
"cg05937873",0.06975,0.0119,4.09e-09,"","",""
"cg20642462",0.11468,0.0195,4.1e-09,"","",""
"cg23238790",0.10898,0.0185,4.1e-09,"","",""
"cg18289141",-0.19095,0.0325,4.1e-09,"","",""
"cg12479878",0.06403,0.0109,4.1e-09,"","",""
"cg13095768",-0.06391,0.0109,4.1e-09,"","",""
"cg13487667",0.18801,0.032,4.11e-09,"","",""
"cg26624673",0.18431,0.0313,4.11e-09,"","",""
"cg01901381",0.08361,0.0142,4.11e-09,"","",""
"cg13277380",-0.0791,0.0135,4.11e-09,"","",""
"cg15682194",-0.06013,0.0102,4.12e-09,"","",""
"cg16047117",0.18931,0.0322,4.12e-09,"","",""
"cg23634401",0.11611,0.0197,4.12e-09,"","",""
"cg16932472",0.10658,0.0181,4.12e-09,"","",""
"cg02382706",-0.1122,0.0191,4.12e-09,"","",""
"cg26365014",-0.13832,0.0235,4.12e-09,"","",""
"cg11479419",-0.13461,0.0229,4.12e-09,"","",""
"cg04806150",-0.1522,0.0259,4.12e-09,"","",""
"cg00692151",-0.1348,0.0229,4.12e-09,"","",""
"cg16414052",-0.06445,0.011,4.13e-09,"","",""
"cg09473969",0.04296,0.0073,4.13e-09,"","",""
"cg15553532",0.18672,0.0318,4.13e-09,"","",""
"cg18708810",0.13946,0.0237,4.13e-09,"","",""
"cg20357807",-0.08557,0.0146,4.13e-09,"","",""
"cg25319449",-0.08641,0.0147,4.14e-09,"","",""
"cg22130568",-0.16536,0.0281,4.15e-09,"","",""
"cg21821315",0.12683,0.0216,4.15e-09,"","",""
"cg12427469",-0.16836,0.0286,4.15e-09,"","",""
"cg00720845",-0.12593,0.0214,4.15e-09,"","",""
"cg23461488",-0.22428,0.0382,4.15e-09,"","",""
"cg11445764",-0.19036,0.0324,4.15e-09,"","",""
"cg25630384",-0.23947,0.0407,4.16e-09,"","",""
"cg09811759",0.19233,0.0327,4.16e-09,"","",""
"cg20094111",0.13765,0.0234,4.16e-09,"","",""
"cg00816039",0.09222,0.0157,4.16e-09,"","",""
"cg09645572",0.13889,0.0236,4.17e-09,"","",""
"cg26814703",0.12057,0.0205,4.17e-09,"","",""
"cg22853713",0.2057,0.035,4.17e-09,"","",""
"cg09806625",0.21241,0.0361,4.17e-09,"","",""
"cg08946844",-0.12011,0.0204,4.17e-09,"","",""
"cg25665697",-0.0858,0.0146,4.17e-09,"","",""
"cg11535638",0.09092,0.0155,4.18e-09,"","",""
"cg02564313",0.13204,0.0225,4.18e-09,"","",""
"cg07755493",-0.10409,0.0177,4.18e-09,"","",""
"cg13427179",0.0837,0.0142,4.18e-09,"","",""
"cg14783891",0.17642,0.03,4.18e-09,"","",""
"cg07080244",-0.12368,0.021,4.18e-09,"","",""
"cg26611683",0.07724,0.0131,4.18e-09,"","",""
"cg15562346",0.15179,0.0258,4.18e-09,"","",""
"cg13632752",0.12539,0.0213,4.19e-09,"","",""
"cg25132257",0.168,0.0286,4.19e-09,"","",""
"cg03421300",0.08934,0.0152,4.19e-09,"","",""
"cg26284483",0.10004,0.017,4.19e-09,"","",""
"cg20534702",0.08511,0.0145,4.19e-09,"","",""
"cg12585222",-0.23341,0.0397,4.2e-09,"","",""
"cg00674220",0.12824,0.0218,4.2e-09,"","",""
"cg09814231",0.11559,0.0197,4.2e-09,"","",""
"cg23482427",0.06544,0.0111,4.2e-09,"","",""
"cg11210138",-0.15407,0.0262,4.21e-09,"","",""
"cg08986767",-0.21597,0.0368,4.21e-09,"","",""
"cg10513595",0.13071,0.0222,4.21e-09,"","",""
"cg27606473",-0.1416,0.0241,4.21e-09,"","",""
"cg15066489",-0.08349,0.0142,4.21e-09,"","",""
"cg18096987",-0.15578,0.0265,4.21e-09,"","",""
"cg08822898",-0.11073,0.0188,4.21e-09,"","",""
"cg05411594",-0.17759,0.0302,4.21e-09,"","",""
"cg23859313",-0.06677,0.0114,4.22e-09,"","",""
"cg02175321",-0.0815,0.0139,4.22e-09,"","",""
"cg05703211",0.17115,0.0291,4.22e-09,"","",""
"cg18085033",0.21314,0.0363,4.22e-09,"","",""
"cg11436113",-0.05697,0.0097,4.23e-09,"","",""
"cg13289755",-0.08583,0.0146,4.23e-09,"","",""
"cg06820302",-0.10573,0.018,4.23e-09,"","",""
"cg01676322",-0.09066,0.0154,4.23e-09,"","",""
"cg00822007",-0.1139,0.0194,4.23e-09,"","",""
"cg24520755",-0.11811,0.0201,4.23e-09,"","",""
"cg01346748",-0.08834,0.015,4.23e-09,"","",""
"cg17803713",0.0532,0.0091,4.23e-09,"","",""
"cg10764492",-0.17964,0.0306,4.24e-09,"","",""
"cg01714727",-0.0595,0.0101,4.24e-09,"","",""
"cg21531654",0.11335,0.0193,4.24e-09,"","",""
"cg03145062",-0.16229,0.0276,4.24e-09,"","",""
"cg11283847",0.16891,0.0288,4.24e-09,"","",""
"cg03324578",-0.06537,0.0111,4.25e-09,"","",""
"cg07621239",0.1606,0.0273,4.25e-09,"","",""
"cg10241823",0.17151,0.0292,4.25e-09,"","",""
"cg01319323",-0.12784,0.0218,4.25e-09,"","",""
"cg05750926",-0.1753,0.0298,4.25e-09,"","",""
"cg12488111",-0.10379,0.0177,4.26e-09,"","",""
"cg14015441",0.05519,0.0094,4.26e-09,"","",""
"cg17128505",0.15237,0.0259,4.26e-09,"","",""
"cg10999347",0.13919,0.0237,4.26e-09,"","",""
"cg20185617",-0.10726,0.0183,4.26e-09,"","",""
"cg20431135",-0.13549,0.0231,4.27e-09,"","",""
"cg02172773",-0.12569,0.0214,4.27e-09,"","",""
"cg26838636",-0.07323,0.0125,4.28e-09,"","",""
"cg05035049",-0.11344,0.0193,4.28e-09,"","",""
"cg10333520",0.10551,0.018,4.28e-09,"","",""
"cg16682903",-0.16479,0.0281,4.28e-09,"","",""
"cg15006627",0.10104,0.0172,4.28e-09,"","",""
"cg05698020",0.07489,0.0128,4.28e-09,"","",""
"cg27225658",0.16678,0.0284,4.28e-09,"","",""
"cg02763671",-0.07613,0.013,4.28e-09,"","",""
"cg16151924",-0.21651,0.0369,4.29e-09,"","",""
"cg00875636",-0.19619,0.0334,4.29e-09,"","",""
"cg09758490",-0.10312,0.0176,4.3e-09,"","",""
"cg24299548",0.09992,0.017,4.3e-09,"","",""
"cg04058685",0.17265,0.0294,4.3e-09,"","",""
"cg02155796",0.06041,0.0103,4.31e-09,"","",""
"cg01642152",-0.12813,0.0218,4.31e-09,"","",""
"cg22334684",-0.12891,0.022,4.31e-09,"","",""
"cg27024992",-0.12035,0.0205,4.31e-09,"","",""
"cg22630733",0.14708,0.025,4.32e-09,"","",""
"cg12307237",0.23488,0.04,4.32e-09,"","",""
"cg09545579",-0.2017,0.0344,4.32e-09,"","",""
"cg09605693",-0.21489,0.0366,4.32e-09,"","",""
"cg07126216",-0.19464,0.0332,4.33e-09,"","",""
"cg12573253",0.26224,0.0447,4.33e-09,"","",""
"cg27409974",0.08164,0.0139,4.33e-09,"","",""
"cg00744083",0.15072,0.0257,4.33e-09,"","",""
"cg06785359",-0.13921,0.0237,4.34e-09,"","",""
"cg25629418",-0.0764,0.013,4.34e-09,"","",""
"cg15086199",-0.0753,0.0128,4.34e-09,"","",""
"cg06315149",0.18862,0.0321,4.34e-09,"","",""
"cg09670601",0.13479,0.023,4.34e-09,"","",""
"cg07084941",0.09453,0.0161,4.34e-09,"","",""
"cg05082563",0.05121,0.0087,4.34e-09,"","",""
"cg26575535",0.07909,0.0135,4.35e-09,"","",""
"cg26556196",0.17263,0.0294,4.35e-09,"","",""
"cg01883540",0.14961,0.0255,4.35e-09,"","",""
"cg14624329",0.15514,0.0264,4.35e-09,"","",""
"cg01896341",0.13417,0.0229,4.36e-09,"","",""
"cg13966771",-0.06093,0.0104,4.36e-09,"","",""
"cg05922210",-0.14977,0.0255,4.36e-09,"","",""
"cg15384589",-0.11573,0.0197,4.37e-09,"","",""
"cg02183564",0.1089,0.0186,4.37e-09,"","",""
"cg18553589",0.15168,0.0258,4.37e-09,"","",""
"cg13229972",-0.08844,0.0151,4.37e-09,"","",""
"cg26284782",0.08451,0.0144,4.37e-09,"","",""
"cg16411668",-0.14039,0.0239,4.37e-09,"","",""
