"cpg","beta","se","p","i2","p_het","details"
"cg27291698",0.0071,0.0013,5.99e-08,"","",""
"cg15920310",0.00798,0.0015,5.99e-08,"","",""
"cg02919585",0.00632,0.0012,5.99e-08,"","",""
"cg24409808",-0.00938,0.0017,5.99e-08,"","",""
"cg23536337",0.0123,0.0023,5.99e-08,"","",""
"cg22748481",-0.02209,0.0041,5.99e-08,"","",""
"cg18854392",-0.02373,0.0044,5.99e-08,"","",""
"cg24980458",0.00644,0.0012,6e-08,"","",""
"cg27064744",-0.03043,0.0056,6e-08,"","",""
"cg14584865",0.00634,0.0012,6e-08,"","",""
"cg18212924",-0.01322,0.0024,6e-08,"","",""
"cg12452106",0.0133,0.0025,6e-08,"","",""
"cg08187843",-0.00989,0.0018,6e-08,"","",""
"cg00584686",-0.02701,0.005,6e-08,"","",""
"cg26954751",-0.02411,0.0044,6e-08,"","",""
"cg12725420",0.01208,0.0022,6e-08,"","",""
"cg22743752",-0.01254,0.0023,6e-08,"","",""
"cg00920691",0.0095,0.0018,6e-08,"","",""
"cg20424530",0.01249,0.0023,6e-08,"","",""
"cg12982440",0.00766,0.0014,6e-08,"","",""
"cg17843066",-0.01707,0.0032,6e-08,"","",""
"cg01937212",-0.02112,0.0039,6e-08,"","",""
"cg14510404",0.00547,0.001,6e-08,"","",""
"cg06746365",-0.01983,0.0037,6e-08,"","",""
"cg02028339",-0.01102,0.002,6e-08,"","",""
"cg26308512",-0.01798,0.0033,6e-08,"","",""
"cg02743589",-0.00822,0.0015,6.01e-08,"","",""
"cg11924368",0.01147,0.0021,6.01e-08,"","",""
"cg16264722",0.01068,0.002,6.01e-08,"","",""
"cg08004698",-0.00553,0.001,6.01e-08,"","",""
"cg02572448",0.00633,0.0012,6.01e-08,"","",""
"cg10070788",-0.01102,0.002,6.01e-08,"","",""
"cg25118192",-0.01226,0.0023,6.01e-08,"","",""
"cg18174089",-0.0364,0.0067,6.01e-08,"","",""
"cg20624009",0.01336,0.0025,6.01e-08,"","",""
"cg22687475",-0.00949,0.0018,6.01e-08,"","",""
"cg25137711",0.0062,0.0011,6.01e-08,"","",""
"cg12740757",0.00718,0.0013,6.02e-08,"","",""
"cg22599563",0.00994,0.0018,6.02e-08,"","",""
"cg12462916",-0.011,0.002,6.02e-08,"","",""
"cg09230646",-0.01238,0.0023,6.02e-08,"","",""
"cg11901362",-0.01442,0.0027,6.02e-08,"","",""
"cg18828365",0.0227,0.0042,6.02e-08,"","",""
"cg03113475",0.01197,0.0022,6.02e-08,"","",""
"cg24373865",-0.01249,0.0023,6.02e-08,"","",""
"cg05168945",-0.01614,0.003,6.02e-08,"","",""
"cg23695211",-0.03271,0.006,6.03e-08,"","",""
"cg13411897",0.01115,0.0021,6.03e-08,"","",""
"cg02577046",0.00996,0.0018,6.03e-08,"","",""
"cg01574694",0.0086,0.0016,6.03e-08,"","",""
"cg10315333",-0.01291,0.0024,6.03e-08,"","",""
"cg05922591",-0.01016,0.0019,6.03e-08,"","",""
"cg11591520",-0.02718,0.005,6.03e-08,"","",""
"cg27518582",-0.01216,0.0022,6.03e-08,"","",""
"cg24271100",0.00824,0.0015,6.03e-08,"","",""
"cg17234305",0.00442,8e-04,6.04e-08,"","",""
"cg08265500",0.01053,0.0019,6.04e-08,"","",""
"cg23137666",0.01728,0.0032,6.04e-08,"","",""
"cg07546102",-0.01031,0.0019,6.04e-08,"","",""
"cg12451631",0.0282,0.0052,6.04e-08,"","",""
"cg25842602",0.00943,0.0017,6.04e-08,"","",""
"cg15748737",-0.02131,0.0039,6.04e-08,"","",""
"cg01760983",0.01535,0.0028,6.04e-08,"","",""
"cg02220755",0.01196,0.0022,6.04e-08,"","",""
"cg02259997",0.00606,0.0011,6.04e-08,"","",""
"cg17236181",-0.00937,0.0017,6.04e-08,"","",""
"cg08353444",-0.01635,0.003,6.04e-08,"","",""
"cg01203902",-0.00798,0.0015,6.04e-08,"","",""
"cg00583003",-0.02702,0.005,6.04e-08,"","",""
"cg26079753",0.01223,0.0023,6.04e-08,"","",""
"cg21040814",-0.02798,0.0052,6.05e-08,"","",""
"cg23624723",0.00415,8e-04,6.05e-08,"","",""
"cg19087650",-0.02139,0.0039,6.05e-08,"","",""
"cg22538557",0.01038,0.0019,6.05e-08,"","",""
"cg13229655",0.00586,0.0011,6.05e-08,"","",""
"cg23820429",-0.01718,0.0032,6.05e-08,"","",""
"cg23834210",-0.01863,0.0034,6.05e-08,"","",""
"cg09123693",-0.00982,0.0018,6.06e-08,"","",""
"cg19394923",0.00992,0.0018,6.06e-08,"","",""
"cg05415378",0.00844,0.0016,6.06e-08,"","",""
"cg01614598",0.01271,0.0023,6.06e-08,"","",""
"cg10973735",0.006,0.0011,6.06e-08,"","",""
"cg03294491",0.01435,0.0026,6.06e-08,"","",""
"cg24763094",0.00648,0.0012,6.06e-08,"","",""
"cg09176292",-0.0209,0.0039,6.06e-08,"","",""
"cg10341556",0.00767,0.0014,6.06e-08,"","",""
"cg03163196",0.00506,9e-04,6.06e-08,"","",""
"cg12440380",0.00304,6e-04,6.06e-08,"","",""
"cg17497320",-0.01494,0.0028,6.06e-08,"","",""
"cg13613388",-0.00897,0.0017,6.07e-08,"","",""
"cg08274538",0.01107,0.002,6.07e-08,"","",""
"cg11753033",0.00663,0.0012,6.07e-08,"","",""
"cg03583050",0.00968,0.0018,6.07e-08,"","",""
"cg11171579",-0.01341,0.0025,6.07e-08,"","",""
"cg15871647",0.00907,0.0017,6.07e-08,"","",""
"cg00350885",0.00673,0.0012,6.07e-08,"","",""
"cg02711652",0.02973,0.0055,6.07e-08,"","",""
"cg01137537",0.00437,8e-04,6.07e-08,"","",""
"cg00718470",0.00773,0.0014,6.08e-08,"","",""
"cg00994583",-0.00994,0.0018,6.08e-08,"","",""
"cg24031331",0.01024,0.0019,6.08e-08,"","",""
"cg12991093",-0.01378,0.0025,6.08e-08,"","",""
"cg01814098",0.00686,0.0013,6.08e-08,"","",""
"cg13675814",-0.01382,0.0026,6.08e-08,"","",""
"cg09605191",-0.02195,0.0041,6.08e-08,"","",""
"cg20126804",-0.01414,0.0026,6.08e-08,"","",""
"cg16897885",0.00715,0.0013,6.08e-08,"","",""
"cg08783793",0.00654,0.0012,6.09e-08,"","",""
"cg05979170",-0.01715,0.0032,6.09e-08,"","",""
"cg10659480",-0.01646,0.003,6.09e-08,"","",""
"cg02621779",-0.01522,0.0028,6.09e-08,"","",""
"cg07809452",0.01782,0.0033,6.09e-08,"","",""
"cg04652957",0.00452,8e-04,6.09e-08,"","",""
"cg25759366",-0.01726,0.0032,6.09e-08,"","",""
"ch.3.1083063F",0.00733,0.0014,6.09e-08,"","",""
"cg15001615",0.00978,0.0018,6.09e-08,"","",""
"cg02662155",0.00669,0.0012,6.09e-08,"","",""
"cg18720698",0.01112,0.0021,6.09e-08,"","",""
"cg24740325",-0.02314,0.0043,6.09e-08,"","",""
"cg20577630",-0.02339,0.0043,6.09e-08,"","",""
"cg02657892",0.00625,0.0012,6.1e-08,"","",""
"cg15764058",0.02262,0.0042,6.1e-08,"","",""
"cg13469471",0.00456,8e-04,6.1e-08,"","",""
"cg24676120",-0.01031,0.0019,6.1e-08,"","",""
"cg14812594",-0.02819,0.0052,6.1e-08,"","",""
"cg04316593",0.00503,9e-04,6.1e-08,"","",""
"cg11786946",-0.01824,0.0034,6.11e-08,"","",""
"cg22879270",0.00672,0.0012,6.11e-08,"","",""
"cg21404448",-0.01463,0.0027,6.11e-08,"","",""
"cg06808430",0.00715,0.0013,6.11e-08,"","",""
"cg26740481",0.01981,0.0037,6.11e-08,"","",""
"cg12863512",0.00789,0.0015,6.11e-08,"","",""
"cg01015879",0.0061,0.0011,6.11e-08,"","",""
"cg01287600",0.00402,7e-04,6.11e-08,"","",""
"cg25674883",-0.03504,0.0065,6.11e-08,"","",""
"cg13232011",0.00616,0.0011,6.12e-08,"","",""
"cg17967453",-0.02086,0.0039,6.12e-08,"","",""
"cg03441279",-0.02272,0.0042,6.12e-08,"","",""
"cg06612355",-0.00852,0.0016,6.12e-08,"","",""
"cg24643461",-0.01328,0.0025,6.12e-08,"","",""
"cg16879596",0.01344,0.0025,6.13e-08,"","",""
"cg15879316",0.00739,0.0014,6.13e-08,"","",""
"cg09797971",-0.01561,0.0029,6.13e-08,"","",""
"cg09437692",-0.01102,0.002,6.13e-08,"","",""
"cg14370507",-0.02321,0.0043,6.13e-08,"","",""
"cg16421359",-0.00929,0.0017,6.13e-08,"","",""
"cg15979885",-0.01626,0.003,6.13e-08,"","",""
"cg22958315",-0.01854,0.0034,6.14e-08,"","",""
"cg18090489",0.00556,0.001,6.14e-08,"","",""
"cg26379230",-0.0145,0.0027,6.14e-08,"","",""
"cg04233521",0.02162,0.004,6.14e-08,"","",""
"cg16958184",-0.01878,0.0035,6.14e-08,"","",""
"cg02085891",0.00744,0.0014,6.14e-08,"","",""
"cg07208267",-0.02902,0.0054,6.14e-08,"","",""
"cg00525508",-0.00888,0.0016,6.14e-08,"","",""
"cg10247162",0.00736,0.0014,6.14e-08,"","",""
"cg20483215",0.0048,9e-04,6.14e-08,"","",""
"cg12019961",0.02473,0.0046,6.14e-08,"","",""
"cg11756837",0.00605,0.0011,6.14e-08,"","",""
"cg25552655",0.00349,6e-04,6.14e-08,"","",""
"cg21426387",0.00438,8e-04,6.14e-08,"","",""
"cg26847756",0.00836,0.0015,6.14e-08,"","",""
"cg23066892",-0.02445,0.0045,6.15e-08,"","",""
"cg25161092",-0.0099,0.0018,6.15e-08,"","",""
"cg24323341",0.00483,9e-04,6.15e-08,"","",""
"cg21579472",-0.03111,0.0057,6.15e-08,"","",""
"cg14600600",0.01705,0.0031,6.15e-08,"","",""
"cg16414271",0.00915,0.0017,6.15e-08,"","",""
"cg25080829",-0.01057,0.002,6.15e-08,"","",""
"cg08689784",0.00527,0.001,6.15e-08,"","",""
"cg01797979",-0.01845,0.0034,6.15e-08,"","",""
"cg24398932",0.00899,0.0017,6.15e-08,"","",""
"cg07401792",0.01347,0.0025,6.15e-08,"","",""
"cg24635178",0.00909,0.0017,6.15e-08,"","",""
"cg01051642",0.00775,0.0014,6.15e-08,"","",""
"ch.14.297819F",0.03052,0.0056,6.16e-08,"","",""
"cg25359292",0.00811,0.0015,6.16e-08,"","",""
"cg23797577",0.00477,9e-04,6.16e-08,"","",""
"cg19539664",-0.01168,0.0022,6.16e-08,"","",""
"cg14228885",0.00684,0.0013,6.16e-08,"","",""
"cg01797567",0.0047,9e-04,6.16e-08,"","",""
"cg20684347",-0.00973,0.0018,6.16e-08,"","",""
"cg05471090",0.01627,0.003,6.16e-08,"","",""
"cg12258607",-0.02493,0.0046,6.17e-08,"","",""
"cg16768320",-0.01277,0.0024,6.17e-08,"","",""
"cg05765240",0.01167,0.0022,6.17e-08,"","",""
"cg06398390",-0.01655,0.0031,6.17e-08,"","",""
"cg07161888",0.01556,0.0029,6.17e-08,"","",""
"cg07242280",-0.02379,0.0044,6.17e-08,"","",""
"cg11168006",-0.02914,0.0054,6.18e-08,"","",""
"cg27552287",0.00929,0.0017,6.18e-08,"","",""
"cg03917020",-0.0106,0.002,6.18e-08,"","",""
"cg00563031",-0.02291,0.0042,6.18e-08,"","",""
"cg01040786",-0.0121,0.0022,6.18e-08,"","",""
"cg13267298",0.01357,0.0025,6.18e-08,"","",""
"cg09919756",-0.01178,0.0022,6.18e-08,"","",""
"cg00895099",0.00678,0.0013,6.18e-08,"","",""
"cg05635276",0.0047,9e-04,6.19e-08,"","",""
"cg12503292",0.00964,0.0018,6.19e-08,"","",""
"cg07794981",-0.01981,0.0037,6.19e-08,"","",""
"cg22711811",0.00629,0.0012,6.19e-08,"","",""
"cg12163407",0.01423,0.0026,6.19e-08,"","",""
"cg23512958",0.00714,0.0013,6.19e-08,"","",""
"cg13200550",0.02232,0.0041,6.19e-08,"","",""
"cg19880465",-0.01568,0.0029,6.2e-08,"","",""
"cg21210650",-0.0274,0.0051,6.2e-08,"","",""
"cg01206472",0.0079,0.0015,6.2e-08,"","",""
"cg02245926",-0.01046,0.0019,6.2e-08,"","",""
"cg00224312",0.00677,0.0013,6.2e-08,"","",""
"cg09478742",0.01241,0.0023,6.2e-08,"","",""
"cg07929259",-0.0176,0.0033,6.2e-08,"","",""
"cg16040900",-0.0108,0.002,6.2e-08,"","",""
"cg00069860",0.01059,0.002,6.21e-08,"","",""
"cg12628020",-0.01598,0.003,6.21e-08,"","",""
"cg15450295",0.00584,0.0011,6.21e-08,"","",""
"cg02629227",0.00734,0.0014,6.21e-08,"","",""
"cg24913349",0.01282,0.0024,6.21e-08,"","",""
"cg18914892",-0.01411,0.0026,6.21e-08,"","",""
"cg08008299",0.00978,0.0018,6.21e-08,"","",""
"cg01228469",0.00721,0.0013,6.22e-08,"","",""
"cg02082089",-0.0115,0.0021,6.22e-08,"","",""
"cg24147849",0.01483,0.0027,6.22e-08,"","",""
"cg07324546",-0.01279,0.0024,6.22e-08,"","",""
"cg00595237",0.0181,0.0033,6.22e-08,"","",""
"cg00300627",0.01635,0.003,6.22e-08,"","",""
"cg19622574",0.00905,0.0017,6.22e-08,"","",""
"cg19876092",-0.02074,0.0038,6.22e-08,"","",""
"cg17076795",-0.0151,0.0028,6.22e-08,"","",""
"cg12178141",-0.03078,0.0057,6.22e-08,"","",""
"cg02881625",0.00643,0.0012,6.22e-08,"","",""
"cg20784785",0.00743,0.0014,6.22e-08,"","",""
"cg20540806",0.02517,0.0046,6.23e-08,"","",""
"cg22144942",-0.01619,0.003,6.23e-08,"","",""
"cg20311544",0.00617,0.0011,6.23e-08,"","",""
"cg21906444",-0.00874,0.0016,6.23e-08,"","",""
"cg10086212",0.0063,0.0012,6.23e-08,"","",""
"cg02172669",-0.00882,0.0016,6.23e-08,"","",""
"cg07533529",0.00752,0.0014,6.23e-08,"","",""
"cg00958217",-0.00899,0.0017,6.23e-08,"","",""
"cg23563008",0.01175,0.0022,6.23e-08,"","",""
"cg09972762",-0.01625,0.003,6.23e-08,"","",""
"cg19297234",0.00669,0.0012,6.23e-08,"","",""
"cg06210887",0.00409,8e-04,6.23e-08,"","",""
"cg16701155",0.00499,9e-04,6.24e-08,"","",""
"cg07315006",-0.01407,0.0026,6.24e-08,"","",""
"cg16597438",-0.00971,0.0018,6.24e-08,"","",""
"cg02613818",-0.01648,0.003,6.24e-08,"","",""
"cg25143794",-0.01305,0.0024,6.24e-08,"","",""
"cg25927753",0.02074,0.0038,6.24e-08,"","",""
"cg21217092",-0.01727,0.0032,6.24e-08,"","",""
"cg27464144",-0.01732,0.0032,6.24e-08,"","",""
"ch.1.81827435R",0.01228,0.0023,6.25e-08,"","",""
"cg16563151",0.00981,0.0018,6.25e-08,"","",""
"cg15016511",0.01058,0.002,6.25e-08,"","",""
"cg04408104",0.01413,0.0026,6.25e-08,"","",""
"cg10085203",-0.02949,0.0054,6.25e-08,"","",""
"cg00030508",0.00962,0.0018,6.25e-08,"","",""
"cg18965322",-0.02012,0.0037,6.25e-08,"","",""
"cg11326134",0.00615,0.0011,6.25e-08,"","",""
"cg07175191",0.00966,0.0018,6.25e-08,"","",""
"cg00791905",0.00748,0.0014,6.25e-08,"","",""
"cg25999486",0.00451,8e-04,6.25e-08,"","",""
"cg07817279",0.00624,0.0012,6.25e-08,"","",""
"cg19193135",-0.01434,0.0026,6.25e-08,"","",""
"cg06233122",0.00379,7e-04,6.25e-08,"","",""
"cg12608053",-0.02226,0.0041,6.25e-08,"","",""
"cg18623833",-0.01654,0.0031,6.26e-08,"","",""
"cg14328535",-0.01094,0.002,6.26e-08,"","",""
"cg26331625",0.00693,0.0013,6.26e-08,"","",""
"cg11748650",-0.01931,0.0036,6.26e-08,"","",""
"cg04049141",-0.02771,0.0051,6.27e-08,"","",""
"cg20636846",-0.02642,0.0049,6.27e-08,"","",""
"cg08813925",0.00903,0.0017,6.27e-08,"","",""
"cg10015175",-0.03247,0.006,6.27e-08,"","",""
"cg25689940",-0.0081,0.0015,6.27e-08,"","",""
"cg18997901",-0.01746,0.0032,6.27e-08,"","",""
"cg11166348",0.00914,0.0017,6.27e-08,"","",""
"cg13404546",0.0056,0.001,6.27e-08,"","",""
"cg06528063",0.02094,0.0039,6.27e-08,"","",""
"cg19478410",-0.01744,0.0032,6.28e-08,"","",""
"cg18583879",0.005,9e-04,6.28e-08,"","",""
"cg00330455",-0.01957,0.0036,6.28e-08,"","",""
"cg00971804",0.00666,0.0012,6.28e-08,"","",""
"cg23452498",-0.02406,0.0044,6.28e-08,"","",""
"cg03634997",0.00895,0.0017,6.28e-08,"","",""
"cg24500487",0.018,0.0033,6.28e-08,"","",""
"cg14206479",-0.01838,0.0034,6.29e-08,"","",""
"cg19425114",-0.00997,0.0018,6.29e-08,"","",""
"cg16716316",0.00718,0.0013,6.29e-08,"","",""
"cg11566939",0.00859,0.0016,6.29e-08,"","",""
"ch.4.28965407R",0.00709,0.0013,6.29e-08,"","",""
"cg09019002",0.01293,0.0024,6.29e-08,"","",""
"cg02151545",-0.02156,0.004,6.29e-08,"","",""
"cg15115797",0.00683,0.0013,6.29e-08,"","",""
"cg01185571",0.00595,0.0011,6.3e-08,"","",""
"cg18824043",-0.00996,0.0018,6.3e-08,"","",""
"cg17738133",0.00441,8e-04,6.3e-08,"","",""
"cg18865990",0.00993,0.0018,6.3e-08,"","",""
"cg04699668",-0.01922,0.0036,6.3e-08,"","",""
"cg00350247",0.00748,0.0014,6.3e-08,"","",""
"cg21093060",-0.01771,0.0033,6.3e-08,"","",""
"cg09945822",-0.01297,0.0024,6.3e-08,"","",""
"cg10676604",-0.0261,0.0048,6.3e-08,"","",""
"cg04503054",-0.01237,0.0023,6.3e-08,"","",""
"cg00789792",-0.01966,0.0036,6.3e-08,"","",""
"cg17668562",-0.01597,0.003,6.3e-08,"","",""
"cg17263916",-0.01646,0.003,6.31e-08,"","",""
"cg15572146",0.00564,0.001,6.31e-08,"","",""
"cg27513225",-0.01844,0.0034,6.31e-08,"","",""
"cg18950693",0.00765,0.0014,6.31e-08,"","",""
"cg19990977",0.00776,0.0014,6.31e-08,"","",""
"cg21737066",0.00576,0.0011,6.31e-08,"","",""
"ch.5.389453F",0.02123,0.0039,6.32e-08,"","",""
"cg01162108",-0.02214,0.0041,6.32e-08,"","",""
"cg11715903",0.004,7e-04,6.32e-08,"","",""
"cg16083202",-0.02942,0.0054,6.32e-08,"","",""
"cg23521281",0.00577,0.0011,6.32e-08,"","",""
"ch.5.83804089R",0.02064,0.0038,6.32e-08,"","",""
"cg14659129",-0.02187,0.004,6.32e-08,"","",""
"ch.7.2860922R",0.01617,0.003,6.32e-08,"","",""
"cg01070985",0.01066,0.002,6.32e-08,"","",""
"cg06831965",-0.01949,0.0036,6.32e-08,"","",""
"cg04092682",0.00793,0.0015,6.33e-08,"","",""
"cg12416053",-0.01668,0.0031,6.33e-08,"","",""
"cg25187338",-0.03578,0.0066,6.33e-08,"","",""
"cg08729442",-0.01465,0.0027,6.33e-08,"","",""
"cg08139833",0.0069,0.0013,6.33e-08,"","",""
"cg19927020",-0.02851,0.0053,6.33e-08,"","",""
"cg15938050",0.018,0.0033,6.33e-08,"","",""
"cg19257478",0.00468,9e-04,6.33e-08,"","",""
"cg11512771",-0.00849,0.0016,6.33e-08,"","",""
"cg23296325",0.00604,0.0011,6.34e-08,"","",""
"cg17795164",0.00779,0.0014,6.34e-08,"","",""
"cg26572839",0.02068,0.0038,6.34e-08,"","",""
"cg24350909",0.00866,0.0016,6.34e-08,"","",""
"cg01581637",0.00374,7e-04,6.34e-08,"","",""
"cg19240637",0.01657,0.0031,6.34e-08,"","",""
"cg01021682",-0.0342,0.0063,6.34e-08,"","",""
"cg01075497",0.00657,0.0012,6.34e-08,"","",""
"cg18527899",0.01539,0.0028,6.34e-08,"","",""
"cg08550615",0.0044,8e-04,6.34e-08,"","",""
"cg08565056",-0.01045,0.0019,6.34e-08,"","",""
"cg02853954",-0.03217,0.0059,6.34e-08,"","",""
"cg15151731",-0.01466,0.0027,6.34e-08,"","",""
"cg26561020",-0.02575,0.0048,6.34e-08,"","",""
"cg24854430",-0.03063,0.0057,6.34e-08,"","",""
"ch.11.2025741R",0.02261,0.0042,6.35e-08,"","",""
"cg17819489",-0.01776,0.0033,6.35e-08,"","",""
"cg13957321",-0.02154,0.004,6.35e-08,"","",""
"cg02007434",-0.02158,0.004,6.35e-08,"","",""
"cg13632752",-0.01818,0.0034,6.35e-08,"","",""
"cg19894728",-0.00894,0.0017,6.35e-08,"","",""
"cg26307814",-0.01291,0.0024,6.36e-08,"","",""
"cg23261237",0.00716,0.0013,6.36e-08,"","",""
"cg09162056",0.007,0.0013,6.36e-08,"","",""
"cg22575599",0.00706,0.0013,6.36e-08,"","",""
"cg04528054",-0.01082,0.002,6.36e-08,"","",""
"cg15767191",-0.0328,0.0061,6.36e-08,"","",""
"cg06652329",0.01829,0.0034,6.36e-08,"","",""
"cg25424600",-0.01946,0.0036,6.36e-08,"","",""
"cg00267296",-0.00803,0.0015,6.36e-08,"","",""
"cg13048822",0.02672,0.0049,6.36e-08,"","",""
"cg01206398",0.01658,0.0031,6.36e-08,"","",""
"cg24121979",-0.02453,0.0045,6.37e-08,"","",""
"cg07992052",0.00575,0.0011,6.37e-08,"","",""
"cg02840615",0.01737,0.0032,6.37e-08,"","",""
"cg12212555",0.00825,0.0015,6.37e-08,"","",""
"cg10538214",-0.02669,0.0049,6.37e-08,"","",""
"cg15807655",-0.01308,0.0024,6.37e-08,"","",""
"cg20007245",0.01903,0.0035,6.37e-08,"","",""
"cg05791870",-0.00394,7e-04,6.37e-08,"","",""
"cg05523653",0.00433,8e-04,6.37e-08,"","",""
"cg16792014",-0.04076,0.0075,6.38e-08,"","",""
"cg05180560",0.00345,6e-04,6.38e-08,"","",""
"cg27420520",0.00348,6e-04,6.38e-08,"","",""
"cg09227150",0.01257,0.0023,6.38e-08,"","",""
"cg10148231",0.01889,0.0035,6.38e-08,"","",""
"cg11080549",0.01051,0.0019,6.38e-08,"","",""
"cg03515290",-0.0085,0.0016,6.38e-08,"","",""
"cg09886179",0.0075,0.0014,6.38e-08,"","",""
"cg21797500",-0.03162,0.0058,6.38e-08,"","",""
"cg15996480",0.01657,0.0031,6.38e-08,"","",""
"cg00261552",0.00695,0.0013,6.38e-08,"","",""
"cg25521682",-0.02936,0.0054,6.39e-08,"","",""
"cg01138653",0.00532,0.001,6.39e-08,"","",""
"cg16370869",0.00454,8e-04,6.39e-08,"","",""
"cg02367916",-0.0119,0.0022,6.39e-08,"","",""
"cg17849582",-0.01398,0.0026,6.39e-08,"","",""
"cg16667710",-0.01809,0.0033,6.39e-08,"","",""
"cg04820411",-0.01577,0.0029,6.39e-08,"","",""
"cg09494546",-0.0168,0.0031,6.39e-08,"","",""
"cg26452868",0.02075,0.0038,6.39e-08,"","",""
"cg08478189",0.00713,0.0013,6.39e-08,"","",""
"cg04223606",0.01067,0.002,6.4e-08,"","",""
"cg20005934",0.00657,0.0012,6.4e-08,"","",""
"cg10085824",-0.02428,0.0045,6.4e-08,"","",""
"cg06646174",-0.02896,0.0054,6.4e-08,"","",""
"cg03840259",0.01744,0.0032,6.4e-08,"","",""
"cg03875450",0.01526,0.0028,6.4e-08,"","",""
"cg17199468",0.01155,0.0021,6.4e-08,"","",""
"cg13631852",-0.02288,0.0042,6.4e-08,"","",""
"cg15028128",-0.01328,0.0025,6.4e-08,"","",""
"cg24576535",0.03401,0.0063,6.4e-08,"","",""
"cg07104230",-0.02469,0.0046,6.41e-08,"","",""
"cg19869035",-0.01058,0.002,6.41e-08,"","",""
"cg18532308",0.00753,0.0014,6.41e-08,"","",""
"ch.2.41439940R",0.01777,0.0033,6.41e-08,"","",""
"cg23057936",-0.0126,0.0023,6.41e-08,"","",""
"cg20362529",0.01164,0.0022,6.41e-08,"","",""
"cg27331144",0.00454,8e-04,6.41e-08,"","",""
"cg08885198",-0.01044,0.0019,6.41e-08,"","",""
"cg10418044",0.01873,0.0035,6.42e-08,"","",""
"cg24012440",0.00791,0.0015,6.42e-08,"","",""
"cg06569019",0.00603,0.0011,6.42e-08,"","",""
"cg12100965",0.00402,7e-04,6.42e-08,"","",""
"cg24999111",0.00476,9e-04,6.42e-08,"","",""
"cg19264522",-0.01469,0.0027,6.42e-08,"","",""
"cg13161961",0.00768,0.0014,6.42e-08,"","",""
"cg11656553",-0.00414,8e-04,6.42e-08,"","",""
"cg11106836",-0.01434,0.0027,6.42e-08,"","",""
"cg23838375",0.01135,0.0021,6.42e-08,"","",""
"cg23515696",0.00349,6e-04,6.42e-08,"","",""
"cg27634501",0.00748,0.0014,6.43e-08,"","",""
"cg03910652",0.00598,0.0011,6.43e-08,"","",""
"cg23022344",0.0035,6e-04,6.43e-08,"","",""
"cg10539069",0.00758,0.0014,6.43e-08,"","",""
"cg15379412",0.02197,0.0041,6.43e-08,"","",""
"cg06074143",0.00419,8e-04,6.43e-08,"","",""
"cg20234121",0.00716,0.0013,6.43e-08,"","",""
"cg05571413",0.00742,0.0014,6.43e-08,"","",""
"cg16655724",0.00501,9e-04,6.43e-08,"","",""
"cg21968580",0.01236,0.0023,6.43e-08,"","",""
"cg09900463",0.00583,0.0011,6.43e-08,"","",""
"cg15339605",0.01951,0.0036,6.43e-08,"","",""
"cg24252723",0.00743,0.0014,6.43e-08,"","",""
"cg04110544",0.01079,0.002,6.43e-08,"","",""
"cg12324598",-0.01031,0.0019,6.43e-08,"","",""
"cg06003197",0.00508,9e-04,6.44e-08,"","",""
"cg26784596",0.00738,0.0014,6.44e-08,"","",""
"cg18174246",0.00654,0.0012,6.44e-08,"","",""
"cg21812332",0.00869,0.0016,6.44e-08,"","",""
"cg19589919",0.00487,9e-04,6.44e-08,"","",""
"cg13098071",-0.00475,9e-04,6.44e-08,"","",""
"cg08986340",0.00964,0.0018,6.45e-08,"","",""
"cg26372792",0.00661,0.0012,6.45e-08,"","",""
"cg06112333",0.00706,0.0013,6.45e-08,"","",""
"cg11799006",-0.02004,0.0037,6.45e-08,"","",""
"cg10291105",-0.01271,0.0024,6.45e-08,"","",""
"cg08464855",-0.01471,0.0027,6.45e-08,"","",""
"cg07388903",0.00658,0.0012,6.45e-08,"","",""
"cg11769476",0.01105,0.002,6.45e-08,"","",""
"cg05211356",-0.01685,0.0031,6.46e-08,"","",""
"cg11009520",0.00982,0.0018,6.46e-08,"","",""
"cg00479451",0.00832,0.0015,6.46e-08,"","",""
"cg14528994",0.00752,0.0014,6.46e-08,"","",""
"cg21643191",-0.02471,0.0046,6.46e-08,"","",""
"cg10159582",0.00566,0.001,6.46e-08,"","",""
"cg03900291",-0.0209,0.0039,6.47e-08,"","",""
"cg01768686",0.00631,0.0012,6.47e-08,"","",""
"cg23505931",0.00775,0.0014,6.47e-08,"","",""
"cg11787780",-0.0312,0.0058,6.47e-08,"","",""
"cg16613233",-0.00845,0.0016,6.47e-08,"","",""
"cg06331674",0.00933,0.0017,6.47e-08,"","",""
"cg08715725",-0.01418,0.0026,6.48e-08,"","",""
"cg01494551",0.00584,0.0011,6.48e-08,"","",""
"cg01462884",0.0047,9e-04,6.48e-08,"","",""
"cg24102726",0.00651,0.0012,6.48e-08,"","",""
"cg14559879",-0.02239,0.0041,6.48e-08,"","",""
"cg06672008",-0.0199,0.0037,6.48e-08,"","",""
"cg02911569",0.01553,0.0029,6.49e-08,"","",""
"cg04643397",-0.01364,0.0025,6.49e-08,"","",""
"cg04420335",-0.01325,0.0025,6.49e-08,"","",""
"cg24298294",0.01098,0.002,6.49e-08,"","",""
"cg14210790",-0.01049,0.0019,6.49e-08,"","",""
"cg19513876",-0.01647,0.003,6.49e-08,"","",""
"cg24708354",-0.02626,0.0049,6.49e-08,"","",""
