cpg,beta,se,p,i2,p_het,details
cg19671694,-0.009973696,,4.78E-05,,,
cg01433677,0.008349587,,4.79E-05,,,
cg13289463,-0.023694006,,4.79E-05,,,
cg20839554,-0.010439143,,4.79E-05,,,
cg10099047,-0.009899642,,4.81E-05,,,
cg20195820,-0.022239533,,4.81E-05,,,
cg06738786,0.016653702,,4.83E-05,,,
cg01902758,0.012932109,,4.84E-05,,,
cg00456888,-0.007217579,,4.87E-05,,,
cg17249170,0.00835058,,4.87E-05,,,
cg03038380,0.004445418,,4.87E-05,,,
cg11050480,-0.023351546,,4.88E-05,,,
cg07459264,0.004299464,,4.88E-05,,,
cg14892058,0.005103232,,4.88E-05,,,
cg26871279,-0.005897507,,4.90E-05,,,
cg13256912,0.015044493,,4.90E-05,,,
cg05550371,0.004383165,,4.91E-05,,,
cg14719804,0.004957512,,4.92E-05,,,
cg00428492,0.017538561,,4.93E-05,,,
cg21837358,0.009562781,,4.93E-05,,,
cg09209257,0.01593139,,4.95E-05,,,
cg09172812,-0.010322549,,4.96E-05,,,
cg14798119,0.00569418,,4.96E-05,,,
cg23722792,-0.009801873,,4.96E-05,,,
cg25803583,-0.007249693,,4.97E-05,,,
cg21781546,-0.010645415,,4.97E-05,,,
cg26088244,0.003839513,,4.97E-05,,,
cg10726931,0.012858309,,4.98E-05,,,
cg09165274,0.004818561,,4.99E-05,,,
cg20944303,0.003810908,,4.99E-05,,,
cg01083340,0.007289809,,5.00E-05,,,
