cpg,beta,se,p,i2,p_het,details
cg06178563,-0.000204332,7.20E-05,0.0046,,,
cg23756354,-8.49E-05,2.99E-05,0.0046,,,
cg03259874,-7.74E-05,2.73E-05,0.0046,,,
cg10989326,-0.000183725,6.48E-05,0.00461,,,
cg00429523,0.000194844,6.87E-05,0.00461,,,
cg15761283,-4.31E-05,1.52E-05,0.00461,,,
cg18951719,-3.50E-05,1.23E-05,0.00461,,,
cg10207355,-6.75E-05,2.38E-05,0.00461,,,
cg08634539,6.32E-05,2.23E-05,0.00461,,,
cg05971373,-0.00010765,3.80E-05,0.00461,,,
cg12471120,0.000132907,4.69E-05,0.00462,,,
cg03390300,8.92E-05,3.15E-05,0.00462,,,
cg13579473,-0.000100286,3.54E-05,0.00462,,,
cg19836460,-0.000146635,5.17E-05,0.00462,,,
cg09795666,9.18E-05,3.24E-05,0.00463,,,
cg21092388,0.000166263,5.86E-05,0.00463,,,
cg01656955,0.000171853,6.06E-05,0.00463,,,
cg21420366,-0.000300252,0.000105901,0.00463,,,
cg18128921,-0.000146229,5.16E-05,0.00463,,,
cg18224588,4.47E-05,1.58E-05,0.00464,,,
cg23313644,-0.000107521,3.79E-05,0.00464,,,
cg21988633,-9.82E-05,3.46E-05,0.00464,,,
cg27429663,-0.000138108,4.87E-05,0.00464,,,
cg24937706,-4.09E-05,1.44E-05,0.00464,,,
cg03746685,-0.000136772,4.83E-05,0.00464,,,
cg25763306,0.000532497,0.000187895,0.00465,,,
cg07511721,0.000377611,0.000133246,0.00465,,,
cg18784420,5.80E-05,2.05E-05,0.00465,,,
cg20375844,0.000143647,5.07E-05,0.00465,,,
cg23192059,-0.000194064,6.85E-05,0.00465,,,
cg12401202,-0.000175255,6.18E-05,0.00465,,,
cg24968629,0.000281445,9.93E-05,0.00465,,,
cg26784527,-0.000106636,3.76E-05,0.00465,,,
cg23710498,0.000219252,7.74E-05,0.00465,,,
cg03214622,0.000146774,5.18E-05,0.00466,,,
cg01953819,-0.000118535,4.18E-05,0.00466,,,
cg07007118,0.000124231,4.38E-05,0.00466,,,
cg17515024,0.000173158,6.11E-05,0.00466,,,
cg03754074,0.000110135,3.89E-05,0.00466,,,
cg14018429,0.000344987,0.000121777,0.00466,,,
cg08262608,-0.000228508,8.07E-05,0.00467,,,
cg23258065,-7.13E-05,2.52E-05,0.00467,,,
cg25027699,0.000545453,0.000192569,0.00467,,,
cg05098343,-0.000138026,4.87E-05,0.00467,,,
cg07262139,-0.000416063,0.000146894,0.00467,,,
cg03253314,-8.23E-05,2.91E-05,0.00467,,,
cg25699218,-8.20E-05,2.90E-05,0.00467,,,
cg19623429,-6.88E-05,2.43E-05,0.00468,,,
cg14425733,-0.000210019,7.42E-05,0.00468,,,
cg14478049,0.000259316,9.16E-05,0.00468,,,
cg04810063,0.00056746,0.000200392,0.00468,,,
cg14648368,-5.29E-05,1.87E-05,0.00468,,,
cg04269909,0.000196658,6.95E-05,0.00469,,,
cg18853010,7.76E-05,2.74E-05,0.00469,,,
cg04407417,-0.000113697,4.02E-05,0.00469,,,
cg18575809,-0.000277951,9.82E-05,0.00469,,,
cg16324633,9.24E-05,3.26E-05,0.0047,,,
cg03024517,4.02E-05,1.42E-05,0.0047,,,
cg11643848,-5.87E-05,2.07E-05,0.0047,,,
cg25209842,-8.68E-05,3.07E-05,0.0047,,,
cg17055083,5.67E-05,2.00E-05,0.00471,,,
cg09930524,-3.42E-05,1.21E-05,0.00471,,,
cg17101494,0.000248817,8.79E-05,0.00471,,,
cg13634994,0.000234047,8.27E-05,0.00471,,,
cg00103329,0.000272491,9.63E-05,0.00471,,,
cg22908581,-0.000291907,0.00010317,0.00471,,,
cg21251970,-0.000501121,0.000177124,0.00472,,,
cg05760402,0.000119201,4.21E-05,0.00472,,,
cg05712507,-0.000140524,4.97E-05,0.00472,,,
cg10103639,0.000170174,6.02E-05,0.00472,,,
cg22021322,6.27E-05,2.22E-05,0.00472,,,
cg18841746,9.10E-05,3.22E-05,0.00472,,,
cg03840912,8.61E-05,3.04E-05,0.00472,,,
cg17566874,-9.55E-05,3.38E-05,0.00473,,,
cg00830767,0.000280732,9.93E-05,0.00473,,,
cg15361231,0.000270831,9.58E-05,0.00473,,,
cg24302683,-0.0003019,0.000106758,0.00474,,,
cg05020081,7.37E-05,2.61E-05,0.00474,,,
cg02989521,8.45E-05,2.99E-05,0.00474,,,
cg08621277,-8.47E-05,3.00E-05,0.00474,,,
cg16699818,-0.00014774,5.23E-05,0.00474,,,
cg03965739,-0.000129859,4.59E-05,0.00474,,,
cg26576481,-4.82E-05,1.70E-05,0.00475,,,
cg23630380,-0.000193064,6.83E-05,0.00475,,,
cg25151806,0.000211971,7.50E-05,0.00475,,,
cg19995891,-0.000349016,0.000123466,0.00475,,,
cg01105375,0.000156513,5.54E-05,0.00475,,,
cg19444609,-7.93E-05,2.81E-05,0.00476,,,
cg20138711,-4.42E-05,1.56E-05,0.00476,,,
cg01603620,-0.000139416,4.93E-05,0.00476,,,
cg06195595,-6.80E-05,2.41E-05,0.00476,,,
cg13345817,8.61E-05,3.05E-05,0.00476,,,
cg02639181,0.000489176,0.000173097,0.00476,,,
cg12230709,0.000159713,5.65E-05,0.00477,,,
cg17059624,-6.68E-05,2.36E-05,0.00477,,,
cg07532089,0.000298014,0.000105464,0.00477,,,
cg10655046,0.000150162,5.31E-05,0.00477,,,
cg19266779,5.71E-05,2.02E-05,0.00477,,,
cg13610659,-0.000200557,7.10E-05,0.00477,,,
cg09813090,0.000113276,4.01E-05,0.00477,,,
cg24035164,8.94E-05,3.16E-05,0.00478,,,
cg26988373,0.00015826,5.60E-05,0.00478,,,
cg15382580,4.53E-05,1.60E-05,0.00478,,,
cg00561674,0.000141072,4.99E-05,0.00478,,,
cg05190790,0.000486236,0.000172129,0.00478,,,
cg13251669,5.40E-05,1.91E-05,0.00478,,,
cg07209009,0.000498034,0.000176315,0.00478,,,
cg10611863,-4.86E-05,1.72E-05,0.00478,,,
cg25034908,3.62E-05,1.28E-05,0.00479,,,
cg04332373,-0.000110832,3.92E-05,0.00479,,,
cg12080675,0.000124026,4.39E-05,0.00479,,,
cg26257163,0.000133079,4.71E-05,0.00479,,,
cg26393112,6.94E-05,2.46E-05,0.00479,,,
cg26518884,0.000114026,4.04E-05,0.0048,,,
cg12218747,-0.000352557,0.000124863,0.0048,,,
cg09901100,-0.000129302,4.58E-05,0.0048,,,
cg08187246,-0.000213754,7.57E-05,0.0048,,,
cg10092499,8.35E-05,2.96E-05,0.0048,,,
cg09706850,8.39E-05,2.97E-05,0.00481,,,
cg02747671,4.68E-05,1.66E-05,0.00481,,,
cg01124440,4.49E-05,1.59E-05,0.00481,,,
cg16558319,-7.96E-05,2.82E-05,0.00482,,,
cg09959931,0.000163932,5.81E-05,0.00482,,,
cg26165815,-8.91E-05,3.16E-05,0.00482,,,
cg18147676,0.000148261,5.25E-05,0.00482,,,
cg01140140,-0.000185355,6.57E-05,0.00483,,,
cg08882216,9.90E-05,3.51E-05,0.00483,,,
cg14341418,6.59E-05,2.34E-05,0.00484,,,
cg05891572,-0.000138448,4.91E-05,0.00485,,,
cg21090457,-0.000388857,0.000137889,0.00485,,,
cg13935480,-0.000127561,4.52E-05,0.00486,,,
cg04625862,-0.00024707,8.76E-05,0.00486,,,
cg10773309,-7.90E-05,2.80E-05,0.00486,,,
cg24847628,-8.05E-05,2.86E-05,0.00486,,,
cg03076246,-4.76E-05,1.69E-05,0.00486,,,
cg06133205,0.000166669,5.91E-05,0.00486,,,
cg12092939,-0.000104833,3.72E-05,0.00487,,,
cg18034428,-0.000117851,4.18E-05,0.00487,,,
cg03305454,0.000138713,4.92E-05,0.00487,,,
cg06338299,5.43E-05,1.93E-05,0.00487,,,
cg12979844,-0.000315292,0.000111861,0.00487,,,
cg09005762,-9.35E-05,3.32E-05,0.00488,,,
cg22131825,-4.71E-05,1.67E-05,0.00488,,,
cg17786894,0.000355805,0.000126251,0.00488,,,
cg13745678,9.57E-05,3.40E-05,0.00488,,,
cg12152703,-9.73E-05,3.45E-05,0.00488,,,
cg18712199,0.000312493,0.000110897,0.00489,,,
cg16402817,-8.49E-05,3.01E-05,0.00489,,,
cg23009962,8.24E-05,2.92E-05,0.00489,,,
cg06251420,0.000155668,5.53E-05,0.00489,,,
cg26519401,-0.000317651,0.000112741,0.00489,,,
cg21525369,-0.000196549,6.98E-05,0.00489,,,
cg00950004,0.000115368,4.10E-05,0.0049,,,
cg14203108,0.000107354,3.81E-05,0.0049,,,
cg02998936,0.000110851,3.93E-05,0.0049,,,
cg05943122,8.93E-05,3.17E-05,0.0049,,,
cg26005082,0.000137674,4.89E-05,0.00491,,,
cg17123029,-0.000294079,0.000104426,0.00491,,,
cg07175977,-0.000213156,7.57E-05,0.00491,,,
cg24441911,6.52E-05,2.32E-05,0.00492,,,
cg16233151,-8.64E-05,3.07E-05,0.00492,,,
cg16785938,0.000114766,4.08E-05,0.00492,,,
cg04958411,8.41E-05,2.99E-05,0.00492,,,
cg07340651,-0.000136596,4.85E-05,0.00492,,,
cg26957095,-4.93E-05,1.75E-05,0.00493,,,
cg12298222,0.000216877,7.70E-05,0.00493,,,
cg19499224,-8.95E-05,3.18E-05,0.00493,,,
cg02371369,-4.70E-05,1.67E-05,0.00493,,,
cg10043593,6.17E-05,2.19E-05,0.00493,,,
cg15172514,0.000115583,4.11E-05,0.00494,,,
cg05166684,-0.000101935,3.62E-05,0.00494,,,
cg03369477,-9.32E-05,3.31E-05,0.00494,,,
cg23235135,-0.00015887,5.65E-05,0.00494,,,
cg08169311,0.00035577,0.000126434,0.00495,,,
cg19383075,-0.000134397,4.78E-05,0.00495,,,
cg25216196,0.000102071,3.63E-05,0.00495,,,
cg05550901,6.92E-05,2.46E-05,0.00495,,,
cg01186240,4.22E-05,1.50E-05,0.00495,,,
cg27511558,-4.36E-05,1.55E-05,0.00495,,,
cg04263215,7.93E-05,2.82E-05,0.00496,,,
cg10003961,0.00014787,5.26E-05,0.00496,,,
cg19712490,9.10E-05,3.24E-05,0.00496,,,
cg20543645,0.000180997,6.43E-05,0.00496,,,
cg19428753,-9.88E-05,3.51E-05,0.00497,,,
cg21157507,0.000167747,5.96E-05,0.00497,,,
cg19749975,0.000140951,5.01E-05,0.00497,,,
cg25962840,-0.000202038,7.18E-05,0.00497,,,
cg23574526,-0.000127546,4.54E-05,0.00497,,,
cg27059379,-0.000209099,7.44E-05,0.00497,,,
cg22912834,-0.000296874,0.000105568,0.00497,,,
cg03706951,-7.57E-05,2.69E-05,0.00498,,,
cg15976636,-0.000176961,6.29E-05,0.00498,,,
cg09849405,-8.88E-05,3.16E-05,0.00498,,,
cg15267545,4.77E-05,1.70E-05,0.00498,,,
cg13535663,4.45E-05,1.58E-05,0.00498,,,
cg08437265,8.95E-05,3.18E-05,0.00498,,,
cg16911810,-0.000461077,0.000164016,0.00499,,,
cg25243261,3.55E-05,1.26E-05,0.00499,,,
cg07115623,-8.83E-05,3.14E-05,0.00499,,,
cg14291291,8.14E-05,2.90E-05,0.005,,,
cg11952433,0.000116192,4.13E-05,0.005,,,
cg01923891,-7.86E-05,2.80E-05,0.005,,,
cg18718844,-9.30E-05,3.31E-05,0.00501,,,
cg21587211,-9.78E-05,3.48E-05,0.00501,,,
cg18070504,-0.000237742,8.46E-05,0.00501,,,
cg24513067,0.000204451,7.28E-05,0.00501,,,
cg26557179,-0.000189031,6.73E-05,0.00501,,,
cg04522498,8.73E-05,3.11E-05,0.00502,,,
cg22713444,-0.000171278,6.10E-05,0.00502,,,
cg17156491,-0.000206147,7.34E-05,0.00503,,,
cg12561748,4.01E-05,1.43E-05,0.00503,,,
cg10673544,-0.000115412,4.11E-05,0.00503,,,
cg15447662,-0.000124587,4.44E-05,0.00503,,,
cg21109136,-4.41E-05,1.57E-05,0.00503,,,
cg15474754,0.000117222,4.17E-05,0.00503,,,
cg15859995,-0.000209577,7.46E-05,0.00503,,,
cg19219560,-3.85E-05,1.37E-05,0.00504,,,
cg15365950,4.76E-05,1.70E-05,0.00504,,,
cg05126388,-0.000185716,6.61E-05,0.00504,,,
cg16209664,-0.000123927,4.41E-05,0.00504,,,
cg21368154,0.000116108,4.13E-05,0.00504,,,
cg01388988,0.000284014,0.000101146,0.00504,,,
cg14950829,-0.000492624,0.000175453,0.00504,,,
cg08114617,0.000290715,0.000103543,0.00504,,,
cg23141183,-0.000155145,5.53E-05,0.00504,,,
cg05665202,6.45E-05,2.30E-05,0.00504,,,
cg09430954,9.34E-05,3.33E-05,0.00505,,,
cg22018083,0.000500681,0.00017835,0.00505,,,
cg14141877,-0.000218362,7.78E-05,0.00506,,,
cg14506722,0.000158534,5.65E-05,0.00506,,,
cg22872033,0.000301034,0.000107263,0.00506,,,
cg08195448,-9.33E-05,3.32E-05,0.00506,,,
cg18104148,0.000138004,4.92E-05,0.00506,,,
cg07852825,0.000282959,0.00010083,0.00506,,,
cg04414629,-0.000167752,5.98E-05,0.00507,,,
cg01868347,-0.000139151,4.96E-05,0.00507,,,
cg14846981,-9.12E-05,3.25E-05,0.00507,,,
cg01299496,3.92E-05,1.40E-05,0.00507,,,
cg14544999,-0.000126516,4.51E-05,0.00507,,,
cg12041429,0.000131156,4.67E-05,0.00507,,,
cg12935818,0.000483334,0.000172271,0.00507,,,
cg03584693,0.000179917,6.41E-05,0.00508,,,
cg22569523,-4.84E-05,1.73E-05,0.00508,,,
cg19958627,-0.000110213,3.93E-05,0.00508,,,
cg11205200,3.43E-05,1.22E-05,0.00509,,,
cg19645299,0.000103372,3.69E-05,0.00509,,,
cg14081270,0.000103378,3.69E-05,0.00509,,,
cg11073255,-0.000136042,4.85E-05,0.00509,,,
cg16693870,9.91E-05,3.53E-05,0.00509,,,
cg07795968,-0.00025791,9.20E-05,0.0051,,,
cg08535756,-0.000120606,4.30E-05,0.00511,,,
cg11584041,-6.36E-05,2.27E-05,0.00511,,,
cg06938063,-9.10E-05,3.25E-05,0.00511,,,
cg10937593,-9.58E-05,3.42E-05,0.00511,,,
cg01249202,0.00014518,5.18E-05,0.00511,,,
cg06012016,-8.80E-05,3.14E-05,0.00512,,,
cg13459104,0.000225988,8.06E-05,0.00512,,,
cg00735023,-0.00050552,0.000180386,0.00513,,,
cg05336067,-0.000131137,4.68E-05,0.00513,,,
cg26925688,-0.000110514,3.94E-05,0.00513,,,
cg10461088,-8.44E-05,3.01E-05,0.00513,,,
cg13474639,0.000339779,0.000121266,0.00513,,,
cg27635395,7.82E-05,2.79E-05,0.00513,,,
cg13221767,-0.000215762,7.70E-05,0.00514,,,
cg19524899,0.000138021,4.93E-05,0.00514,,,
cg00452133,0.000347301,0.000123972,0.00514,,,
cg23006204,0.000329908,0.000117767,0.00514,,,
cg04197823,5.08E-05,1.81E-05,0.00514,,,
cg14719959,-0.000141165,5.04E-05,0.00514,,,
cg13019092,8.23E-05,2.94E-05,0.00515,,,
cg22937354,-0.000749686,0.000267647,0.00515,,,
cg09288989,0.000140034,5.00E-05,0.00515,,,
cg16087826,-0.00012093,4.32E-05,0.00515,,,
cg19404184,-0.000117792,4.21E-05,0.00516,,,
cg26073542,-0.000146422,5.23E-05,0.00517,,,
cg06138422,-6.71E-05,2.40E-05,0.00517,,,
cg22160612,-0.000434751,0.000155296,0.00517,,,
cg13152651,-7.33E-05,2.62E-05,0.00517,,,
cg06820621,-8.55E-05,3.05E-05,0.00518,,,
cg14523841,-8.67E-05,3.10E-05,0.00518,,,
cg02896705,0.000160145,5.72E-05,0.00518,,,
cg18244708,-0.000104919,3.75E-05,0.00518,,,
cg02071439,4.51E-05,1.61E-05,0.00519,,,
cg00969680,-0.000143569,5.13E-05,0.00519,,,
cg00812861,6.88E-05,2.46E-05,0.00519,,,
cg05504354,-0.000272741,9.75E-05,0.00519,,,
cg15979150,0.000135242,4.83E-05,0.00519,,,
cg25628310,0.000191684,6.85E-05,0.0052,,,
cg00002449,-0.00011563,4.13E-05,0.0052,,,
cg11959316,-0.000127589,4.56E-05,0.0052,,,
cg11623861,7.21E-05,2.58E-05,0.0052,,,
cg24827071,-0.000342148,0.000122296,0.0052,,,
cg22987614,-9.93E-05,3.55E-05,0.0052,,,
cg15631192,0.000222283,7.95E-05,0.0052,,,
cg10501093,0.000554563,0.000198243,0.00521,,,
cg07436864,8.18E-05,2.92E-05,0.00521,,,
cg25724712,-7.65E-05,2.73E-05,0.00521,,,
cg11243173,0.000125944,4.50E-05,0.00521,,,
cg01757160,4.71E-05,1.68E-05,0.00521,,,
cg06468862,0.000131343,4.70E-05,0.00521,,,
cg23987322,0.000274337,9.81E-05,0.00521,,,
cg04612776,-5.16E-05,1.85E-05,0.00522,,,
cg04122019,-0.000110941,3.97E-05,0.00522,,,
cg01360119,0.000106716,3.82E-05,0.00522,,,
cg10160023,7.72E-05,2.76E-05,0.00522,,,
cg19921353,8.00E-05,2.86E-05,0.00522,,,
cg14548038,-0.000119085,4.26E-05,0.00522,,,
cg18467041,9.30E-05,3.33E-05,0.00523,,,
cg02484562,0.000110109,3.94E-05,0.00523,,,
cg00069261,6.51E-05,2.33E-05,0.00523,,,
cg16428008,5.88E-05,2.10E-05,0.00523,,,
cg16696645,6.22E-05,2.23E-05,0.00524,,,
cg17437181,-4.25E-05,1.52E-05,0.00524,,,
cg03162492,0.000118533,4.24E-05,0.00524,,,
cg01689311,-7.42E-05,2.65E-05,0.00524,,,
cg09676376,-0.000126398,4.52E-05,0.00524,,,
cg10993503,-0.000132607,4.74E-05,0.00525,,,
cg14543527,6.80E-05,2.43E-05,0.00525,,,
cg02091607,-0.000106855,3.82E-05,0.00525,,,
cg00643814,-8.86E-05,3.17E-05,0.00525,,,
cg14715098,-9.40E-05,3.36E-05,0.00525,,,
cg24997916,5.28E-05,1.89E-05,0.00526,,,
cg13877106,0.000328383,0.000117525,0.00526,,,
cg10559432,-7.96E-05,2.85E-05,0.00526,,,
cg03478916,-0.000107645,3.85E-05,0.00526,,,
cg18797132,0.000250253,8.96E-05,0.00527,,,
cg15509024,-0.000353562,0.000126565,0.00527,,,
cg25406166,-6.16E-05,2.21E-05,0.00527,,,
cg17463447,0.000240298,8.60E-05,0.00527,,,
cg06649681,-0.000171015,6.12E-05,0.00527,,,
cg12418357,-4.42E-05,1.58E-05,0.00527,,,
cg27216076,-0.000292666,0.000104794,0.00528,,,
cg02524112,9.23E-05,3.31E-05,0.00528,,,
cg05364122,-4.65E-05,1.67E-05,0.00528,,,
cg02721451,0.000154589,5.54E-05,0.00528,,,
cg27299406,4.64E-05,1.66E-05,0.00528,,,
cg24496021,0.000250865,8.98E-05,0.00528,,,
cg06012656,-8.56E-05,3.07E-05,0.00528,,,
cg21679730,9.99E-05,3.58E-05,0.00529,,,
cg23347799,9.77E-05,3.50E-05,0.00529,,,
cg10154971,0.000137735,4.93E-05,0.00529,,,
cg22573179,0.000117428,4.21E-05,0.0053,,,
cg10457985,7.89E-05,2.83E-05,0.0053,,,
cg06373648,0.000191242,6.85E-05,0.0053,,,
cg02096434,-3.14E-05,1.13E-05,0.00531,,,
cg09497409,0.000500207,0.000179213,0.00531,,,
cg03442534,0.000155925,5.59E-05,0.00531,,,
cg12805629,-0.000336253,0.00012049,0.00531,,,
cg11414507,7.23E-05,2.59E-05,0.00532,,,
cg27068012,-0.000133015,4.77E-05,0.00532,,,
cg04992576,9.40E-05,3.37E-05,0.00533,,,
cg24093028,9.57E-05,3.43E-05,0.00533,,,
cg25655336,7.16E-05,2.57E-05,0.00533,,,
cg01419679,-3.95E-05,1.42E-05,0.00533,,,
cg12915892,-0.000169976,6.09E-05,0.00534,,,
cg14085060,0.000105953,3.80E-05,0.00534,,,
cg27054514,7.99E-05,2.86E-05,0.00534,,,
cg22696814,-0.000142215,5.10E-05,0.00534,,,
cg21234123,0.000109455,3.93E-05,0.00535,,,
cg06012574,5.14E-05,1.84E-05,0.00535,,,
cg18845578,9.01E-05,3.23E-05,0.00535,,,
cg02928699,-0.000157245,5.64E-05,0.00536,,,
cg01048349,-0.000109716,3.94E-05,0.00536,,,
cg26166854,-0.000236664,8.49E-05,0.00536,,,
cg13403232,-0.000132974,4.77E-05,0.00536,,,
cg00577488,0.000143629,5.15E-05,0.00536,,,
cg05386508,4.81E-05,1.73E-05,0.00536,,,
cg25181507,5.11E-05,1.83E-05,0.00536,,,
cg20012366,0.00011967,4.29E-05,0.00536,,,
cg15698842,0.000120828,4.33E-05,0.00536,,,
cg00142482,0.000272506,9.78E-05,0.00537,,,
cg22855993,0.000119791,4.30E-05,0.00537,,,
cg05813380,6.47E-05,2.32E-05,0.00537,,,
cg15541008,-0.000358657,0.000128686,0.00537,,,
cg12014008,0.000252969,9.08E-05,0.00537,,,
cg19039481,0.000477913,0.000171484,0.00538,,,
cg22798873,6.84E-05,2.45E-05,0.00538,,,
cg21386611,9.96E-05,3.57E-05,0.00539,,,
cg08372680,7.02E-05,2.52E-05,0.00539,,,
cg06795203,-3.82E-05,1.37E-05,0.00539,,,
cg08127629,-8.84E-05,3.17E-05,0.0054,,,
cg17818837,-5.98E-05,2.15E-05,0.0054,,,
cg09146892,-0.000105907,3.80E-05,0.00541,,,
cg09326362,-4.55E-05,1.63E-05,0.00541,,,
cg27044506,0.00013367,4.80E-05,0.00541,,,
cg02945056,-0.000312582,0.000112259,0.00542,,,
cg24338920,0.000104573,3.76E-05,0.00542,,,
cg17392455,0.000139999,5.03E-05,0.00542,,,
cg04534697,-0.0005109,0.00018351,0.00542,,,
cg07750111,-5.10E-05,1.83E-05,0.00542,,,
cg19803131,9.63E-05,3.46E-05,0.00543,,,
cg04208787,-3.82E-05,1.37E-05,0.00543,,,
cg23473955,4.42E-05,1.59E-05,0.00543,,,
cg00409356,0.000326488,0.000117296,0.00543,,,
cg05039893,0.000392681,0.000141088,0.00544,,,
cg25418200,-7.00E-05,2.52E-05,0.00544,,,
cg10442157,-0.000133981,4.81E-05,0.00544,,,
cg00705805,-0.000110515,3.97E-05,0.00544,,,
cg15200412,0.000116951,4.20E-05,0.00544,,,
cg25354926,0.000157932,5.68E-05,0.00544,,,
cg00971933,-3.63E-05,1.30E-05,0.00544,,,
cg09950256,8.18E-05,2.94E-05,0.00545,,,
cg25333460,-6.70E-05,2.41E-05,0.00545,,,
cg05677249,-0.000233398,8.39E-05,0.00545,,,
cg01564671,-5.85E-05,2.10E-05,0.00545,,,
cg12643406,-0.000190041,6.83E-05,0.00545,,,
cg27064125,-4.85E-05,1.74E-05,0.00545,,,
cg11041994,-0.000110784,3.98E-05,0.00545,,,
cg01882930,-0.000120107,4.32E-05,0.00545,,,
cg18770345,-5.42E-05,1.95E-05,0.00546,,,
cg24751154,0.000157398,5.66E-05,0.00546,,,
cg02303805,0.000370683,0.00013325,0.00546,,,
cg13826452,0.000263674,9.48E-05,0.00546,,,
cg02559274,-8.72E-05,3.13E-05,0.00546,,,
cg05483388,0.000141279,5.08E-05,0.00546,,,
cg02897667,0.00040115,0.000144212,0.00546,,,
cg18304696,9.59E-05,3.45E-05,0.00546,,,
cg23385718,0.000225118,8.09E-05,0.00547,,,
cg26354882,0.000122559,4.41E-05,0.00547,,,
cg09259581,6.47E-05,2.33E-05,0.00548,,,
cg04857472,-0.000110846,3.99E-05,0.00548,,,
cg09086761,5.95E-05,2.14E-05,0.00548,,,
cg11846618,8.36E-05,3.01E-05,0.00548,,,
cg24879209,-0.000334539,0.000120306,0.00548,,,
cg07824907,0.000248195,8.93E-05,0.00548,,,
cg04822973,-7.43E-05,2.67E-05,0.00549,,,
cg12146763,0.000145633,5.24E-05,0.00549,,,
cg24184350,4.83E-05,1.74E-05,0.00549,,,
cg10766021,0.000129705,4.67E-05,0.00549,,,
cg24856456,-9.41E-05,3.38E-05,0.00549,,,
cg06254356,-0.000114345,4.11E-05,0.00549,,,
cg05253410,0.000217656,7.83E-05,0.00549,,,
cg03850234,8.80E-05,3.17E-05,0.00549,,,
cg02512860,0.000195051,7.02E-05,0.0055,,,
cg23387597,-9.84E-05,3.54E-05,0.0055,,,
cg21943418,-0.000158801,5.71E-05,0.0055,,,
cg25463428,5.51E-05,1.98E-05,0.00551,,,
cg19881032,-8.89E-05,3.20E-05,0.00551,,,
cg20338276,-0.000164992,5.94E-05,0.00552,,,
cg16793274,8.09E-05,2.91E-05,0.00552,,,
cg03095379,-3.97E-05,1.43E-05,0.00552,,,
cg22286382,-0.000257974,9.29E-05,0.00553,,,
cg08177968,-9.98E-05,3.59E-05,0.00553,,,
cg20343859,0.00013453,4.84E-05,0.00553,,,
cg18707501,0.000191943,6.91E-05,0.00553,,,
cg01315092,0.000160777,5.79E-05,0.00553,,,
cg05691004,0.000239914,8.64E-05,0.00553,,,
cg18977283,-0.000162141,5.84E-05,0.00553,,,
cg14455925,9.14E-05,3.29E-05,0.00553,,,
cg13442749,-0.000250536,9.02E-05,0.00554,,,
cg00498804,-0.00022277,8.02E-05,0.00554,,,
cg27603338,-0.000325494,0.00011721,0.00554,,,
cg08095345,0.000123548,4.45E-05,0.00554,,,
cg18405079,-0.000123841,4.46E-05,0.00554,,,
cg13897564,5.50E-05,1.98E-05,0.00555,,,
cg14666473,-6.76E-05,2.43E-05,0.00555,,,
cg02744524,-0.000289075,0.000104126,0.00556,,,
cg11451043,0.000125851,4.53E-05,0.00556,,,
cg25497487,5.86E-05,2.11E-05,0.00556,,,
cg21057228,-6.61E-05,2.38E-05,0.00556,,,
cg14222657,6.90E-05,2.49E-05,0.00556,,,
cg04884111,8.54E-05,3.08E-05,0.00557,,,
cg11062635,-5.26E-05,1.90E-05,0.00557,,,
cg05628702,-0.000228665,8.24E-05,0.00557,,,
cg04379642,-0.000136189,4.91E-05,0.00557,,,
cg12197254,-5.76E-05,2.08E-05,0.00557,,,
cg14480560,0.000114746,4.14E-05,0.00558,,,
cg02815102,-0.000298775,0.000107675,0.00558,,,
cg20171711,-7.33E-05,2.64E-05,0.00558,,,
cg15309421,0.000344622,0.000124204,0.00558,,,
cg01691104,-0.000364764,0.000131468,0.00558,,,
cg01477963,-3.98E-05,1.43E-05,0.00559,,,
cg11705651,0.000330833,0.000119244,0.00559,,,
cg08882271,5.21E-05,1.88E-05,0.00559,,,
cg27376287,-3.33E-05,1.20E-05,0.00559,,,
cg05468064,0.000311592,0.000112319,0.00559,,,
cg17792849,9.44E-05,3.40E-05,0.00559,,,
cg19269807,7.80E-05,2.81E-05,0.00559,,,
cg08162337,-6.84E-05,2.47E-05,0.0056,,,
cg03646297,0.000157266,5.67E-05,0.0056,,,
cg11952604,-5.81E-05,2.09E-05,0.0056,,,
cg15930025,4.39E-05,1.58E-05,0.0056,,,
cg23985214,7.88E-05,2.84E-05,0.00561,,,
cg23588553,4.95E-05,1.79E-05,0.00561,,,
cg22252026,-0.000121451,4.38E-05,0.00561,,,
cg03655771,0.000149234,5.38E-05,0.00561,,,
cg25378769,-4.50E-05,1.62E-05,0.00562,,,
cg11250773,-0.000136071,4.91E-05,0.00562,,,
cg21406144,-0.00016241,5.86E-05,0.00563,,,
cg02533235,5.16E-05,1.86E-05,0.00563,,,
cg18494672,9.95E-05,3.59E-05,0.00563,,,
cg20244474,-5.96E-05,2.15E-05,0.00563,,,
cg06811778,-8.04E-05,2.90E-05,0.00563,,,
cg05889222,0.000113277,4.09E-05,0.00563,,,
cg20584203,-0.000306872,0.000110718,0.00563,,,
cg22892237,7.54E-05,2.72E-05,0.00564,,,
cg20073910,-5.84E-05,2.11E-05,0.00564,,,
cg17208748,0.000457424,0.000165049,0.00564,,,
cg20358275,0.000138719,5.01E-05,0.00564,,,
cg22186380,-0.000182058,6.57E-05,0.00564,,,
cg06716568,-6.67E-05,2.41E-05,0.00564,,,
cg20364660,8.96E-05,3.23E-05,0.00564,,,
cg11152829,-0.000165339,5.97E-05,0.00564,,,
