cpg,beta,p
cg06363569,0.098549199,1.98336E-05
cg24097153,-0.259318155,1.98341E-05
cg26485825,0.144040132,1.98521E-05
cg13543375,0.157514089,1.98884E-05
cg16187125,0.155865391,1.99056E-05
cg00156756,0.225866675,0.000019916
cg03176993,-0.149581143,1.99218E-05
cg27097542,-0.260528948,1.99219E-05
cg17137380,-0.183571978,1.99385E-05
cg04008601,0.164470922,1.99403E-05
cg26492833,0.243148946,1.99518E-05
cg12311837,-0.183389048,1.99549E-05
cg25986403,0.127128142,1.99596E-05
cg25112312,0.155165632,1.99599E-05
cg26484621,-0.201922563,1.99939E-05
cg07914822,0.149132019,0.000020002
cg22281644,0.122660774,2.00062E-05
cg14254918,-0.396614861,2.00132E-05
cg23063986,-0.283667271,2.00572E-05
cg03031660,-0.809535777,2.00686E-05
cg17729572,0.175694008,2.00765E-05
cg20890156,-0.183719706,2.00774E-05
cg14766198,0.136443464,2.00962E-05
cg09318508,0.16525929,2.01014E-05
cg04533623,-0.152692725,2.01095E-05
cg12443195,-0.201754824,2.01257E-05
cg17332338,-0.332204315,2.01371E-05
cg03329539,-0.195184132,2.01475E-05
cg13316587,0.110500158,2.01492E-05
cg05025071,-0.228717975,2.01559E-05
cg10208457,0.19116439,2.01578E-05
cg09791055,0.222180089,2.01638E-05
cg18482175,-0.2884687,2.01705E-05
cg12049367,0.160816424,0.000020172
cg08929083,-0.223404906,2.01724E-05
cg06232807,0.162085629,2.01891E-05
cg06177599,-0.187494393,2.01894E-05
cg12885832,-0.197282232,2.01913E-05
cg24499517,-0.202572728,2.01997E-05
cg16114651,0.128584035,2.02009E-05
cg13672843,-0.261426697,2.02011E-05
cg03801300,-0.285249985,2.02018E-05
cg05205664,0.189993768,2.02128E-05
cg02909042,-0.319490548,2.02179E-05
cg07039180,0.144961152,2.02189E-05
cg10196289,-0.179100401,0.000020219
cg09538921,0.147738651,2.02303E-05
cg25296860,-0.267524704,2.02342E-05
cg11168614,-0.214206645,2.02638E-05
cg13826636,0.381367333,2.02793E-05
cg06728551,-0.170694434,2.02883E-05
cg07318453,0.33228289,2.02916E-05
cg01868612,0.169674354,2.03073E-05
cg24304618,-0.511379637,2.03155E-05
cg20886263,0.150875472,2.03215E-05
cg23474794,-0.226228379,2.03266E-05
cg16384170,0.376928345,2.03487E-05
cg08913922,0.21106793,2.03528E-05
cg18745406,-0.23970292,2.03529E-05
cg17170741,0.186199012,2.03633E-05
cg13430189,-0.1450204,2.03729E-05
cg16805150,-0.295518055,2.03753E-05
cg03447557,-0.138400251,2.03754E-05
cg09518245,0.18522557,2.04137E-05
cg07086179,-0.111788106,2.04309E-05
cg19890834,-0.185120859,2.04532E-05
cg23756173,-0.190174759,2.04624E-05
cg04870523,0.156041066,2.04644E-05
cg04926827,0.151630869,2.04645E-05
cg10581449,0.144705948,2.04656E-05
cg13129662,-0.400319659,2.04769E-05
cg17837485,0.229735291,2.04827E-05
cg18171392,-0.21818342,0.000020492
cg18716486,-0.126408876,2.05096E-05
cg00387156,0.124702909,2.05132E-05
cg16370446,-0.691548144,2.05156E-05
cg18124201,-0.27453639,2.05229E-05
cg26490839,-0.357506172,2.05271E-05
cg06251590,-0.132568738,2.05416E-05
cg08951907,-0.299829545,2.05459E-05
cg18404281,0.198087413,2.05508E-05
cg00693222,-0.145921047,2.05607E-05
cg13703437,-0.202708019,2.05674E-05
cg15188491,-0.211789344,0.000020572
cg08903333,-0.216189491,2.05732E-05
cg16684117,-0.225384281,2.05814E-05
cg17126882,-0.128477132,2.05868E-05
cg14204791,-0.243761889,2.05931E-05
cg01231779,-0.137431985,2.06024E-05
cg06367693,0.156574943,2.06056E-05
cg18218855,0.225191054,2.06184E-05
cg20031900,-0.150361779,2.06227E-05
cg06456071,0.203713523,2.06242E-05
cg19925054,-0.156685841,2.06533E-05
cg02367949,-0.215607426,2.06601E-05
cg26341831,0.178329624,2.06782E-05
cg01825986,0.193055092,2.06866E-05
cg25629790,-0.162939611,2.06897E-05
cg23459643,-0.472837215,2.07036E-05
cg05507894,0.164252436,2.07066E-05
cg16836995,-0.216372929,2.07127E-05
cg13915803,0.114731573,2.07426E-05
cg00843339,0.184797334,2.07565E-05
cg25453430,-0.300542838,2.07578E-05
cg03920999,-0.23566817,2.07755E-05
cg02680710,-0.292995216,2.07791E-05
cg03460049,0.24858749,2.07913E-05
cg04005677,0.177806947,2.08019E-05
cg00779477,0.243720304,2.08042E-05
cg17237086,0.128684072,2.08188E-05
cg05113840,0.213192057,2.08248E-05
cg17368114,-0.128140968,2.08619E-05
cg20660171,-0.175039883,2.08622E-05
cg10608842,-0.204406025,2.08756E-05
cg24679082,0.124735914,0.000020901
cg09983915,-0.193544357,2.09021E-05
cg27198931,-0.232026703,2.09049E-05
cg25324047,-0.245547595,0.000020925
cg15651941,0.169508551,2.09263E-05
cg13048512,0.160410011,2.09315E-05
cg25338577,0.140680919,2.09451E-05
cg17500403,-0.149521237,2.09462E-05
cg19177627,0.180748523,2.09522E-05
cg05215004,-0.272044458,2.09712E-05
cg07492320,-0.155765542,2.09724E-05
cg18153326,-0.492217654,2.09785E-05
cg00080118,-0.59957434,2.09826E-05
cg08192285,0.168596212,2.09898E-05
cg21026086,0.162933569,2.09933E-05
cg03588376,-0.243515436,2.10033E-05
cg09137423,-0.11404202,2.10156E-05
cg27391780,-0.258198662,2.10166E-05
cg17316300,0.109139369,2.10269E-05
cg17147776,-0.307098806,2.10318E-05
cg19044674,-0.214268454,2.10381E-05
cg26769700,0.187883009,2.10721E-05
cg02908709,-0.290816754,2.10724E-05
cg17561030,0.119321276,2.10748E-05
cg23653667,0.126296534,0.000021089
cg26662410,-0.216037091,2.10974E-05
cg12800915,0.142467952,2.10986E-05
cg22836370,0.13687034,2.11072E-05
cg21332495,-0.249249093,2.11158E-05
cg20609803,-0.230714446,2.11211E-05
cg11808757,-0.161616395,2.11217E-05
cg10640371,-0.197168424,2.11222E-05
cg14647287,-0.201379545,0.000021133
cg11725009,0.19871853,0.000021142
cg10245608,0.143906385,2.11447E-05
cg07564563,-0.326672673,2.11551E-05
cg26681912,-0.614264414,2.11576E-05
cg12063992,-0.237818618,2.11586E-05
cg01320780,0.117819425,2.11617E-05
cg04547425,-0.187587408,2.11659E-05
cg03813443,0.349554016,2.11716E-05
cg00786201,0.165942021,2.11756E-05
cg20793089,-0.242887042,2.12081E-05
cg06348477,0.213247461,2.12123E-05
cg24927465,-0.087362801,2.12147E-05
cg07617384,-0.334750153,2.12277E-05
cg23474268,-0.173262619,2.12392E-05
cg24075113,-0.440293027,2.12446E-05
cg21706229,0.161949362,0.000021266
cg02616975,0.16374739,0.000021268
cg15032638,-0.259259346,2.12703E-05
cg05941027,0.10111737,2.12707E-05
cg09547767,-0.326241194,2.12713E-05
cg26396370,-0.203119782,2.12758E-05
cg03082779,-0.257734322,2.12877E-05
cg20817824,0.20803204,2.12941E-05
cg13241473,0.136647404,0.000021299
cg07402729,-0.380817241,2.13102E-05
cg09842285,0.186735549,2.13126E-05
cg16366862,-0.122930691,2.13153E-05
cg23676151,0.160306893,2.13252E-05
cg27530209,0.164529892,2.13607E-05
cg17100218,-0.18263011,2.13636E-05
cg06419400,0.113706833,0.000021408
cg02711872,-0.179761787,2.14124E-05
cg22676401,0.222309418,2.14156E-05
cg05602987,0.162252622,0.000021429
cg00784718,-0.272858645,2.14439E-05
cg20150887,-0.195406664,0.000021449
cg01162436,-0.243267488,2.14533E-05
cg19661328,0.245054146,2.14541E-05
cg20931033,-0.175801797,2.14719E-05
cg22395299,0.343526864,2.14798E-05
cg18531175,0.167988075,2.14815E-05
cg15621697,0.121469758,2.15038E-05
cg06853376,0.230171346,2.15183E-05
cg22376704,-0.379354312,0.000021521
cg23125898,0.185127254,0.000021546
cg00152637,0.149055274,2.15561E-05
cg15130433,-0.252579957,2.15854E-05
cg07846081,0.1159656,2.16012E-05
cg15201635,0.153856998,2.16043E-05
cg20899713,0.096646931,2.16046E-05
cg02232536,0.163748937,2.16171E-05
cg26319641,0.098514355,2.16244E-05
cg08427717,0.14696765,2.16465E-05
cg00851028,0.135432032,2.16483E-05
cg07405021,-0.265517306,2.16485E-05
cg22817042,0.313537967,2.16697E-05
cg26630791,-0.237157501,2.16773E-05
cg13570831,-0.239146025,2.16778E-05
cg06415906,0.178634185,2.17006E-05
cg23251970,0.358420818,2.17022E-05
cg00295206,0.149472943,2.17105E-05
cg02431704,0.178873865,2.17159E-05
cg26298038,-0.497151821,2.17234E-05
cg09161758,0.098454561,2.17266E-05
cg14119616,-0.327421289,2.17333E-05
cg23277061,0.126023093,2.17414E-05
cg15700582,-0.242769993,2.17512E-05
cg27493649,0.160652033,2.17569E-05
cg26373379,0.234893744,2.17591E-05
cg00992117,0.291495494,2.17653E-05
cg04077199,-0.335539734,2.17748E-05
cg14186816,0.130565506,2.17798E-05
cg00649906,0.101814227,2.17873E-05
cg07129696,0.153750139,2.17955E-05
cg20260663,-0.202898296,2.17958E-05
cg03267160,-0.344769322,2.18002E-05
cg01069468,0.124135961,2.18074E-05
cg06159603,0.187535778,2.18117E-05
cg18113453,0.09444693,2.18163E-05
cg13777150,0.138384309,2.18167E-05
cg26587051,-0.320259447,0.000021826
cg03926751,-0.196684133,2.18298E-05
cg04027074,-0.25614676,2.18384E-05
cg17809284,0.191592069,2.18452E-05
cg25365783,-0.252286644,0.000021862
cg03742003,0.148651778,0.000021886
cg05639310,-0.190349253,2.19127E-05
cg19784816,0.139685497,2.19201E-05
cg10343233,-0.210091103,0.000021927
cg13962513,-0.4015296,2.19375E-05
cg11025604,-0.201071149,2.19467E-05
cg17344091,-0.288015742,2.19478E-05
cg18566594,0.158513684,2.19611E-05
cg21931212,0.156523303,2.19824E-05
cg16692998,0.404687282,2.19838E-05
cg04560979,-0.165823073,2.19844E-05
cg21870038,0.164225326,2.19888E-05
cg01686767,0.157020671,2.19938E-05
cg06100973,-0.33133197,2.20031E-05
cg03948928,-0.212687561,2.20273E-05
cg00750684,0.178027313,2.20278E-05
cg20950465,-0.073569827,2.20367E-05
cg04525852,-0.20907628,2.20615E-05
cg06330618,-0.215255896,2.20659E-05
cg15518345,0.135066301,2.20765E-05
cg05445588,-0.139139272,2.20945E-05
cg24211657,-0.268273358,2.21062E-05
cg17014086,0.165795979,2.21298E-05
cg25183890,-0.208777089,2.21344E-05
cg10130180,0.128343399,2.21698E-05
cg15994604,-0.267909185,2.22108E-05
cg05642446,-0.183813699,2.22176E-05
cg16636756,0.169696375,2.22263E-05
cg18718349,-0.096688352,2.22307E-05
cg26432961,0.124039917,2.22312E-05
cg09211938,-0.243500558,2.22401E-05
cg22603562,0.147042357,2.22417E-05
cg21220063,0.142087531,2.22544E-05
cg21035142,0.18734713,2.22614E-05
cg07953670,-0.288369468,2.22655E-05
cg25137918,0.130052337,2.22663E-05
cg24761366,0.216772358,2.22697E-05
cg24721964,-0.20891445,2.22746E-05
cg26496372,-0.20540353,2.22756E-05
cg01013737,-0.483988891,2.22877E-05
cg14042131,-0.387591673,2.22903E-05
cg10768318,0.173668724,2.22929E-05
cg00103685,0.148176685,2.22952E-05
cg11263420,-0.190439336,2.22971E-05
cg24701780,0.141124515,2.22989E-05
cg16263943,-0.184513314,2.22989E-05
cg11199428,0.235741139,2.23005E-05
cg00654296,0.113302029,2.23009E-05
cg02635468,-0.165779994,0.000022314
cg24337151,0.148989051,2.23149E-05
cg26896762,0.146966312,2.23205E-05
cg07087859,0.146642182,2.23238E-05
cg00389713,-0.283049615,2.23323E-05
cg04475298,-0.183420796,2.23438E-05
cg10794799,-0.196874169,2.23695E-05
cg05710997,0.13055985,2.23813E-05
cg00905101,-0.289716686,2.24065E-05
cg12655621,-0.371810041,2.24091E-05
cg13740482,0.194238179,2.24105E-05
cg06913869,-0.241492229,0.000022411
cg12474983,0.15457294,2.24121E-05
cg21703988,0.140427709,0.000022423
cg15778350,-0.189365805,2.24242E-05
cg15073853,-0.198104899,2.24248E-05
cg04943250,0.156451095,2.24287E-05
cg01623718,0.125114094,2.24375E-05
cg23732368,-0.11820283,2.24488E-05
cg22590258,0.137935394,2.24497E-05
cg11455862,0.164819979,2.24555E-05
cg03822754,0.123890048,0.000022456
cg24493940,0.146584582,2.24569E-05
cg03671660,-0.38401775,2.24609E-05
cg22976224,0.214763343,2.24644E-05
cg07165616,0.148365133,2.24654E-05
cg03190267,0.160857617,2.24711E-05
cg00108277,0.197278815,2.24766E-05
cg08740748,-0.204389446,2.24794E-05
cg01773760,-0.144473992,0.000022484
cg10897648,0.142509328,2.24913E-05
cg18786969,0.234826077,2.24945E-05
cg00019151,0.156569052,2.24963E-05
cg09118932,0.223538609,2.25073E-05
cg06129794,0.18676015,2.25184E-05
cg13396713,-0.185960117,2.25264E-05
cg16762030,-0.220980479,2.25305E-05
cg22965663,-0.444978835,0.000022553
cg00410199,0.151236105,2.25568E-05
cg23517015,-0.121546395,2.25632E-05
cg07878171,-0.246955549,2.25673E-05
cg23069677,-0.752272351,2.25735E-05
cg06986543,0.155539724,2.25763E-05
cg13698613,0.115676368,2.25926E-05
cg27075917,0.090859758,2.26212E-05
cg21610192,0.140486748,2.26237E-05
cg21821982,-0.198943094,2.26301E-05
cg16182055,0.319578899,2.26402E-05
cg09306675,-0.193849078,0.000022646
cg13008174,-0.304094855,2.26472E-05
cg04107140,0.331041914,0.000022649
cg00278692,0.314202312,2.26547E-05
cg21281001,-0.267105085,2.26615E-05
cg25380352,0.143779268,2.26819E-05
cg26158150,-0.163864896,2.26885E-05
cg05070558,0.197579163,2.26965E-05
cg16417416,0.11696207,0.000022698
cg09664684,0.27048355,2.27013E-05
cg23078928,0.16834983,2.27157E-05
cg03871824,0.311740776,0.000022719
cg01687878,0.171866773,2.27299E-05
cg10408731,-0.169652586,2.27351E-05
cg26407309,0.101849041,2.27416E-05
cg19780250,0.114052104,0.000022753
cg18191248,0.196973604,2.27593E-05
cg06758158,-0.127924485,2.27639E-05
cg10801213,0.157933141,0.00002278
cg01611679,0.085612979,2.27824E-05
cg15139906,-0.220738592,2.27912E-05
cg25651783,0.173234668,2.27982E-05
cg20891060,0.10961984,2.28222E-05
cg10538454,0.127186694,2.28311E-05
cg16149628,-0.310408948,2.28311E-05
cg22186574,0.173263939,2.28403E-05
cg03370588,0.157637649,2.28431E-05
cg11799072,0.135131091,2.28531E-05
cg13416901,-0.468446846,0.000022868
cg01313622,0.237185394,2.28809E-05
cg24588482,0.303900443,2.28815E-05
cg12448198,-0.150854475,2.28867E-05
ch.8.143138149R,-0.348664534,2.28882E-05
cg24123679,-0.152990039,2.28891E-05
cg18145505,0.120610618,0.000022892
cg08626943,-0.248886365,2.28921E-05
cg14392746,0.157638876,2.28965E-05
cg00022858,0.173862074,2.29262E-05
cg14364094,-0.213353593,2.29529E-05
cg23288818,-0.154545164,2.29668E-05
cg02325324,-0.145854389,2.29757E-05
ch.6.34361150R,-0.166949406,2.29861E-05
cg01456938,-0.433689427,2.29869E-05
cg00353923,-0.195579466,2.29884E-05
cg03003218,0.16413851,2.30001E-05
cg06249747,0.170989601,2.30025E-05
cg05441651,-0.325214365,2.30079E-05
cg02037503,-0.171164388,2.30155E-05
cg15529532,-0.206858437,2.30225E-05
cg25938803,-0.232497547,2.30353E-05
cg07918176,-0.18911242,2.30484E-05
cg21050416,0.105291456,2.30812E-05
cg00590869,-0.216445567,2.30845E-05
cg06372929,0.152014601,2.30862E-05
cg08733739,0.157917336,2.31321E-05
cg05244136,-0.46334998,2.31359E-05
cg18255595,-0.284647378,2.31484E-05
cg04528152,-0.225703925,0.000023159
cg14407494,0.15579713,2.31668E-05
cg21190228,-0.265764782,0.000023171
cg07667295,-0.2532771,2.31736E-05
cg14804635,-0.399784628,2.31852E-05
cg15677384,0.210304979,2.32104E-05
cg17173896,-0.134143603,2.32129E-05
cg25258291,0.156409493,2.32313E-05
cg02267795,0.223545179,2.32338E-05
cg01353608,-0.300970433,2.32346E-05
cg10543374,-0.142165123,2.32509E-05
cg23948080,-0.520410809,2.32515E-05
cg03065467,0.131526847,2.32521E-05
cg03239638,0.189037571,2.32565E-05
cg13936261,0.162980721,0.000023257
cg22505891,-0.410667987,2.32622E-05
cg12821546,0.131753591,2.32667E-05
cg14473344,-0.175488877,2.32706E-05
cg23048068,-0.175658408,2.32791E-05
cg16832648,-0.185823429,2.32885E-05
cg13434975,0.19938025,2.32983E-05
cg18830052,-0.610479769,2.32994E-05
cg23610575,0.190386287,2.33116E-05
cg07960450,-0.272858204,2.33253E-05
cg22669060,-0.504769305,0.000023343
cg06235429,0.125543317,2.33489E-05
cg19282742,-0.271006261,2.33543E-05
cg10474350,0.22765835,2.33564E-05
cg12219570,0.164605515,2.33701E-05
cg06122697,0.106315321,2.33743E-05
cg15107884,-0.173454983,2.33797E-05
cg18162528,-0.289585143,2.34051E-05
cg19642148,-0.187586457,2.34152E-05
cg26218698,0.125099793,2.34411E-05
cg02297801,-0.122193042,2.34419E-05
cg05180153,-0.171341085,2.34459E-05
cg05527869,0.171253707,2.34482E-05
cg01507128,0.147505799,2.34498E-05
cg02927519,0.099783706,2.34581E-05
cg08700690,-0.265155924,2.34608E-05
cg05469916,0.394055877,2.34622E-05
cg01553063,0.269807126,2.34682E-05
cg10247383,0.158329779,2.34707E-05
cg06070324,-0.244982513,2.34902E-05
cg16721194,-0.207505124,2.34977E-05
cg11736657,-0.061836722,2.35238E-05
cg08721831,-0.294412192,2.35333E-05
cg24199112,0.211617179,2.35425E-05
cg04432597,-0.22028615,2.35478E-05
cg02563962,0.138913114,2.35727E-05
cg06719445,-0.27071046,2.35738E-05
cg25733708,0.130449119,2.35834E-05
cg11338389,-0.641167857,2.35849E-05
cg24678502,-0.404586464,2.35876E-05
cg16433800,0.240542142,2.35887E-05
cg05191891,-0.12435865,2.35987E-05
cg27235148,0.169687479,2.36015E-05
cg23168870,0.291270024,2.36249E-05
cg13799898,-0.34761626,2.36321E-05
cg15837212,0.148632694,2.36366E-05
cg10250663,-0.24454732,2.36471E-05
cg05928849,-0.220857075,2.36568E-05
cg02639929,-0.138627127,2.36612E-05
cg09661337,-0.226046793,2.36715E-05
cg17163752,0.142985763,2.36796E-05
cg03458957,0.124367362,2.36803E-05
cg04909941,0.230343363,2.36815E-05
cg14221460,0.121165104,2.36876E-05
cg24397815,-0.424724022,2.36921E-05
cg01766368,-0.15662038,2.37009E-05
cg01577821,0.127843962,2.37142E-05
cg19454959,0.137413758,2.37153E-05
cg09763373,-0.273855574,2.37172E-05
cg22963554,-0.331278945,2.37239E-05
cg07880727,-0.194032008,2.37249E-05
cg00435006,-0.182836078,2.37303E-05
cg17837076,0.138874599,2.37436E-05
cg26163375,-0.37147478,2.37607E-05
cg13670448,-0.208620866,2.37616E-05
cg12011897,0.123270448,2.37637E-05
cg09278656,-0.199632116,2.37779E-05
cg26872706,-0.228644321,2.37794E-05
cg03729431,-0.280122157,2.37972E-05
cg07816287,0.247272157,2.38067E-05
cg20347705,-0.240181028,2.38186E-05
cg09258878,0.148201802,2.38222E-05
cg16269364,0.179059592,0.00002383
cg03269060,-0.281632795,0.00002384
cg05207583,0.127414805,2.38527E-05
cg11819799,-0.459769367,0.000023873
cg01896999,0.184195449,2.38752E-05
cg12517394,-0.310940852,2.38756E-05
cg00587466,0.190738745,0.000023883
cg25163476,0.120137015,2.38881E-05
cg24756756,-0.328588502,2.38888E-05
cg09020181,0.148389771,2.39237E-05
cg00054408,0.259741,2.39259E-05
cg14304515,-0.18192624,2.39414E-05
cg15434292,0.114550983,0.000023942
cg17829673,0.186510461,2.39459E-05
cg14146751,0.143917445,0.000023971
cg20840825,0.23005283,2.39911E-05
cg16243665,-0.338535708,2.39918E-05
cg00340855,-0.155851234,2.39925E-05
cg26177213,-0.181645189,2.39987E-05
cg12936983,-0.193875013,2.40103E-05
cg01182555,-0.442095689,0.000024012
cg07458698,-0.406808942,2.40137E-05
cg20933631,0.132988867,2.40376E-05
cg15410903,-0.213552417,2.40498E-05
cg19312935,-0.396813119,2.40592E-05
cg05667838,0.114556244,2.40605E-05
cg05439368,-0.176072531,2.40725E-05
cg06085579,0.309525391,2.41023E-05
cg20941453,-0.16514656,2.41117E-05
cg02790177,0.141018874,2.41165E-05
cg20730894,0.196565276,2.41329E-05
cg10541361,-0.407557895,2.41626E-05
cg02338222,0.148997156,2.41662E-05
cg04231772,-0.196302809,2.41859E-05
cg16560711,0.148912938,2.41886E-05
cg08367804,-0.284544946,2.41911E-05
cg01228636,0.112772659,2.41991E-05
cg16488974,0.187408556,2.42064E-05
cg02749463,-0.132112903,0.000024215
cg07707031,-0.415582245,2.42354E-05
cg00841693,-0.219696493,0.000024238
cg24063039,0.142288569,2.42455E-05
cg02397073,-0.171535346,2.42712E-05
cg06944257,-0.173856373,2.42734E-05
cg13313916,0.170129151,2.42974E-05
cg26633373,-0.300594117,2.42996E-05
cg03658236,-0.195509391,2.43023E-05
cg15527643,-0.160917506,2.43045E-05
cg24947163,-0.270591105,0.000024308
cg23771366,-0.259485533,2.43109E-05
cg04223366,-0.371959307,2.43147E-05
cg09489757,0.145625343,2.43345E-05
cg06135139,0.19475314,2.43458E-05
cg10837429,-0.178961546,2.43547E-05
cg19646897,0.207548112,2.43669E-05
cg03074126,0.103528571,2.43671E-05
cg10830518,-0.224750166,2.43824E-05
cg01165776,0.129015914,2.43886E-05
cg09489567,0.139092287,2.43903E-05
cg11915672,0.134422509,2.44042E-05
cg17354052,0.1511232,2.44141E-05
cg01538522,0.160080963,2.44175E-05
cg24620635,0.142772956,2.44185E-05
cg14376275,0.275794453,2.44189E-05
cg19931922,0.154866047,0.000024437
cg07256113,0.135392747,2.44782E-05
cg03513962,0.206038266,0.00002448
cg04340095,-0.298300539,2.44852E-05
cg24099074,0.365843278,2.44893E-05
cg26766798,0.272668014,2.44926E-05
cg14131755,-0.21258622,2.44927E-05
cg04577718,-0.184050863,2.45155E-05
cg24470880,0.133634661,2.45304E-05
cg22358291,0.1196751,2.45458E-05
cg13365543,-0.201123871,2.45515E-05
cg19116172,-0.170130624,2.45539E-05
cg11180667,-0.211053406,2.45556E-05
cg03969724,-0.116899512,2.45561E-05
cg07997493,0.183084417,2.45777E-05
cg03451574,0.149698999,2.45814E-05
cg00066854,-0.280318583,2.45822E-05
cg22153940,-0.106458299,2.46192E-05
cg04882003,0.233294671,2.46258E-05
cg19262019,-0.277298191,2.46277E-05
cg18037578,0.190221575,2.46287E-05
cg13291004,-0.305393352,2.46382E-05
cg08706873,0.177643049,0.000024641
cg17177755,-0.36280361,2.46458E-05
cg03419278,-0.259171545,2.46788E-05
cg24441068,-0.463744917,2.46995E-05
cg04411201,-0.164171218,2.47044E-05
cg16803520,0.195253996,0.000024713
cg13841742,0.112073489,2.47188E-05
ch.5.23338039R,0.1313841,2.47296E-05
cg02776659,0.2002076,2.47344E-05
cg26561196,-0.230657437,0.000024736
cg10828337,-0.203745169,2.47419E-05
cg00661010,-0.142742359,2.47456E-05
cg00702872,0.090694343,2.47475E-05
cg12302830,0.164960789,2.47645E-05
cg24229819,-0.177300619,2.47717E-05
cg18963390,-0.203725443,2.48013E-05
cg21171130,-0.294656817,0.000024812
cg16715692,-0.304279009,2.48307E-05
cg07318158,0.112181781,2.48361E-05
cg16443152,-0.166796045,2.48369E-05
cg08080985,0.151517846,0.000024855
cg26954101,-0.111565736,2.48627E-05
cg16573136,0.170428452,2.48664E-05
cg26220419,-0.578098847,2.48713E-05
cg00398500,0.159370507,2.48727E-05
cg05188549,0.112603878,2.48886E-05
cg04986015,-0.27727135,2.49075E-05
cg21776794,0.178007635,2.49177E-05
cg26246740,-0.319458699,2.49346E-05
cg03174521,-0.189674592,0.000024936
cg02734527,-0.193461842,2.49448E-05
cg18491080,-0.224999837,2.49539E-05
cg17458436,-0.305807262,2.49919E-05
cg16163324,-0.096338856,2.49959E-05
cg03553547,0.122604914,2.50006E-05
cg14426688,0.21723261,2.50023E-05
cg23345642,0.17235065,2.50069E-05
cg17120143,-0.237794066,2.50186E-05
cg06965842,0.132017552,2.50208E-05
cg14977037,0.174444909,2.50241E-05
cg12659159,0.209603846,2.50492E-05
cg24598330,-0.236447389,2.50521E-05
cg10149326,-0.212926125,2.50527E-05
cg13784017,0.094421408,0.000025055
cg22277431,-0.196756212,2.50574E-05
cg06800444,-0.261754793,2.50584E-05
cg07043361,-0.222045934,2.50691E-05
cg00414561,0.322231294,2.50716E-05
cg01620617,0.100468899,2.50781E-05
cg08716217,-0.215339623,2.50851E-05
cg08333555,0.162088259,0.00002509
cg10616672,0.163365422,2.50954E-05
cg19447593,-0.101174641,2.50995E-05
cg02284800,0.127078285,2.51291E-05
cg18400751,-0.050593412,2.51319E-05
cg22767677,0.147721543,2.51366E-05
cg08117110,0.107989808,2.51374E-05
cg03651427,0.27440118,2.51392E-05
cg13351621,0.12949598,2.51508E-05
cg23254031,-0.194415008,2.51514E-05
cg00583291,0.127417729,2.51616E-05
cg14235783,-0.195276932,2.51831E-05
cg20969424,-0.206745776,2.51914E-05
cg22622425,-0.13959054,2.52498E-05
cg17213496,0.196398763,2.52542E-05
cg07011790,0.164595071,2.52595E-05
cg12565681,0.190863806,2.52649E-05
cg04330326,-0.195849737,2.52808E-05
cg18482326,0.143228897,2.52822E-05
cg13032463,0.186982715,0.000025286
cg24532669,0.128235008,2.52984E-05
cg03253831,0.308609314,2.53115E-05
cg26253258,0.244505096,2.53243E-05
cg05873146,-0.303517011,2.53308E-05
cg04747180,-0.213354155,2.53418E-05
cg02092882,0.112382403,2.53437E-05
cg07212327,-0.201020719,2.53694E-05
cg18780401,-0.159314685,0.000025371
cg23704689,0.161984688,2.53755E-05
cg08808788,-0.152486333,2.53762E-05
cg14760951,0.223723444,2.53763E-05
cg20778582,-0.161591915,2.53824E-05
cg06054715,-0.191874647,2.53861E-05
cg07326768,-0.167717274,2.53947E-05
cg19482537,0.247042922,2.53952E-05
cg00712390,0.210824289,0.000025404
cg13152690,0.152707278,2.54119E-05
cg09546172,0.186582301,2.54355E-05
cg09735674,0.252612169,2.54383E-05
cg05153380,0.127210411,2.54494E-05
cg09498572,0.192086144,2.54565E-05
cg05820959,-0.131251137,2.54642E-05
cg27463953,-0.575689759,2.54694E-05
cg26863600,-0.147408734,2.54705E-05
cg16666935,-0.203854412,2.54749E-05
cg18039847,-0.266219627,2.54753E-05
cg16485682,-0.400485337,2.55106E-05
cg03643414,0.22264377,2.55187E-05
cg00761973,0.158412827,2.55446E-05
cg02944238,0.10387749,2.55468E-05
cg09080522,-0.229889458,2.55586E-05
cg09491570,-0.122352493,2.55672E-05
cg00580022,-0.16405382,2.55859E-05
cg14736172,0.156966719,2.56029E-05
cg04903936,-0.408967575,2.56181E-05
cg06642177,-0.69599465,2.56192E-05
cg08616681,-0.160077315,2.56283E-05
cg01058931,-0.330168284,2.56311E-05
cg06640607,-0.075447561,2.56324E-05
cg15717330,-0.146834236,2.56545E-05
cg04550823,0.194916562,2.56593E-05
cg04699663,-0.164670582,2.56617E-05
cg02192746,-0.259911691,2.56927E-05
cg14538146,-0.33239483,2.56994E-05
cg21064641,0.151192159,2.57102E-05
cg00832270,-0.294356728,2.57148E-05
cg23759710,0.140084709,2.57429E-05
cg26371787,-0.382006641,2.57641E-05
cg08135327,0.261275466,2.57679E-05
cg01950434,-0.1255425,0.000025788
cg16588137,-0.242906073,2.57917E-05
cg16193765,-0.24308151,2.58054E-05
cg23939096,-0.216544984,2.58306E-05
cg03584288,-0.730242888,2.58411E-05
cg02380334,0.191876106,2.58515E-05
cg11555640,-0.155987429,2.58564E-05
cg10877430,0.119856889,2.58706E-05
cg27545615,-0.203254624,0.000025875
cg18783395,0.128444389,2.58867E-05
cg03624415,-0.173491539,2.58948E-05
